BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
M000508,HON. HOWARD ″BUCK″ MCKEON,2010,2010Q2,TRAVEL,"19,188.41","7,991.73"
M000508,HON. HOWARD ″BUCK″ MCKEON,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","73,190.93","46,218.16"
M000508,HON. HOWARD ″BUCK″ MCKEON,2010,2010Q2,PRINTING AND REPRODUCTION,"36,184.89","35,882.30"
M000508,HON. HOWARD ″BUCK″ MCKEON,2010,2010Q2,OTHER SERVICES,"32,927.44","25,110.45"
M000508,HON. HOWARD ″BUCK″ MCKEON,2010,2010Q2,SUPPLIES AND MATERIALS,"12,460.57","7,951.12"
M000508,HON. HOWARD ″BUCK″ MCKEON,2010,2010Q2,EQUIPMENT,"4,439.13","1,720.74"
M001174,HON. MICHAEL E. MCMAHON,2010,2010Q2,FRANKED MAIL,"19,459.89","18,484.24"
M001174,HON. MICHAEL E. MCMAHON,2010,2010Q2,PERSONNEL COMPENSATION,"502,873.96","253,225.75"
M001174,HON. MICHAEL E. MCMAHON,2010,2010Q2,TRAVEL,"12,476.99","6,363.39"
M001174,HON. MICHAEL E. MCMAHON,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","62,476.51","33,158.94"
M001174,HON. MICHAEL E. MCMAHON,2010,2010Q2,PRINTING AND REPRODUCTION,"24,846.19","24,620.13"
M001174,HON. MICHAEL E. MCMAHON,2010,2010Q2,OTHER SERVICES,"38,332.50","24,629.59"
M001174,HON. MICHAEL E. MCMAHON,2010,2010Q2,SUPPLIES AND MATERIALS,"24,673.35","16,851.87"
M001174,HON. MICHAEL E. MCMAHON,2010,2010Q2,EQUIPMENT,"8,951.86","4,490.65"
M001159,HON. CATHY MCMORRIS RODGERS,2010,2010Q2,FRANKED MAIL,"50,409.06","50,097.86"
M001159,HON. CATHY MCMORRIS RODGERS,2010,2010Q2,PERSONNEL COMPENSATION,"489,109.86","252,537.26"
M001159,HON. CATHY MCMORRIS RODGERS,2010,2010Q2,TRAVEL,"38,010.05","24,623.68"
M001159,HON. CATHY MCMORRIS RODGERS,2010,2010Q2,TRANSPORTATION OF THINGS,298.93,0.00
M001159,HON. CATHY MCMORRIS RODGERS,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","52,574.24","26,278.21"
M001159,HON. CATHY MCMORRIS RODGERS,2010,2010Q2,PRINTING AND REPRODUCTION,"74,904.49","74,515.14"
M001159,HON. CATHY MCMORRIS RODGERS,2010,2010Q2,OTHER SERVICES,"35,484.90","33,900.17"
M001159,HON. CATHY MCMORRIS RODGERS,2010,2010Q2,SUPPLIES AND MATERIALS,"9,062.50","5,841.04"
M001159,HON. CATHY MCMORRIS RODGERS,2010,2010Q2,EQUIPMENT,905.84,460.34
M001166,HON. JERRY MCNERNEY,2010,2010Q2,FRANKED MAIL,"20,682.23","19,521.02"
M001166,HON. JERRY MCNERNEY,2010,2010Q2,PERSONNEL COMPENSATION,"460,086.34","238,797.31"
M001166,HON. JERRY MCNERNEY,2010,2010Q2,TRAVEL,"35,716.05","26,812.66"
M001166,HON. JERRY MCNERNEY,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","52,453.83","24,631.70"
M001166,HON. JERRY MCNERNEY,2010,2010Q2,PRINTING AND REPRODUCTION,"26,670.20","26,417.20"
M001166,HON. JERRY MCNERNEY,2010,2010Q2,OTHER SERVICES,"24,183.00","13,080.00"
M001166,HON. JERRY MCNERNEY,2010,2010Q2,SUPPLIES AND MATERIALS,"8,489.94","5,498.50"
M001166,HON. JERRY MCNERNEY,2010,2010Q2,EQUIPMENT,"6,040.08","3,076.29"
M001148,HON. KENDRICK B. MEEK,2010,2010Q2,FRANKED MAIL,877.22,639.11
M001148,HON. KENDRICK B. MEEK,2010,2010Q2,PERSONNEL COMPENSATION,"477,105.02","238,569.37"
M001148,HON. KENDRICK B. MEEK,2010,2010Q2,TRAVEL,"26,418.56","17,178.61"
M001148,HON. KENDRICK B. MEEK,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","56,376.02","31,679.94"
M001148,HON. KENDRICK B. MEEK,2010,2010Q2,PRINTING AND REPRODUCTION,942.66,775.36
M001148,HON. KENDRICK B. MEEK,2010,2010Q2,OTHER SERVICES,"11,943.15","5,567.37"
M001148,HON. KENDRICK B. MEEK,2010,2010Q2,SUPPLIES AND MATERIALS,"9,161.07","7,256.55"
M001148,HON. KENDRICK B. MEEK,2010,2010Q2,EQUIPMENT,"1,182.00",591.00
M001137,HON. GREGORY W. MEEKS,2010,2010Q2,FRANKED MAIL,656.84,569.19
M001137,HON. GREGORY W. MEEKS,2010,2010Q2,PERSONNEL COMPENSATION,"449,343.69","231,296.75"
M001137,HON. GREGORY W. MEEKS,2010,2010Q2,TRAVEL,"21,104.29","16,063.74"
M001137,HON. GREGORY W. MEEKS,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","86,273.33","44,589.96"
M001137,HON. GREGORY W. MEEKS,2010,2010Q2,PRINTING AND REPRODUCTION,"4,356.74","3,597.20"
M001137,HON. GREGORY W. MEEKS,2010,2010Q2,OTHER SERVICES,"13,052.12","7,117.12"
M001137,HON. GREGORY W. MEEKS,2010,2010Q2,SUPPLIES AND MATERIALS,"12,402.67","6,416.38"
M001137,HON. GREGORY W. MEEKS,2010,2010Q2,EQUIPMENT,"2,275.15","1,128.94"
M001161,HON. CHARLIE MELANCON,2010,2010Q2,FRANKED MAIL,"85,010.67","84,702.30"
M001161,HON. CHARLIE MELANCON,2010,2010Q2,PERSONNEL COMPENSATION,"424,089.28","220,955.90"
M001161,HON. CHARLIE MELANCON,2010,2010Q2,TRAVEL,"30,068.83","23,334.74"
M001161,HON. CHARLIE MELANCON,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","64,238.46","41,517.19"
M001161,HON. CHARLIE MELANCON,2010,2010Q2,PRINTING AND REPRODUCTION,"63,261.50","63,081.70"
M001161,HON. CHARLIE MELANCON,2010,2010Q2,OTHER SERVICES,"28,663.49","14,385.58"
M001161,HON. CHARLIE MELANCON,2010,2010Q2,SUPPLIES AND MATERIALS,"5,606.74","3,198.46"
M001161,HON. CHARLIE MELANCON,2010,2010Q2,EQUIPMENT,908.00,312.00
M000689,HON. JOHN L MICA,2010,2010Q2,FRANKED MAIL,"48,648.58","14,562.82"
M000689,HON. JOHN L MICA,2010,2010Q2,PERSONNEL COMPENSATION,"499,755.56","255,329.42"
M000689,HON. JOHN L MICA,2010,2010Q2,TRAVEL,"22,832.34","15,077.99"
M000689,HON. JOHN L MICA,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","69,869.03","37,133.05"
M000689,HON. JOHN L MICA,2010,2010Q2,PRINTING AND REPRODUCTION,"31,966.48","31,676.80"
M000689,HON. JOHN L MICA,2010,2010Q2,OTHER SERVICES,"19,692.50","10,440.50"
M000689,HON. JOHN L MICA,2010,2010Q2,SUPPLIES AND MATERIALS,"16,442.29","6,696.45"
M000689,HON. JOHN L MICA,2010,2010Q2,EQUIPMENT,"2,099.52","1,049.76"
M001149,HON. MICHAEL H. MICHAUD,2010,2010Q2,FRANKED MAIL,"4,106.94","2,356.87"
M001149,HON. MICHAEL H. MICHAUD,2010,2010Q2,PERSONNEL COMPENSATION,"569,272.75","307,553.76"
M001149,HON. MICHAEL H. MICHAUD,2010,2010Q2,TRAVEL,"40,412.28","24,428.67"
M001149,HON. MICHAEL H. MICHAUD,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","53,677.12","28,505.71"
M001149,HON. MICHAEL H. MICHAUD,2010,2010Q2,PRINTING AND REPRODUCTION,498.27,378.37
M001149,HON. MICHAEL H. MICHAUD,2010,2010Q2,OTHER SERVICES,"22,407.29","12,944.69"
M001149,HON. MICHAEL H. MICHAUD,2010,2010Q2,SUPPLIES AND MATERIALS,"24,908.31","6,365.76"
M001149,HON. MICHAEL H. MICHAUD,2010,2010Q2,EQUIPMENT,"16,722.61","11,556.81"
M001154,HON. BRAD MILLER,2010,2010Q2,FRANKED MAIL,"2,101.65",888.76
M001154,HON. BRAD MILLER,2010,2010Q2,PERSONNEL COMPENSATION,"492,254.08","249,651.17"
M001154,HON. BRAD MILLER,2010,2010Q2,TRAVEL,"23,610.76","10,316.31"
M001154,HON. BRAD MILLER,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","42,883.17","23,067.09"
M001154,HON. BRAD MILLER,2010,2010Q2,PRINTING AND REPRODUCTION,541.55,541.55
M001154,HON. BRAD MILLER,2010,2010Q2,OTHER SERVICES,"22,036.83","15,373.18"
M001154,HON. BRAD MILLER,2010,2010Q2,SUPPLIES AND MATERIALS,"8,547.03","4,235.98"
M001154,HON. BRAD MILLER,2010,2010Q2,EQUIPMENT,"2,025.48","1,012.74"
M001150,HON. CANDICE S. MILLER,2010,2010Q2,FRANKED MAIL,"49,958.36","47,997.38"
M001150,HON. CANDICE S. MILLER,2010,2010Q2,PERSONNEL COMPENSATION,"437,959.84","219,886.06"
M001150,HON. CANDICE S. MILLER,2010,2010Q2,TRAVEL,"35,518.09","23,925.12"
M001150,HON. CANDICE S. MILLER,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","42,061.94","23,241.07"
M001150,HON. CANDICE S. MILLER,2010,2010Q2,PRINTING AND REPRODUCTION,"50,672.57","50,514.92"
M001150,HON. CANDICE S. MILLER,2010,2010Q2,OTHER SERVICES,"14,877.00","6,573.00"
M001150,HON. CANDICE S. MILLER,2010,2010Q2,SUPPLIES AND MATERIALS,"10,687.78","5,099.89"
M001150,HON. CANDICE S. MILLER,2010,2010Q2,EQUIPMENT,"1,348.98",674.49
M001139,HON. GARY G. MILLER,2010,2010Q2,FRANKED MAIL,"28,887.38","28,509.73"
M001139,HON. GARY G. MILLER,2010,2010Q2,PERSONNEL COMPENSATION,"423,427.53","214,456.65"
M001139,HON. GARY G. MILLER,2010,2010Q2,TRAVEL,"37,579.59","22,210.84"
M001139,HON. GARY G. MILLER,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","52,431.36","28,435.60"
M001139,HON. GARY G. MILLER,2010,2010Q2,PRINTING AND REPRODUCTION,"44,655.69","44,195.80"
M001139,HON. GARY G. MILLER,2010,2010Q2,OTHER SERVICES,"24,104.21","12,111.21"
M001139,HON. GARY G. MILLER,2010,2010Q2,SUPPLIES AND MATERIALS,"13,403.72","9,906.97"
M001139,HON. GARY G. MILLER,2010,2010Q2,EQUIPMENT,"3,243.90","1,621.95"
M000725,HON. GEORGE MILLER,2010,2010Q2,FRANKED MAIL,"31,819.48","29,471.31"
M000725,HON. GEORGE MILLER,2010,2010Q2,PERSONNEL COMPENSATION,"458,384.44","234,783.88"
M000725,HON. GEORGE MILLER,2010,2010Q2,TRAVEL,"17,655.51","12,058.33"
M000725,HON. GEORGE MILLER,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","75,249.20","44,603.06"
M000725,HON. GEORGE MILLER,2010,2010Q2,PRINTING AND REPRODUCTION,"22,916.72","2,196.22"
M000725,HON. GEORGE MILLER,2010,2010Q2,OTHER SERVICES,"17,151.79","5,788.02"
M000725,HON. GEORGE MILLER,2010,2010Q2,SUPPLIES AND MATERIALS,"20,342.21","13,205.69"
M000725,HON. GEORGE MILLER,2010,2010Q2,EQUIPMENT,"5,212.02","4,458.27"
M001144,HON. JEFF MILLER,2010,2010Q2,FRANKED MAIL,"4,325.80","2,488.97"
M001144,HON. JEFF MILLER,2010,2010Q2,PERSONNEL COMPENSATION,"366,298.08","198,462.46"
M001144,HON. JEFF MILLER,2010,2010Q2,TRAVEL,"19,240.47","11,742.73"
M001144,HON. JEFF MILLER,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","78,824.10","46,124.14"
M001144,HON. JEFF MILLER,2010,2010Q2,PRINTING AND REPRODUCTION,514.00,430.80
M001144,HON. JEFF MILLER,2010,2010Q2,OTHER SERVICES,"38,175.16","18,796.35"
M001144,HON. JEFF MILLER,2010,2010Q2,SUPPLIES AND MATERIALS,"10,411.18","5,622.39"
M001144,HON. JEFF MILLER,2010,2010Q2,EQUIPMENT,"2,428.40","1,247.37"
M001175,HON. WALTER MINNICK,2010,2010Q2,FRANKED MAIL,"53,884.46","28,498.32"
M001175,HON. WALTER MINNICK,2010,2010Q2,PERSONNEL COMPENSATION,"439,585.73","220,152.86"
M001175,HON. WALTER MINNICK,2010,2010Q2,TRAVEL,"43,887.94","35,252.86"
M001175,HON. WALTER MINNICK,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","58,644.95","37,515.87"
M001175,HON. WALTER MINNICK,2010,2010Q2,PRINTING AND REPRODUCTION,"76,371.20","76,270.20"
M001175,HON. WALTER MINNICK,2010,2010Q2,OTHER SERVICES,"31,424.06","21,121.43"
M001175,HON. WALTER MINNICK,2010,2010Q2,SUPPLIES AND MATERIALS,"6,180.92","4,587.98"
M001175,HON. WALTER MINNICK,2010,2010Q2,EQUIPMENT,"2,819.07","1,581.81"
M001167,HON. HARRY E. MITCHELL,2010,2010Q2,FRANKED MAIL,"79,913.78","75,492.29"
M001167,HON. HARRY E. MITCHELL,2010,2010Q2,PERSONNEL COMPENSATION,"449,890.62","221,419.46"
M001167,HON. HARRY E. MITCHELL,2010,2010Q2,TRAVEL,"49,368.15","30,929.24"
M001167,HON. HARRY E. MITCHELL,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","30,275.38","16,846.31"
M001167,HON. HARRY E. MITCHELL,2010,2010Q2,PRINTING AND REPRODUCTION,"51,145.23","51,004.94"
M001167,HON. HARRY E. MITCHELL,2010,2010Q2,OTHER SERVICES,"20,918.96","13,952.11"
M001167,HON. HARRY E. MITCHELL,2010,2010Q2,SUPPLIES AND MATERIALS,"7,979.76","4,447.91"
M001167,HON. HARRY E. MITCHELL,2010,2010Q2,EQUIPMENT,"2,896.00","2,698.00"
M000844,HON. ALAN B MOLLOHAN,2010,2010Q2,FRANKED MAIL,"6,301.04","5,433.30"
M000844,HON. ALAN B MOLLOHAN,2010,2010Q2,PERSONNEL COMPENSATION,"567,767.61","295,345.53"
M000844,HON. ALAN B MOLLOHAN,2010,2010Q2,TRAVEL,"10,016.59","7,639.59"
M000844,HON. ALAN B MOLLOHAN,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","56,104.06","31,291.34"
M000844,HON. ALAN B MOLLOHAN,2010,2010Q2,PRINTING AND REPRODUCTION,"5,624.42","5,624.42"
M000844,HON. ALAN B MOLLOHAN,2010,2010Q2,OTHER SERVICES,"17,691.71","8,169.97"
M000844,HON. ALAN B MOLLOHAN,2010,2010Q2,SUPPLIES AND MATERIALS,"4,915.45","3,201.70"
M000844,HON. ALAN B MOLLOHAN,2010,2010Q2,EQUIPMENT,"1,549.98",774.99
M001140,HON. DENNIS MOORE,2010,2010Q2,FRANKED MAIL,"7,627.92","4,927.69"
M001140,HON. DENNIS MOORE,2010,2010Q2,PERSONNEL COMPENSATION,"551,012.46","282,771.12"
M001140,HON. DENNIS MOORE,2010,2010Q2,TRAVEL,"11,591.10","10,456.47"
M001140,HON. DENNIS MOORE,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","48,660.49","27,168.16"
M001140,HON. DENNIS MOORE,2010,2010Q2,PRINTING AND REPRODUCTION,356.75,280.00
M001140,HON. DENNIS MOORE,2010,2010Q2,OTHER SERVICES,"31,932.81","19,120.74"
M001140,HON. DENNIS MOORE,2010,2010Q2,SUPPLIES AND MATERIALS,"11,353.42","4,598.00"
M001140,HON. DENNIS MOORE,2010,2010Q2,EQUIPMENT,"2,650.76","1,295.91"
M001160,HON. GWEN MOORE,2010,2010Q2,FRANKED MAIL,"1,675.86","1,339.72"
M001160,HON. GWEN MOORE,2010,2010Q2,PERSONNEL COMPENSATION,"498,247.03","250,113.75"
M001160,HON. GWEN MOORE,2010,2010Q2,PERSONNEL BENEFITS,-16.50,0.00
M001160,HON. GWEN MOORE,2010,2010Q2,TRAVEL,"10,934.34","10,176.32"
M001160,HON. GWEN MOORE,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","26,622.75","14,078.42"
M001160,HON. GWEN MOORE,2010,2010Q2,PRINTING AND REPRODUCTION,"1,973.38","1,371.53"
M001160,HON. GWEN MOORE,2010,2010Q2,OTHER SERVICES,"12,854.00","6,362.00"
M001160,HON. GWEN MOORE,2010,2010Q2,SUPPLIES AND MATERIALS,"11,203.91","8,907.52"
M001160,HON. GWEN MOORE,2010,2010Q2,EQUIPMENT,"1,416.06",708.03
M000933,HON. JAMES P MORAN JR,2010,2010Q2,FRANKED MAIL,"2,655.06",979.08
M000933,HON. JAMES P MORAN JR,2010,2010Q2,PERSONNEL COMPENSATION,"403,940.89","188,721.78"
M000933,HON. JAMES P MORAN JR,2010,2010Q2,TRAVEL,404.94,141.95
M000933,HON. JAMES P MORAN JR,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","52,716.46","31,521.41"
M000933,HON. JAMES P MORAN JR,2010,2010Q2,PRINTING AND REPRODUCTION,"2,291.80","1,932.90"
M000933,HON. JAMES P MORAN JR,2010,2010Q2,OTHER SERVICES,"13,978.00","12,325.00"
M000933,HON. JAMES P MORAN JR,2010,2010Q2,SUPPLIES AND MATERIALS,"19,887.05","9,915.26"
M000933,HON. JAMES P MORAN JR,2010,2010Q2,EQUIPMENT,111.06,55.53
M000934,HON. JERRY MORAN,2010,2010Q2,FRANKED MAIL,"6,773.71","6,002.78"
M000934,HON. JERRY MORAN,2010,2010Q2,PERSONNEL COMPENSATION,"524,909.57","244,830.32"
M000934,HON. JERRY MORAN,2010,2010Q2,TRAVEL,"48,920.01","30,290.25"
M000934,HON. JERRY MORAN,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","36,461.48","23,569.49"
M000934,HON. JERRY MORAN,2010,2010Q2,PRINTING AND REPRODUCTION,"5,998.74","5,484.10"
M000934,HON. JERRY MORAN,2010,2010Q2,OTHER SERVICES,"23,011.50","16,227.50"
M000934,HON. JERRY MORAN,2010,2010Q2,SUPPLIES AND MATERIALS,"9,994.87","4,906.84"
M000934,HON. JERRY MORAN,2010,2010Q2,EQUIPMENT,"4,461.98","3,461.41"
M001169,HON. CHRISTOPHER S. MURPHY,2010,2010Q2,FRANKED MAIL,"62,842.35","62,027.88"
M001169,HON. CHRISTOPHER S. MURPHY,2010,2010Q2,PERSONNEL COMPENSATION,"454,781.19","227,333.30"
M001169,HON. CHRISTOPHER S. MURPHY,2010,2010Q2,TRAVEL,"21,065.26","13,918.10"
M001169,HON. CHRISTOPHER S. MURPHY,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","49,165.12","27,684.80"
M001169,HON. CHRISTOPHER S. MURPHY,2010,2010Q2,PRINTING AND REPRODUCTION,"63,775.19","44,435.59"
M001169,HON. CHRISTOPHER S. MURPHY,2010,2010Q2,OTHER SERVICES,"21,473.00","10,899.00"
M001169,HON. CHRISTOPHER S. MURPHY,2010,2010Q2,SUPPLIES AND MATERIALS,"12,570.09","6,198.35"
M001169,HON. CHRISTOPHER S. MURPHY,2010,2010Q2,EQUIPMENT,"6,031.31","3,293.95"
M001168,HON. PATRICK J. MURPHY,2010,2010Q2,FRANKED MAIL,"2,533.70",666.38
M001168,HON. PATRICK J. MURPHY,2010,2010Q2,PERSONNEL COMPENSATION,"509,405.63","244,023.32"
M001168,HON. PATRICK J. MURPHY,2010,2010Q2,TRAVEL,"7,728.50","4,786.37"
M001168,HON. PATRICK J. MURPHY,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","58,389.91","34,015.65"
M001168,HON. PATRICK J. MURPHY,2010,2010Q2,PRINTING AND REPRODUCTION,"4,255.84","3,457.74"
M001168,HON. PATRICK J. MURPHY,2010,2010Q2,OTHER SERVICES,"29,740.00","15,521.48"
M001168,HON. PATRICK J. MURPHY,2010,2010Q2,SUPPLIES AND MATERIALS,"26,669.85","19,743.26"
M001168,HON. PATRICK J. MURPHY,2010,2010Q2,EQUIPMENT,"2,310.70","1,043.68"
M001178,HON. SCOTT MURPHY,2010,2010Q2,FRANKED MAIL,"87,801.95","65,969.11"
M001178,HON. SCOTT MURPHY,2010,2010Q2,PERSONNEL COMPENSATION,"407,520.65","207,213.88"
M001178,HON. SCOTT MURPHY,2010,2010Q2,TRAVEL,"34,586.76","19,454.93"
M001178,HON. SCOTT MURPHY,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","73,982.13","48,123.06"
M001178,HON. SCOTT MURPHY,2010,2010Q2,PRINTING AND REPRODUCTION,"28,204.26","28,011.26"
M001178,HON. SCOTT MURPHY,2010,2010Q2,OTHER SERVICES,"14,004.00","7,907.00"
M001178,HON. SCOTT MURPHY,2010,2010Q2,SUPPLIES AND MATERIALS,"11,797.27","8,506.64"
M001178,HON. SCOTT MURPHY,2010,2010Q2,EQUIPMENT,"1,780.69",909.99
M001151,HON. TIM MURPHY,2010,2010Q2,FRANKED MAIL,"86,681.17","44,591.59"
M001151,HON. TIM MURPHY,2010,2010Q2,PERSONNEL COMPENSATION,"391,725.55","209,734.42"
M001151,HON. TIM MURPHY,2010,2010Q2,TRAVEL,"29,965.44","19,263.08"
M001151,HON. TIM MURPHY,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","52,367.90","27,494.12"
M001151,HON. TIM MURPHY,2010,2010Q2,PRINTING AND REPRODUCTION,"69,248.45","35,525.25"
M001151,HON. TIM MURPHY,2010,2010Q2,OTHER SERVICES,"21,990.59","12,030.47"
M001151,HON. TIM MURPHY,2010,2010Q2,SUPPLIES AND MATERIALS,"18,790.92","16,675.03"
M001151,HON. TIM MURPHY,2010,2010Q2,EQUIPMENT,"4,506.70","2,688.45"
M001120,HON. JOHN P. MURTHA,2010,2010Q2,FRANKED MAIL,"1,180.57",489.66
M001120,HON. JOHN P. MURTHA,2010,2010Q2,PERSONNEL COMPENSATION,"448,733.54","193,997.40"
M001120,HON. JOHN P. MURTHA,2010,2010Q2,TRAVEL,"6,258.90","3,122.96"
M001120,HON. JOHN P. MURTHA,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","53,246.71","22,264.42"
M001120,HON. JOHN P. MURTHA,2010,2010Q2,PRINTING AND REPRODUCTION,449.40,449.40
M001120,HON. JOHN P. MURTHA,2010,2010Q2,OTHER SERVICES,"13,556.82","5,473.82"
M001120,HON. JOHN P. MURTHA,2010,2010Q2,SUPPLIES AND MATERIALS,"3,244.72","1,547.25"
M001134,HON. SUE MYRICK,2010,2010Q2,FRANKED MAIL,"2,011.94","1,004.48"
M001134,HON. SUE MYRICK,2010,2010Q2,PERSONNEL COMPENSATION,"536,187.14","276,637.66"
M001134,HON. SUE MYRICK,2010,2010Q2,TRAVEL,"40,246.52","18,422.99"
M001134,HON. SUE MYRICK,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","81,508.94","47,274.08"
M001134,HON. SUE MYRICK,2010,2010Q2,PRINTING AND REPRODUCTION,"1,726.25","1,193.80"
M001134,HON. SUE MYRICK,2010,2010Q2,OTHER SERVICES,"11,084.50","10,478.50"
M001134,HON. SUE MYRICK,2010,2010Q2,SUPPLIES AND MATERIALS,"16,622.46","11,459.37"
M001134,HON. SUE MYRICK,2010,2010Q2,EQUIPMENT,"4,969.65","2,862.75"
N000002,HON. JERROLD NADLER,2010,2010Q2,FRANKED MAIL,400.87,264.30
N000002,HON. JERROLD NADLER,2010,2010Q2,PERSONNEL COMPENSATION,"649,668.60","330,691.66"
N000002,HON. JERROLD NADLER,2010,2010Q2,TRAVEL,"17,413.68","7,878.26"
N000002,HON. JERROLD NADLER,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","86,412.81","43,931.37"
N000002,HON. JERROLD NADLER,2010,2010Q2,PRINTING AND REPRODUCTION,197.40,150.00
N000002,HON. JERROLD NADLER,2010,2010Q2,OTHER SERVICES,"19,113.31","9,205.14"
N000002,HON. JERROLD NADLER,2010,2010Q2,SUPPLIES AND MATERIALS,"7,279.89","5,031.08"
N000002,HON. JERROLD NADLER,2010,2010Q2,EQUIPMENT,"2,398.06","1,199.03"
N000179,HON. GRACE F. NAPOLITANO,2010,2010Q2,FRANKED MAIL,"25,249.12","23,974.02"
N000179,HON. GRACE F. NAPOLITANO,2010,2010Q2,PERSONNEL COMPENSATION,"435,414.69","222,748.95"
N000179,HON. GRACE F. NAPOLITANO,2010,2010Q2,TRAVEL,"34,304.86","18,867.42"
N000179,HON. GRACE F. NAPOLITANO,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","50,318.79","27,051.05"
N000179,HON. GRACE F. NAPOLITANO,2010,2010Q2,PRINTING AND REPRODUCTION,"28,260.07","28,180.07"
N000179,HON. GRACE F. NAPOLITANO,2010,2010Q2,OTHER SERVICES,"34,160.90","17,481.00"
N000179,HON. GRACE F. NAPOLITANO,2010,2010Q2,SUPPLIES AND MATERIALS,"5,888.06","4,786.43"
N000179,HON. GRACE F. NAPOLITANO,2010,2010Q2,EQUIPMENT,"3,515.60","1,985.80"
N000015,HON. RICHARD E NEAL,2010,2010Q2,FRANKED MAIL,"39,302.76","2,268.85"
N000015,HON. RICHARD E NEAL,2010,2010Q2,PERSONNEL COMPENSATION,"507,989.52","256,758.34"
N000015,HON. RICHARD E NEAL,2010,2010Q2,TRAVEL,"18,153.13","13,186.13"
N000015,HON. RICHARD E NEAL,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","41,513.47","21,982.70"
N000015,HON. RICHARD E NEAL,2010,2010Q2,PRINTING AND REPRODUCTION,"17,728.42","1,799.52"
N000015,HON. RICHARD E NEAL,2010,2010Q2,OTHER SERVICES,"24,653.34","18,156.67"
N000015,HON. RICHARD E NEAL,2010,2010Q2,SUPPLIES AND MATERIALS,"8,528.78","5,751.38"
N000015,HON. RICHARD E NEAL,2010,2010Q2,EQUIPMENT,"12,903.96","12,510.48"
N000182,HON. RANDY NEUGEBAUER,2010,2010Q2,FRANKED MAIL,"23,104.67","22,014.80"
N000182,HON. RANDY NEUGEBAUER,2010,2010Q2,PERSONNEL COMPENSATION,"420,473.08","204,332.73"
N000182,HON. RANDY NEUGEBAUER,2010,2010Q2,TRAVEL,"23,317.57","17,559.05"
N000182,HON. RANDY NEUGEBAUER,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","52,699.13","33,355.53"
N000182,HON. RANDY NEUGEBAUER,2010,2010Q2,PRINTING AND REPRODUCTION,"33,542.87","33,050.77"
N000182,HON. RANDY NEUGEBAUER,2010,2010Q2,OTHER SERVICES,"24,256.13","22,732.56"
N000182,HON. RANDY NEUGEBAUER,2010,2010Q2,SUPPLIES AND MATERIALS,"9,446.22","4,649.86"
N000182,HON. RANDY NEUGEBAUER,2010,2010Q2,EQUIPMENT,"1,815.91",958.40
N000147,HON. ELEANOR HOLMES NORTON,2010,2010Q2,FRANKED MAIL,"81,314.35","39,237.22"
N000147,HON. ELEANOR HOLMES NORTON,2010,2010Q2,PERSONNEL COMPENSATION,"506,516.57","260,310.38"
N000147,HON. ELEANOR HOLMES NORTON,2010,2010Q2,TRAVEL,"5,275.55","2,923.60"
N000147,HON. ELEANOR HOLMES NORTON,2010,2010Q2,"RENT, COMMUNICATION, UTILITIES","63,886.77","34,013.66"
N000147,HON. ELEANOR HOLMES NORTON,2010,2010Q2,PRINTING AND REPRODUCTION,"44,039.73","23,154.40"
N000147,HON. ELEANOR HOLMES NORTON,2010,2010Q2,OTHER SERVICES,"14,240.99","11,038.56"
N000147,HON. ELEANOR HOLMES NORTON,2010,2010Q2,SUPPLIES AND MATERIALS,"31,024.90","12,055.91"
N000147,HON. ELEANOR HOLMES NORTON,2010,2010Q2,EQUIPMENT,"10,704.39","4,952.52"
