BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
M000933,HON. JAMES P MORAN JR,2009,2009Q4,OTHER SERVICES,55786.01,13753
M000933,HON. JAMES P MORAN JR,2009,2009Q4,FRANKED MAIL,46301.59,883.18
M000933,HON. JAMES P MORAN JR,2009,2009Q4,SUPPLIES AND MATERIALS,45894.05,22628.01
M000933,HON. JAMES P MORAN JR,2009,2009Q3,FRANKED MAIL,45418.41,43631.17
M000933,HON. JAMES P MORAN JR,2009,2009Q3,OTHER SERVICES,42033.01,8155.5
M000933,HON. JAMES P MORAN JR,2009,2009Q4,PRINTING AND REPRODUCTION,32466.06,436.8
M000933,HON. JAMES P MORAN JR,2009,2009Q3,PRINTING AND REPRODUCTION,32029.26,31097.96
M000933,HON. JAMES P MORAN JR,2009,2009Q3,SUPPLIES AND MATERIALS,23266.04,5162.68
M000933,HON. JAMES P MORAN JR,2009,2009Q4,EQUIPMENT,5374.73,448.53
M000933,HON. JAMES P MORAN JR,2009,2009Q3,EQUIPMENT,4926.2,801.14
M000933,HON. JAMES P MORAN JR,2009,2009Q4,PERSONNEL BENEFITS,1470.57,0
M000933,HON. JAMES P MORAN JR,2009,2009Q3,PERSONNEL BENEFITS,1470.57,0
M000933,HON. JAMES P MORAN JR,2009,2009Q4,TRAVEL,1218.62,978
M000933,HON. JAMES P MORAN JR,2009,2009Q3,TRAVEL,240.62,208.24
L000559,HON. JAMES R. LANGEVIN,2009,2009Q4,PERSONNEL COMPENSATION,1050375.17,330541.68
L000559,HON. JAMES R. LANGEVIN,2009,2009Q3,PERSONNEL COMPENSATION,719833.49,243125.02
L000559,HON. JAMES R. LANGEVIN,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",129779.16,34555.25
L000559,HON. JAMES R. LANGEVIN,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",95223.91,35321.3
L000559,HON. JAMES R. LANGEVIN,2009,2009Q4,OTHER SERVICES,78127.03,9942
L000559,HON. JAMES R. LANGEVIN,2009,2009Q3,OTHER SERVICES,68185.03,48058.03
L000559,HON. JAMES R. LANGEVIN,2009,2009Q4,SUPPLIES AND MATERIALS,44169.07,20677.62
L000559,HON. JAMES R. LANGEVIN,2009,2009Q4,TRAVEL,35013.58,5488.39
L000559,HON. JAMES R. LANGEVIN,2009,2009Q3,TRAVEL,29525.19,11318.46
L000559,HON. JAMES R. LANGEVIN,2009,2009Q3,SUPPLIES AND MATERIALS,23491.45,8737.75
L000559,HON. JAMES R. LANGEVIN,2009,2009Q4,PRINTING AND REPRODUCTION,7742.4,585.84
L000559,HON. JAMES R. LANGEVIN,2009,2009Q3,PRINTING AND REPRODUCTION,7156.56,1451.08
L000559,HON. JAMES R. LANGEVIN,2009,2009Q4,EQUIPMENT,3687.74,1567.29
L000559,HON. JAMES R. LANGEVIN,2009,2009Q4,FRANKED MAIL,2276.88,610.4
L000559,HON. JAMES R. LANGEVIN,2009,2009Q3,EQUIPMENT,2120.45,416.73
L000559,HON. JAMES R. LANGEVIN,2009,2009Q3,FRANKED MAIL,1666.48,598.9
L000559,HON. JAMES R. LANGEVIN,2009,2009Q4,PERSONNEL BENEFITS,354.87,0
L000559,HON. JAMES R. LANGEVIN,2009,2009Q3,PERSONNEL BENEFITS,354.87,0
H000213,HON. JANE HARMAN,2009,2009Q4,PERSONNEL COMPENSATION,1074455.1,276186.14
H000213,HON. JANE HARMAN,2009,2009Q3,PERSONNEL COMPENSATION,798268.96,279891.22
H000213,HON. JANE HARMAN,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",106166.26,26037.01
H000213,HON. JANE HARMAN,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",80129.25,27622.52
H000213,HON. JANE HARMAN,2009,2009Q4,SUPPLIES AND MATERIALS,46930.77,8737.39
H000213,HON. JANE HARMAN,2009,2009Q4,OTHER SERVICES,45056.13,13317.5
H000213,HON. JANE HARMAN,2009,2009Q3,SUPPLIES AND MATERIALS,38193.38,8573.02
H000213,HON. JANE HARMAN,2009,2009Q3,OTHER SERVICES,31738.63,10515
H000213,HON. JANE HARMAN,2009,2009Q4,TRAVEL,30826.98,6721.95
H000213,HON. JANE HARMAN,2009,2009Q3,TRAVEL,24105.03,10042.25
H000213,HON. JANE HARMAN,2009,2009Q4,EQUIPMENT,6927.71,3438.75
H000213,HON. JANE HARMAN,2009,2009Q3,EQUIPMENT,3488.96,826.32
H000213,HON. JANE HARMAN,2009,2009Q4,PRINTING AND REPRODUCTION,2481.9,869.96
H000213,HON. JANE HARMAN,2009,2009Q4,PERSONNEL BENEFITS,2144.58,0
H000213,HON. JANE HARMAN,2009,2009Q3,PERSONNEL BENEFITS,2144.58,0
H000213,HON. JANE HARMAN,2009,2009Q3,PRINTING AND REPRODUCTION,1611.94,839.22
H000213,HON. JANE HARMAN,2009,2009Q4,FRANKED MAIL,1378.91,282.34
H000213,HON. JANE HARMAN,2009,2009Q3,FRANKED MAIL,1096.57,416.51
S001145,HON. JANICE D. SCHAKOWSKY,2009,2009Q4,PERSONNEL COMPENSATION,1176587.54,382927.32
S001145,HON. JANICE D. SCHAKOWSKY,2009,2009Q3,PERSONNEL COMPENSATION,793660.22,270858.75
S001145,HON. JANICE D. SCHAKOWSKY,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",87518.58,25033.2
S001145,HON. JANICE D. SCHAKOWSKY,2009,2009Q4,FRANKED MAIL,72575.49,768.12
S001145,HON. JANICE D. SCHAKOWSKY,2009,2009Q3,FRANKED MAIL,71807.37,28284.99
S001145,HON. JANICE D. SCHAKOWSKY,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",62485.38,22285.88
S001145,HON. JANICE D. SCHAKOWSKY,2009,2009Q4,OTHER SERVICES,58697.18,21533.57
S001145,HON. JANICE D. SCHAKOWSKY,2009,2009Q4,SUPPLIES AND MATERIALS,41664.99,28126.74
S001145,HON. JANICE D. SCHAKOWSKY,2009,2009Q3,OTHER SERVICES,37163.61,12860.97
S001145,HON. JANICE D. SCHAKOWSKY,2009,2009Q4,TRAVEL,15427.46,3660.42
S001145,HON. JANICE D. SCHAKOWSKY,2009,2009Q4,PRINTING AND REPRODUCTION,13692.32,276.6
S001145,HON. JANICE D. SCHAKOWSKY,2009,2009Q3,SUPPLIES AND MATERIALS,13538.25,3247.32
S001145,HON. JANICE D. SCHAKOWSKY,2009,2009Q3,PRINTING AND REPRODUCTION,13415.72,10374.6
S001145,HON. JANICE D. SCHAKOWSKY,2009,2009Q3,TRAVEL,11767.04,3199.13
S001145,HON. JANICE D. SCHAKOWSKY,2009,2009Q4,EQUIPMENT,10195.84,4404.21
S001145,HON. JANICE D. SCHAKOWSKY,2009,2009Q3,EQUIPMENT,5791.63,3133.21
S001145,HON. JANICE D. SCHAKOWSKY,2009,2009Q4,PERSONNEL BENEFITS,1605.52,0
S001145,HON. JANICE D. SCHAKOWSKY,2009,2009Q3,PERSONNEL BENEFITS,1605.52,0
P000598,HON. JARED POLIS,2009,2009Q4,PERSONNEL COMPENSATION,1024861.55,276166.64
P000598,HON. JARED POLIS,2009,2009Q3,PERSONNEL COMPENSATION,748694.91,261336.1
P000598,HON. JARED POLIS,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",117518.85,37502.7
P000598,HON. JARED POLIS,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",80016.15,30786.06
P000598,HON. JARED POLIS,2009,2009Q4,PRINTING AND REPRODUCTION,62948.72,24004.42
P000598,HON. JARED POLIS,2009,2009Q4,TRAVEL,56787.19,16843.5
P000598,HON. JARED POLIS,2009,2009Q4,OTHER SERVICES,47133.5,25471.12
P000598,HON. JARED POLIS,2009,2009Q4,FRANKED MAIL,42608.57,959.8
P000598,HON. JARED POLIS,2009,2009Q3,FRANKED MAIL,41648.77,14579.09
P000598,HON. JARED POLIS,2009,2009Q3,TRAVEL,39943.69,20733.51
P000598,HON. JARED POLIS,2009,2009Q3,PRINTING AND REPRODUCTION,38944.3,4376
P000598,HON. JARED POLIS,2009,2009Q4,SUPPLIES AND MATERIALS,36451.75,6748
P000598,HON. JARED POLIS,2009,2009Q3,SUPPLIES AND MATERIALS,29703.75,8748.18
P000598,HON. JARED POLIS,2009,2009Q3,OTHER SERVICES,21662.38,5651.5
P000598,HON. JARED POLIS,2009,2009Q4,EQUIPMENT,9793.54,6050
P000598,HON. JARED POLIS,2009,2009Q3,EQUIPMENT,3743.54,1754.79
P000598,HON. JARED POLIS,2009,2009Q4,PERSONNEL BENEFITS,1537.81,0
P000598,HON. JARED POLIS,2009,2009Q3,PERSONNEL BENEFITS,1537.81,0
A000362,HON. JASON ALTMIRE,2009,2009Q4,PERSONNEL COMPENSATION,824096.33,232028.44
A000362,HON. JASON ALTMIRE,2009,2009Q3,PERSONNEL COMPENSATION,592067.89,210149.42
A000362,HON. JASON ALTMIRE,2009,2009Q3,PRINTING AND REPRODUCTION,162133.23,70951.67
A000362,HON. JASON ALTMIRE,2009,2009Q4,PRINTING AND REPRODUCTION,158486.9,-3646.33
A000362,HON. JASON ALTMIRE,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",117304.58,38261.24
A000362,HON. JASON ALTMIRE,2009,2009Q4,FRANKED MAIL,104137.31,2685.87
A000362,HON. JASON ALTMIRE,2009,2009Q3,FRANKED MAIL,101451.44,41598.92
A000362,HON. JASON ALTMIRE,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",79043.34,42048.25
A000362,HON. JASON ALTMIRE,2009,2009Q4,TRAVEL,57940.9,16055.43
A000362,HON. JASON ALTMIRE,2009,2009Q4,OTHER SERVICES,45374.22,11680.19
A000362,HON. JASON ALTMIRE,2009,2009Q3,TRAVEL,41885.47,18174.67
A000362,HON. JASON ALTMIRE,2009,2009Q3,OTHER SERVICES,33694.03,13293.38
A000362,HON. JASON ALTMIRE,2009,2009Q4,SUPPLIES AND MATERIALS,25388.85,5738.56
A000362,HON. JASON ALTMIRE,2009,2009Q3,SUPPLIES AND MATERIALS,19650.29,8113.68
A000362,HON. JASON ALTMIRE,2009,2009Q4,EQUIPMENT,19641.42,12045.43
A000362,HON. JASON ALTMIRE,2009,2009Q3,EQUIPMENT,7595.99,2519.94
A000362,HON. JASON ALTMIRE,2009,2009Q4,PERSONNEL BENEFITS,1306.96,0
A000362,HON. JASON ALTMIRE,2009,2009Q3,PERSONNEL BENEFITS,1306.96,0
C001076,HON. JASON CHAFFETZ,2009,2009Q4,PERSONNEL COMPENSATION,799124.8,201283.97
C001076,HON. JASON CHAFFETZ,2009,2009Q3,PERSONNEL COMPENSATION,597840.83,207917.31
C001076,HON. JASON CHAFFETZ,2009,2009Q4,TRAVEL,88945.77,18744.36
C001076,HON. JASON CHAFFETZ,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",88788.8,26243.59
C001076,HON. JASON CHAFFETZ,2009,2009Q3,TRAVEL,70201.41,25747.03
C001076,HON. JASON CHAFFETZ,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",62545.21,21764.51
C001076,HON. JASON CHAFFETZ,2009,2009Q4,OTHER SERVICES,41701.39,13305.51
C001076,HON. JASON CHAFFETZ,2009,2009Q4,SUPPLIES AND MATERIALS,38689.21,4333.8
C001076,HON. JASON CHAFFETZ,2009,2009Q3,SUPPLIES AND MATERIALS,34355.41,6313.73
C001076,HON. JASON CHAFFETZ,2009,2009Q3,OTHER SERVICES,28395.88,9747.96
C001076,HON. JASON CHAFFETZ,2009,2009Q4,EQUIPMENT,23591.28,2417.04
C001076,HON. JASON CHAFFETZ,2009,2009Q3,EQUIPMENT,21174.24,2688.09
C001076,HON. JASON CHAFFETZ,2009,2009Q4,FRANKED MAIL,17581.22,1351.36
C001076,HON. JASON CHAFFETZ,2009,2009Q3,FRANKED MAIL,16229.86,9316.98
C001076,HON. JASON CHAFFETZ,2009,2009Q4,PRINTING AND REPRODUCTION,13869.19,513.51
C001076,HON. JASON CHAFFETZ,2009,2009Q3,PRINTING AND REPRODUCTION,13355.68,2826.83
C001076,HON. JASON CHAFFETZ,2009,2009Q4,PERSONNEL BENEFITS,397.24,0
C001076,HON. JASON CHAFFETZ,2009,2009Q3,PERSONNEL BENEFITS,397.24,0
I000026,HON. JAY INSLEE,2009,2009Q4,PERSONNEL COMPENSATION,1044122.61,283155.82
I000026,HON. JAY INSLEE,2009,2009Q3,PERSONNEL COMPENSATION,760966.79,258208.35
I000026,HON. JAY INSLEE,2009,2009Q4,TRAVEL,80926.35,21678.13
I000026,HON. JAY INSLEE,2009,2009Q4,OTHER SERVICES,63309.9,12015
I000026,HON. JAY INSLEE,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",61211.35,14177.99
I000026,HON. JAY INSLEE,2009,2009Q3,TRAVEL,59248.22,14492.64
I000026,HON. JAY INSLEE,2009,2009Q3,OTHER SERVICES,51294.9,23767.7
I000026,HON. JAY INSLEE,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",47033.36,18958.27
I000026,HON. JAY INSLEE,2009,2009Q4,FRANKED MAIL,45017.92,34954.03
I000026,HON. JAY INSLEE,2009,2009Q4,SUPPLIES AND MATERIALS,21016.84,3130.34
I000026,HON. JAY INSLEE,2009,2009Q3,SUPPLIES AND MATERIALS,17886.5,11624.5
I000026,HON. JAY INSLEE,2009,2009Q3,FRANKED MAIL,10063.89,1518.9
I000026,HON. JAY INSLEE,2009,2009Q4,PERSONNEL BENEFITS,3365.25,0
I000026,HON. JAY INSLEE,2009,2009Q3,PERSONNEL BENEFITS,3365.25,0
I000026,HON. JAY INSLEE,2009,2009Q4,EQUIPMENT,1968,492
I000026,HON. JAY INSLEE,2009,2009Q4,PRINTING AND REPRODUCTION,1759.4,237.8
I000026,HON. JAY INSLEE,2009,2009Q3,PRINTING AND REPRODUCTION,1521.6,267
I000026,HON. JAY INSLEE,2009,2009Q3,EQUIPMENT,1476,492
S001164,HON. JEAN SCHMIDT,2009,2009Q4,PERSONNEL COMPENSATION,1047199.03,299423.75
S001164,HON. JEAN SCHMIDT,2009,2009Q3,PERSONNEL COMPENSATION,747775.28,258698.77
S001164,HON. JEAN SCHMIDT,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",124569.08,28979.71
S001164,HON. JEAN SCHMIDT,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",95589.37,32818.61
S001164,HON. JEAN SCHMIDT,2009,2009Q4,TRAVEL,85027.98,21526.43
S001164,HON. JEAN SCHMIDT,2009,2009Q3,TRAVEL,63501.55,25091.5
S001164,HON. JEAN SCHMIDT,2009,2009Q4,OTHER SERVICES,48547.58,11447
S001164,HON. JEAN SCHMIDT,2009,2009Q4,SUPPLIES AND MATERIALS,46574.03,14302.37
S001164,HON. JEAN SCHMIDT,2009,2009Q3,OTHER SERVICES,37100.58,10963.58
S001164,HON. JEAN SCHMIDT,2009,2009Q3,SUPPLIES AND MATERIALS,32271.66,11514.72
S001164,HON. JEAN SCHMIDT,2009,2009Q4,FRANKED MAIL,29812.24,6796.97
S001164,HON. JEAN SCHMIDT,2009,2009Q3,FRANKED MAIL,23015.27,13450.02
S001164,HON. JEAN SCHMIDT,2009,2009Q4,EQUIPMENT,5976.03,742.77
S001164,HON. JEAN SCHMIDT,2009,2009Q3,EQUIPMENT,5233.26,742.77
S001164,HON. JEAN SCHMIDT,2009,2009Q4,PRINTING AND REPRODUCTION,1812.07,405.87
S001164,HON. JEAN SCHMIDT,2009,2009Q3,PRINTING AND REPRODUCTION,1406.2,31.5
S001164,HON. JEAN SCHMIDT,2009,2009Q4,PERSONNEL BENEFITS,497.81,0
S001164,HON. JEAN SCHMIDT,2009,2009Q3,PERSONNEL BENEFITS,497.81,0
H001036,HON. JEB HENSARLING,2009,2009Q4,PERSONNEL COMPENSATION,960975.88,240296.96
H001036,HON. JEB HENSARLING,2009,2009Q3,PERSONNEL COMPENSATION,720678.92,229678.36
H001036,HON. JEB HENSARLING,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",81040.13,22656.32
H001036,HON. JEB HENSARLING,2009,2009Q4,TRAVEL,59493.33,14642.75
H001036,HON. JEB HENSARLING,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",58383.81,25714.99
H001036,HON. JEB HENSARLING,2009,2009Q4,FRANKED MAIL,57747.46,31034.48
H001036,HON. JEB HENSARLING,2009,2009Q4,SUPPLIES AND MATERIALS,48808.91,17152.29
H001036,HON. JEB HENSARLING,2009,2009Q3,TRAVEL,44850.58,12671.63
H001036,HON. JEB HENSARLING,2009,2009Q4,OTHER SERVICES,31927,6399
H001036,HON. JEB HENSARLING,2009,2009Q3,SUPPLIES AND MATERIALS,31656.62,7230.63
H001036,HON. JEB HENSARLING,2009,2009Q4,PRINTING AND REPRODUCTION,28104.84,8427.99
H001036,HON. JEB HENSARLING,2009,2009Q3,FRANKED MAIL,26712.98,4493.6
H001036,HON. JEB HENSARLING,2009,2009Q3,OTHER SERVICES,25528,13154
H001036,HON. JEB HENSARLING,2009,2009Q3,PRINTING AND REPRODUCTION,19676.85,235
H001036,HON. JEB HENSARLING,2009,2009Q4,EQUIPMENT,6332.78,3244.09
H001036,HON. JEB HENSARLING,2009,2009Q3,EQUIPMENT,3088.69,1077.5
H001036,HON. JEB HENSARLING,2009,2009Q4,PERSONNEL BENEFITS,78.55,0
H001036,HON. JEB HENSARLING,2009,2009Q3,PERSONNEL BENEFITS,78.55,0
F000444,HON. JEFF FLAKE,2009,2009Q4,PERSONNEL COMPENSATION,996761.33,271939.31
F000444,HON. JEFF FLAKE,2009,2009Q3,PERSONNEL COMPENSATION,724822.02,246410.65
F000444,HON. JEFF FLAKE,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",82576.57,18077.26
F000444,HON. JEFF FLAKE,2009,2009Q4,TRAVEL,71704.2,19212.18
F000444,HON. JEFF FLAKE,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",64499.31,21612.55
F000444,HON. JEFF FLAKE,2009,2009Q3,TRAVEL,52492.02,13520.48
F000444,HON. JEFF FLAKE,2009,2009Q4,SUPPLIES AND MATERIALS,51389.05,31029.67
F000444,HON. JEFF FLAKE,2009,2009Q4,OTHER SERVICES,42603.63,10555.97
F000444,HON. JEFF FLAKE,2009,2009Q3,OTHER SERVICES,32047.66,11090.72
F000444,HON. JEFF FLAKE,2009,2009Q3,SUPPLIES AND MATERIALS,20359.38,3109.23
F000444,HON. JEFF FLAKE,2009,2009Q4,FRANKED MAIL,5060.9,1186.2
F000444,HON. JEFF FLAKE,2009,2009Q3,FRANKED MAIL,3874.7,547.54
F000444,HON. JEFF FLAKE,2009,2009Q4,EQUIPMENT,3054.12,763.53
F000444,HON. JEFF FLAKE,2009,2009Q4,PRINTING AND REPRODUCTION,2586.01,208.1
F000444,HON. JEFF FLAKE,2009,2009Q4,PERSONNEL BENEFITS,2421.73,0
F000444,HON. JEFF FLAKE,2009,2009Q3,PERSONNEL BENEFITS,2421.73,0
F000444,HON. JEFF FLAKE,2009,2009Q3,PRINTING AND REPRODUCTION,2377.91,307.05
F000444,HON. JEFF FLAKE,2009,2009Q3,EQUIPMENT,2290.59,763.53
F000449,HON. JEFF FORTENBERRY,2009,2009Q4,PERSONNEL COMPENSATION,972471.93,291053.01
F000449,HON. JEFF FORTENBERRY,2009,2009Q3,PERSONNEL COMPENSATION,681418.92,238502.97
F000449,HON. JEFF FORTENBERRY,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",100070.45,27284.34
F000449,HON. JEFF FORTENBERRY,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",72786.11,34670
F000449,HON. JEFF FORTENBERRY,2009,2009Q4,TRAVEL,58644.13,15196.32
F000449,HON. JEFF FORTENBERRY,2009,2009Q4,OTHER SERVICES,47888.36,11349
F000449,HON. JEFF FORTENBERRY,2009,2009Q3,TRAVEL,43447.81,16250.59
F000449,HON. JEFF FORTENBERRY,2009,2009Q3,OTHER SERVICES,36539.36,12255
F000449,HON. JEFF FORTENBERRY,2009,2009Q4,FRANKED MAIL,28945.95,6279.01
F000449,HON. JEFF FORTENBERRY,2009,2009Q3,FRANKED MAIL,22666.94,3632.51
F000449,HON. JEFF FORTENBERRY,2009,2009Q4,SUPPLIES AND MATERIALS,16113.4,4080.05
F000449,HON. JEFF FORTENBERRY,2009,2009Q4,PRINTING AND REPRODUCTION,14295.58,2113.91
F000449,HON. JEFF FORTENBERRY,2009,2009Q3,PRINTING AND REPRODUCTION,12181.67,1031.8
F000449,HON. JEFF FORTENBERRY,2009,2009Q3,SUPPLIES AND MATERIALS,12033.35,4359.74
F000449,HON. JEFF FORTENBERRY,2009,2009Q4,EQUIPMENT,7540.78,4070.33
F000449,HON. JEFF FORTENBERRY,2009,2009Q3,EQUIPMENT,3470.45,1175.34
F000449,HON. JEFF FORTENBERRY,2009,2009Q4,PERSONNEL BENEFITS,3130.72,0
F000449,HON. JEFF FORTENBERRY,2009,2009Q3,PERSONNEL BENEFITS,3130.72,0
M001144,HON. JEFF MILLER,2009,2009Q4,PERSONNEL COMPENSATION,793492.67,196187.52
M001144,HON. JEFF MILLER,2009,2009Q3,PERSONNEL COMPENSATION,597305.15,185275.65
M001144,HON. JEFF MILLER,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",148331.36,42132.38
M001144,HON. JEFF MILLER,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",106198.98,36939.3
M001144,HON. JEFF MILLER,2009,2009Q4,OTHER SERVICES,92248.5,17819.35
M001144,HON. JEFF MILLER,2009,2009Q3,OTHER SERVICES,74429.15,31633.1
M001144,HON. JEFF MILLER,2009,2009Q4,TRAVEL,48970.85,8640.55
M001144,HON. JEFF MILLER,2009,2009Q3,TRAVEL,40330.3,12105.57
M001144,HON. JEFF MILLER,2009,2009Q4,SUPPLIES AND MATERIALS,20609.48,4886.62
M001144,HON. JEFF MILLER,2009,2009Q3,SUPPLIES AND MATERIALS,15722.86,1776.97
M001144,HON. JEFF MILLER,2009,2009Q4,FRANKED MAIL,15365.62,8013.18
M001144,HON. JEFF MILLER,2009,2009Q4,EQUIPMENT,13838.02,2511.24
M001144,HON. JEFF MILLER,2009,2009Q3,EQUIPMENT,11326.78,1182.24
M001144,HON. JEFF MILLER,2009,2009Q4,PRINTING AND REPRODUCTION,9042.12,7189.07
M001144,HON. JEFF MILLER,2009,2009Q3,FRANKED MAIL,7352.44,3930.48
M001144,HON. JEFF MILLER,2009,2009Q3,PRINTING AND REPRODUCTION,1853.05,618.55
M001144,HON. JEFF MILLER,2009,2009Q4,PERSONNEL BENEFITS,142.31,0
M001144,HON. JEFF MILLER,2009,2009Q3,PERSONNEL BENEFITS,142.31,0
N000002,HON. JERROLD NADLER,2009,2009Q4,PERSONNEL COMPENSATION,1278361.68,361419.17
N000002,HON. JERROLD NADLER,2009,2009Q3,PERSONNEL COMPENSATION,916942.51,324478.37
N000002,HON. JERROLD NADLER,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",182444.5,42416.33
N000002,HON. JERROLD NADLER,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",140028.17,54262.88
N000002,HON. JERROLD NADLER,2009,2009Q4,OTHER SERVICES,34476.64,8407.08
N000002,HON. JERROLD NADLER,2009,2009Q4,TRAVEL,32077.21,6767.01
N000002,HON. JERROLD NADLER,2009,2009Q3,OTHER SERVICES,26069.56,8638.95
N000002,HON. JERROLD NADLER,2009,2009Q3,TRAVEL,25310.2,5198.3
N000002,HON. JERROLD NADLER,2009,2009Q4,SUPPLIES AND MATERIALS,14889.24,3406.45
N000002,HON. JERROLD NADLER,2009,2009Q3,SUPPLIES AND MATERIALS,11482.79,3132.58
N000002,HON. JERROLD NADLER,2009,2009Q4,EQUIPMENT,3970.12,915.03
N000002,HON. JERROLD NADLER,2009,2009Q4,PERSONNEL BENEFITS,3388.84,0
N000002,HON. JERROLD NADLER,2009,2009Q3,PERSONNEL BENEFITS,3388.84,567
N000002,HON. JERROLD NADLER,2009,2009Q3,EQUIPMENT,3055.09,915.03
N000002,HON. JERROLD NADLER,2009,2009Q4,PRINTING AND REPRODUCTION,2761.46,511.76
N000002,HON. JERROLD NADLER,2009,2009Q3,PRINTING AND REPRODUCTION,2249.7,1577.9
N000002,HON. JERROLD NADLER,2009,2009Q4,FRANKED MAIL,1370.92,604.75
N000002,HON. JERROLD NADLER,2009,2009Q3,FRANKED MAIL,766.17,281.77
C000794,HON. JERRY F COSTELLO,2009,2009Q4,PERSONNEL COMPENSATION,799151.12,198581.25
C000794,HON. JERRY F COSTELLO,2009,2009Q3,PERSONNEL COMPENSATION,600569.87,196956.24
C000794,HON. JERRY F COSTELLO,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",80500.52,20684.02
C000794,HON. JERRY F COSTELLO,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",59816.5,20452.27
C000794,HON. JERRY F COSTELLO,2009,2009Q4,OTHER SERVICES,58489.22,13426.66
C000794,HON. JERRY F COSTELLO,2009,2009Q4,FRANKED MAIL,52405.09,26624.42
C000794,HON. JERRY F COSTELLO,2009,2009Q3,OTHER SERVICES,45062.56,14642.97
C000794,HON. JERRY F COSTELLO,2009,2009Q4,TRAVEL,39141.18,11760.27
C000794,HON. JERRY F COSTELLO,2009,2009Q4,PRINTING AND REPRODUCTION,31087.25,12006.23
C000794,HON. JERRY F COSTELLO,2009,2009Q4,SUPPLIES AND MATERIALS,28324.09,9106.97
C000794,HON. JERRY F COSTELLO,2009,2009Q3,TRAVEL,27380.91,8285.56
C000794,HON. JERRY F COSTELLO,2009,2009Q3,FRANKED MAIL,25780.67,8488.71
C000794,HON. JERRY F COSTELLO,2009,2009Q3,SUPPLIES AND MATERIALS,19217.12,11730.57
C000794,HON. JERRY F COSTELLO,2009,2009Q3,PRINTING AND REPRODUCTION,19081.02,4776.95
C000794,HON. JERRY F COSTELLO,2009,2009Q4,EQUIPMENT,7408.77,1648.5
C000794,HON. JERRY F COSTELLO,2009,2009Q3,EQUIPMENT,5760.27,3179.83
C000794,HON. JERRY F COSTELLO,2009,2009Q4,PERSONNEL BENEFITS,160.33,0
C000794,HON. JERRY F COSTELLO,2009,2009Q3,PERSONNEL BENEFITS,160.33,0
L000274,HON. JERRY LEWIS,2009,2009Q4,PERSONNEL COMPENSATION,1121171.96,382406.64
L000274,HON. JERRY LEWIS,2009,2009Q3,PERSONNEL COMPENSATION,738765.32,265553.04
L000274,HON. JERRY LEWIS,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",88976.12,24389.06
L000274,HON. JERRY LEWIS,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",64587.06,40265.78
L000274,HON. JERRY LEWIS,2009,2009Q4,OTHER SERVICES,44207.5,11435.5
L000274,HON. JERRY LEWIS,2009,2009Q4,SUPPLIES AND MATERIALS,36529.59,5480.4
L000274,HON. JERRY LEWIS,2009,2009Q3,OTHER SERVICES,32772,11035.5
L000274,HON. JERRY LEWIS,2009,2009Q3,SUPPLIES AND MATERIALS,31049.19,4349.54
L000274,HON. JERRY LEWIS,2009,2009Q4,TRAVEL,27356.88,25
L000274,HON. JERRY LEWIS,2009,2009Q3,TRAVEL,27331.88,18230.47
L000274,HON. JERRY LEWIS,2009,2009Q4,EQUIPMENT,10724.76,3030.61
L000274,HON. JERRY LEWIS,2009,2009Q3,EQUIPMENT,7694.15,6337.13
L000274,HON. JERRY LEWIS,2009,2009Q4,FRANKED MAIL,4720.21,725.16
L000274,HON. JERRY LEWIS,2009,2009Q3,FRANKED MAIL,3995.05,2406.63
L000274,HON. JERRY LEWIS,2009,2009Q4,PRINTING AND REPRODUCTION,1974.33,244.73
