OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
"HON. BEN RAY LUJAN",2010,2010Q1,TRAVEL,8014.48,8014.48
"HON. BEN RAY LUJAN",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",15882.3,15882.3
"HON. BEN RAY LUJAN",2010,2010Q1,"PRINTING AND REPRODUCTION",21840.87,21840.87
"HON. BEN RAY LUJAN",2010,2010Q1,"OTHER SERVICES",9857.27,9857.27
"HON. BEN RAY LUJAN",2010,2010Q1,"SUPPLIES AND MATERIALS",2144.42,2144.42
"HON. BEN RAY LUJAN",2010,2010Q1,EQUIPMENT,2283.24,2283.24
"HON. CYNTHIA M. LUMMIS",2010,2010Q1,"FRANKED MAIL",334.08,334.08
"HON. CYNTHIA M. LUMMIS",2010,2010Q1,"PERSONNEL COMPENSATION",253467.06,253467.06
"HON. CYNTHIA M. LUMMIS",2010,2010Q1,TRAVEL,12505.55,12505.55
"HON. CYNTHIA M. LUMMIS",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",13390.16,13390.16
"HON. CYNTHIA M. LUMMIS",2010,2010Q1,"PRINTING AND REPRODUCTION",63.3,63.3
"HON. CYNTHIA M. LUMMIS",2010,2010Q1,"OTHER SERVICES",11762.28,11762.28
"HON. CYNTHIA M. LUMMIS",2010,2010Q1,"SUPPLIES AND MATERIALS",2872.16,2872.16
"HON. CYNTHIA M. LUMMIS",2010,2010Q1,EQUIPMENT,1241,1241
"HON. DANIEL E. LUNGREN",2010,2010Q1,"FRANKED MAIL",19035.87,19035.87
"HON. DANIEL E. LUNGREN",2010,2010Q1,"PERSONNEL COMPENSATION",250862.82,250862.82
"HON. DANIEL E. LUNGREN",2010,2010Q1,TRAVEL,12795.23,12795.23
"HON. DANIEL E. LUNGREN",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",42515.07,42515.07
"HON. DANIEL E. LUNGREN",2010,2010Q1,"PRINTING AND REPRODUCTION",252.79,252.79
"HON. DANIEL E. LUNGREN",2010,2010Q1,"OTHER SERVICES",10530.08,10530.08
"HON. DANIEL E. LUNGREN",2010,2010Q1,"SUPPLIES AND MATERIALS",3014.63,3014.63
"HON. DANIEL E. LUNGREN",2010,2010Q1,EQUIPMENT,414.34,414.34
"HON. STEPHEN F. LYNCH",2010,2010Q1,"FRANKED MAIL",561.24,561.24
"HON. STEPHEN F. LYNCH",2010,2010Q1,"PERSONNEL COMPENSATION",245348.3,245348.3
"HON. STEPHEN F. LYNCH",2010,2010Q1,TRAVEL,2074.7,2074.7
"HON. STEPHEN F. LYNCH",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",37085.12,37085.12
"HON. STEPHEN F. LYNCH",2010,2010Q1,"PRINTING AND REPRODUCTION",52.8,52.8
"HON. STEPHEN F. LYNCH",2010,2010Q1,"OTHER SERVICES",12610.11,12610.11
"HON. STEPHEN F. LYNCH",2010,2010Q1,"SUPPLIES AND MATERIALS",2820.23,2820.23
"HON. STEPHEN F. LYNCH",2010,2010Q1,EQUIPMENT,998.53,998.53
"HON. CONNIE MACK",2010,2010Q1,"FRANKED MAIL",2186.98,2186.98
"HON. CONNIE MACK",2010,2010Q1,"PERSONNEL COMPENSATION",184789,184789
"HON. CONNIE MACK",2010,2010Q1,TRAVEL,12445.36,12445.36
"HON. CONNIE MACK",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",17342.77,17342.77
"HON. CONNIE MACK",2010,2010Q1,"PRINTING AND REPRODUCTION",363.75,363.75
"HON. CONNIE MACK",2010,2010Q1,"OTHER SERVICES",6904.38,6904.38
"HON. CONNIE MACK",2010,2010Q1,"SUPPLIES AND MATERIALS",1618.68,1618.68
"HON. CONNIE MACK",2010,2010Q1,EQUIPMENT,119.86,119.86
"HON. DANIEL B. MAFFEI",2010,2010Q1,"FRANKED MAIL",694.25,694.25
"HON. DANIEL B. MAFFEI",2010,2010Q1,"PERSONNEL COMPENSATION",191093.46,191093.46
"HON. DANIEL B. MAFFEI",2010,2010Q1,TRAVEL,2829.15,2829.15
"HON. DANIEL B. MAFFEI",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",16364.2,16364.2
"HON. DANIEL B. MAFFEI",2010,2010Q1,"PRINTING AND REPRODUCTION",186.62,186.62
"HON. DANIEL B. MAFFEI",2010,2010Q1,"OTHER SERVICES",12384.92,12384.92
"HON. DANIEL B. MAFFEI",2010,2010Q1,"SUPPLIES AND MATERIALS",2704.5,2704.5
"HON. DANIEL B. MAFFEI",2010,2010Q1,EQUIPMENT,1293.15,1293.15
"HON. CAROLYN B MALONEY",2010,2010Q1,"FRANKED MAIL",15084.65,15084.65
"HON. CAROLYN B MALONEY",2010,2010Q1,"PERSONNEL COMPENSATION",295250.58,295250.58
"HON. CAROLYN B MALONEY",2010,2010Q1,TRAVEL,2432.86,2432.86
"HON. CAROLYN B MALONEY",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",29463.52,29463.52
"HON. CAROLYN B MALONEY",2010,2010Q1,"PRINTING AND REPRODUCTION",153,153
"HON. CAROLYN B MALONEY",2010,2010Q1,"OTHER SERVICES",13794.5,13794.5
"HON. CAROLYN B MALONEY",2010,2010Q1,"SUPPLIES AND MATERIALS",21815.87,21815.87
"HON. CAROLYN B MALONEY",2010,2010Q1,EQUIPMENT,2188.06,2188.06
"HON. DONALD A MANZULLO",2010,2010Q1,"FRANKED MAIL",1408.5,1408.5
"HON. DONALD A MANZULLO",2010,2010Q1,"PERSONNEL COMPENSATION",231720.4,231720.4
"HON. DONALD A MANZULLO",2010,2010Q1,TRAVEL,6169.96,6169.96
"HON. DONALD A MANZULLO",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",20116.43,20116.43
"HON. DONALD A MANZULLO",2010,2010Q1,"PRINTING AND REPRODUCTION",171.4,171.4
"HON. DONALD A MANZULLO",2010,2010Q1,"OTHER SERVICES",13353.87,13353.87
"HON. DONALD A MANZULLO",2010,2010Q1,"SUPPLIES AND MATERIALS",4508.36,4508.36
"HON. DONALD A MANZULLO",2010,2010Q1,EQUIPMENT,621,621
"HON. KENNY MARCHANT",2010,2010Q1,"FRANKED MAIL",966.62,966.62
"HON. KENNY MARCHANT",2010,2010Q1,"PERSONNEL COMPENSATION",190388.84,190388.84
"HON. KENNY MARCHANT",2010,2010Q1,TRAVEL,7377.98,7377.98
"HON. KENNY MARCHANT",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",18137.6,18137.6
"HON. KENNY MARCHANT",2010,2010Q1,"OTHER SERVICES",12214.09,12214.09
"HON. KENNY MARCHANT",2010,2010Q1,"SUPPLIES AND MATERIALS",3395.11,3395.11
"HON. KENNY MARCHANT",2010,2010Q1,EQUIPMENT,249,249
"HON. BETSY MARKEY",2010,2010Q1,"FRANKED MAIL",564.84,564.84
"HON. BETSY MARKEY",2010,2010Q1,"PERSONNEL COMPENSATION",213854,213854
"HON. BETSY MARKEY",2010,2010Q1,TRAVEL,13542.31,13542.31
"HON. BETSY MARKEY",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",16891.49,16891.49
"HON. BETSY MARKEY",2010,2010Q1,"PRINTING AND REPRODUCTION",337.94,337.94
"HON. BETSY MARKEY",2010,2010Q1,"OTHER SERVICES",5877.42,5877.42
"HON. BETSY MARKEY",2010,2010Q1,"SUPPLIES AND MATERIALS",1897.02,1897.02
"HON. BETSY MARKEY",2010,2010Q1,EQUIPMENT,583.6,583.6
"HON. EDWARD J MARKEY",2010,2010Q1,"FRANKED MAIL",115.01,115.01
"HON. EDWARD J MARKEY",2010,2010Q1,"PERSONNEL COMPENSATION",228371.49,228371.49
"HON. EDWARD J MARKEY",2010,2010Q1,TRAVEL,1903.6,1903.6
"HON. EDWARD J MARKEY",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",21733.59,21733.59
"HON. EDWARD J MARKEY",2010,2010Q1,"PRINTING AND REPRODUCTION",24.7,24.7
"HON. EDWARD J MARKEY",2010,2010Q1,"OTHER SERVICES",7832,7832
"HON. EDWARD J MARKEY",2010,2010Q1,"SUPPLIES AND MATERIALS",2728.12,2728.12
"HON. EDWARD J MARKEY",2010,2010Q1,EQUIPMENT,566.49,566.49
"HON. JIM MARSHALL",2010,2010Q1,"FRANKED MAIL",2175.98,2175.98
"HON. JIM MARSHALL",2010,2010Q1,"PERSONNEL COMPENSATION",172364,172364
"HON. JIM MARSHALL",2010,2010Q1,TRAVEL,3530.25,3530.25
"HON. JIM MARSHALL",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",15259.47,15259.47
"HON. JIM MARSHALL",2010,2010Q1,"PRINTING AND REPRODUCTION",160,160
"HON. JIM MARSHALL",2010,2010Q1,"OTHER SERVICES",14796,14796
"HON. JIM MARSHALL",2010,2010Q1,"SUPPLIES AND MATERIALS",1705.92,1705.92
"HON. JIM MARSHALL",2010,2010Q1,EQUIPMENT,702.72,702.72
"HON. ERIC J. J. MASSA",2010,2010Q1,"FRANKED MAIL",1427.23,1427.23
"HON. ERIC J. J. MASSA",2010,2010Q1,"PERSONNEL COMPENSATION",265340.11,265340.11
"HON. ERIC J. J. MASSA",2010,2010Q1,TRAVEL,17243.87,17243.87
"HON. ERIC J. J. MASSA",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",29069.25,29069.25
"HON. ERIC J. J. MASSA",2010,2010Q1,"PRINTING AND REPRODUCTION",439,439
"HON. ERIC J. J. MASSA",2010,2010Q1,"OTHER SERVICES",390,390
"HON. ERIC J. J. MASSA",2010,2010Q1,"SUPPLIES AND MATERIALS",2745.16,2745.16
"HON. ERIC J. J. MASSA",2010,2010Q1,EQUIPMENT,3887.46,3887.46
"HON. JIM MATHESON",2010,2010Q1,"FRANKED MAIL",464.08,464.08
"HON. JIM MATHESON",2010,2010Q1,"PERSONNEL COMPENSATION",224848.87,224848.87
"HON. JIM MATHESON",2010,2010Q1,TRAVEL,10162.98,10162.98
"HON. JIM MATHESON",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",14163.44,14163.44
"HON. JIM MATHESON",2010,2010Q1,"PRINTING AND REPRODUCTION",141.38,141.38
"HON. JIM MATHESON",2010,2010Q1,"OTHER SERVICES",20778,20778
"HON. JIM MATHESON",2010,2010Q1,"SUPPLIES AND MATERIALS",3311.94,3311.94
"HON. JIM MATHESON",2010,2010Q1,EQUIPMENT,1424.9,1424.9
"HON. DORIS MATSUI",2010,2010Q1,"FRANKED MAIL",617.42,617.42
"HON. DORIS MATSUI",2010,2010Q1,"PERSONNEL COMPENSATION",224371.58,224371.58
"HON. DORIS MATSUI",2010,2010Q1,TRAVEL,5716.61,5716.61
"HON. DORIS MATSUI",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",32907.26,32907.26
"HON. DORIS MATSUI",2010,2010Q1,"PRINTING AND REPRODUCTION",40,40
"HON. DORIS MATSUI",2010,2010Q1,"OTHER SERVICES",12227.08,12227.08
"HON. DORIS MATSUI",2010,2010Q1,"SUPPLIES AND MATERIALS",676.29,676.29
"HON. DORIS MATSUI",2010,2010Q1,EQUIPMENT,980.61,980.61
"HON. CAROLYN MCCARTHY",2010,2010Q1,"FRANKED MAIL",2044.57,2044.57
"HON. CAROLYN MCCARTHY",2010,2010Q1,"PERSONNEL COMPENSATION",216516.94,216516.94
"HON. CAROLYN MCCARTHY",2010,2010Q1,TRAVEL,3088.47,3088.47
"HON. CAROLYN MCCARTHY",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",22159.87,22159.87
"HON. CAROLYN MCCARTHY",2010,2010Q1,"PRINTING AND REPRODUCTION",1.6,1.6
"HON. CAROLYN MCCARTHY",2010,2010Q1,"OTHER SERVICES",7234,7234
"HON. CAROLYN MCCARTHY",2010,2010Q1,"SUPPLIES AND MATERIALS",744.16,744.16
"HON. CAROLYN MCCARTHY",2010,2010Q1,EQUIPMENT,898.31,898.31
"HON. KEVIN MCCARTHY",2010,2010Q1,"FRANKED MAIL",2977.7,2977.7
"HON. KEVIN MCCARTHY",2010,2010Q1,"PERSONNEL COMPENSATION",239750.98,239750.98
"HON. KEVIN MCCARTHY",2010,2010Q1,TRAVEL,8856.5,8856.5
"HON. KEVIN MCCARTHY",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",35248.55,35248.55
"HON. KEVIN MCCARTHY",2010,2010Q1,"PRINTING AND REPRODUCTION",1179.05,1179.05
"HON. KEVIN MCCARTHY",2010,2010Q1,"OTHER SERVICES",14180.72,14180.72
"HON. KEVIN MCCARTHY",2010,2010Q1,"SUPPLIES AND MATERIALS",6498.56,6498.56
"HON. KEVIN MCCARTHY",2010,2010Q1,EQUIPMENT,1989.15,1989.15
"HON. MICHAEL T. MCCAUL",2010,2010Q1,"FRANKED MAIL",1136.31,1136.31
"HON. MICHAEL T. MCCAUL",2010,2010Q1,"PERSONNEL COMPENSATION",285975.34,285975.34
"HON. MICHAEL T. MCCAUL",2010,2010Q1,TRAVEL,13448.34,13448.34
"HON. MICHAEL T. MCCAUL",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",26239.42,26239.42
"HON. MICHAEL T. MCCAUL",2010,2010Q1,"PRINTING AND REPRODUCTION",226.1,226.1
"HON. MICHAEL T. MCCAUL",2010,2010Q1,"OTHER SERVICES",9986,9986
"HON. MICHAEL T. MCCAUL",2010,2010Q1,"SUPPLIES AND MATERIALS",3929.13,3929.13
"HON. MICHAEL T. MCCAUL",2010,2010Q1,EQUIPMENT,640.01,640.01
"HON. TOM MCCLINTOCK",2010,2010Q1,"FRANKED MAIL",6325.55,6325.55
"HON. TOM MCCLINTOCK",2010,2010Q1,"PERSONNEL COMPENSATION",218297.13,218297.13
"HON. TOM MCCLINTOCK",2010,2010Q1,TRAVEL,18823.41,18823.41
"HON. TOM MCCLINTOCK",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",43307.28,43307.28
"HON. TOM MCCLINTOCK",2010,2010Q1,"PRINTING AND REPRODUCTION",14232.49,14232.49
"HON. TOM MCCLINTOCK",2010,2010Q1,"OTHER SERVICES",8958.86,8958.86
"HON. TOM MCCLINTOCK",2010,2010Q1,"SUPPLIES AND MATERIALS",4695.22,4695.22
"HON. TOM MCCLINTOCK",2010,2010Q1,EQUIPMENT,2724.56,2724.56
"HON. BETTY MCCOLLUM",2010,2010Q1,"FRANKED MAIL",1122.15,1122.15
"HON. BETTY MCCOLLUM",2010,2010Q1,"PERSONNEL COMPENSATION",227191.88,227191.88
"HON. BETTY MCCOLLUM",2010,2010Q1,TRAVEL,12423.79,12423.79
"HON. BETTY MCCOLLUM",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",21831.35,21831.35
"HON. BETTY MCCOLLUM",2010,2010Q1,"PRINTING AND REPRODUCTION",301.55,301.55
"HON. BETTY MCCOLLUM",2010,2010Q1,"OTHER SERVICES",12035.96,12035.96
"HON. BETTY MCCOLLUM",2010,2010Q1,"SUPPLIES AND MATERIALS",7036.69,7036.69
"HON. BETTY MCCOLLUM",2010,2010Q1,EQUIPMENT,3738.19,3738.19
"HON. THADDEUS G. MCCOTTER",2010,2010Q1,"FRANKED MAIL",5489.12,5489.12
"HON. THADDEUS G. MCCOTTER",2010,2010Q1,"PERSONNEL COMPENSATION",213017.23,213017.23
"HON. THADDEUS G. MCCOTTER",2010,2010Q1,TRAVEL,19012.89,19012.89
"HON. THADDEUS G. MCCOTTER",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",30576.19,30576.19
"HON. THADDEUS G. MCCOTTER",2010,2010Q1,"PRINTING AND REPRODUCTION",403.99,403.99
"HON. THADDEUS G. MCCOTTER",2010,2010Q1,"OTHER SERVICES",5105.25,5105.25
"HON. THADDEUS G. MCCOTTER",2010,2010Q1,"SUPPLIES AND MATERIALS",9216.48,9216.48
"HON. THADDEUS G. MCCOTTER",2010,2010Q1,EQUIPMENT,1089.21,1089.21
"HON. JIM MCDERMOTT",2010,2010Q1,"FRANKED MAIL",49.19,49.19
"HON. JIM MCDERMOTT",2010,2010Q1,"PERSONNEL COMPENSATION",293498.93,293498.93
"HON. JIM MCDERMOTT",2010,2010Q1,TRAVEL,9813.42,9813.42
"HON. JIM MCDERMOTT",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",27073.76,27073.76
"HON. JIM MCDERMOTT",2010,2010Q1,"PRINTING AND REPRODUCTION",401.1,401.1
"HON. JIM MCDERMOTT",2010,2010Q1,"OTHER SERVICES",11821,11821
"HON. JIM MCDERMOTT",2010,2010Q1,"SUPPLIES AND MATERIALS",7530.46,7530.46
"HON. JIM MCDERMOTT",2010,2010Q1,EQUIPMENT,151.42,151.42
"HON. JAMES P. MCGOVERN",2010,2010Q1,"FRANKED MAIL",66.76,66.76
"HON. JAMES P. MCGOVERN",2010,2010Q1,"PERSONNEL COMPENSATION",253072.76,253072.76
"HON. JAMES P. MCGOVERN",2010,2010Q1,TRAVEL,8683.29,8683.29
"HON. JAMES P. MCGOVERN",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",31939.33,31939.33
"HON. JAMES P. MCGOVERN",2010,2010Q1,"PRINTING AND REPRODUCTION",226.5,226.5
"HON. JAMES P. MCGOVERN",2010,2010Q1,"OTHER SERVICES",12574.12,12574.12
"HON. JAMES P. MCGOVERN",2010,2010Q1,"SUPPLIES AND MATERIALS",3150.13,3150.13
"HON. JAMES P. MCGOVERN",2010,2010Q1,EQUIPMENT,832.45,832.45
"HON. PATRICK T. MCHENRY",2010,2010Q1,"FRANKED MAIL",43944.97,43944.97
"HON. PATRICK T. MCHENRY",2010,2010Q1,"PERSONNEL COMPENSATION",221127.32,221127.32
"HON. PATRICK T. MCHENRY",2010,2010Q1,TRAVEL,7612.06,7612.06
"HON. PATRICK T. MCHENRY",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",17375.83,17375.83
"HON. PATRICK T. MCHENRY",2010,2010Q1,"PRINTING AND REPRODUCTION",15531.8,15531.8
"HON. PATRICK T. MCHENRY",2010,2010Q1,"OTHER SERVICES",8176,8176
"HON. PATRICK T. MCHENRY",2010,2010Q1,"SUPPLIES AND MATERIALS",3970.16,3970.16
"HON. PATRICK T. MCHENRY",2010,2010Q1,EQUIPMENT,1632.63,1632.63
"HON. MIKE MCINTYRE",2010,2010Q1,"FRANKED MAIL",1053.22,1053.22
"HON. MIKE MCINTYRE",2010,2010Q1,"PERSONNEL COMPENSATION",285086.13,285086.13
"HON. MIKE MCINTYRE",2010,2010Q1,TRAVEL,7155.17,7155.17
"HON. MIKE MCINTYRE",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",20804.79,20804.79
"HON. MIKE MCINTYRE",2010,2010Q1,"PRINTING AND REPRODUCTION",63.41,63.41
"HON. MIKE MCINTYRE",2010,2010Q1,"OTHER SERVICES",6042,6042
"HON. MIKE MCINTYRE",2010,2010Q1,"SUPPLIES AND MATERIALS",5976.13,5976.13
"HON. MIKE MCINTYRE",2010,2010Q1,EQUIPMENT,518.87,518.87
"HON. HOWARD ″BUCK″ MCKEON",2010,2010Q1,"FRANKED MAIL",8460.32,8460.32
"HON. HOWARD ″BUCK″ MCKEON",2010,2010Q1,"PERSONNEL COMPENSATION",235223.05,235223.05
"HON. HOWARD ″BUCK″ MCKEON",2010,2010Q1,TRAVEL,11196.68,11196.68
"HON. HOWARD ″BUCK″ MCKEON",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",26972.77,26972.77
"HON. HOWARD ″BUCK″ MCKEON",2010,2010Q1,"PRINTING AND REPRODUCTION",302.59,302.59
"HON. HOWARD ″BUCK″ MCKEON",2010,2010Q1,"OTHER SERVICES",7816.99,7816.99
"HON. HOWARD ″BUCK″ MCKEON",2010,2010Q1,"SUPPLIES AND MATERIALS",4509.45,4509.45
"HON. HOWARD ″BUCK″ MCKEON",2010,2010Q1,EQUIPMENT,2718.39,2718.39
"HON. MICHAEL E. MCMAHON",2010,2010Q1,"FRANKED MAIL",975.65,975.65
"HON. MICHAEL E. MCMAHON",2010,2010Q1,"PERSONNEL COMPENSATION",249648.21,249648.21
"HON. MICHAEL E. MCMAHON",2010,2010Q1,TRAVEL,6113.6,6113.6
"HON. MICHAEL E. MCMAHON",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",29317.57,29317.57
"HON. MICHAEL E. MCMAHON",2010,2010Q1,"PRINTING AND REPRODUCTION",226.06,226.06
"HON. MICHAEL E. MCMAHON",2010,2010Q1,"OTHER SERVICES",13702.91,13702.91
"HON. MICHAEL E. MCMAHON",2010,2010Q1,"SUPPLIES AND MATERIALS",7821.48,7821.48
"HON. MICHAEL E. MCMAHON",2010,2010Q1,EQUIPMENT,4461.21,4461.21
"HON. CATHY MCMORRIS RODGERS",2010,2010Q1,"FRANKED MAIL",311.2,311.2
"HON. CATHY MCMORRIS RODGERS",2010,2010Q1,"PERSONNEL COMPENSATION",236572.6,236572.6
"HON. CATHY MCMORRIS RODGERS",2010,2010Q1,TRAVEL,13386.37,13386.37
"HON. CATHY MCMORRIS RODGERS",2010,2010Q1,"TRANSPORTATION OF THINGS",298.93,298.93
"HON. CATHY MCMORRIS RODGERS",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",26296.03,26296.03
"HON. CATHY MCMORRIS RODGERS",2010,2010Q1,"PRINTING AND REPRODUCTION",389.35,389.35
"HON. CATHY MCMORRIS RODGERS",2010,2010Q1,"OTHER SERVICES",1584.73,1584.73
"HON. CATHY MCMORRIS RODGERS",2010,2010Q1,"SUPPLIES AND MATERIALS",3221.46,3221.46
"HON. CATHY MCMORRIS RODGERS",2010,2010Q1,EQUIPMENT,445.5,445.5
"HON. JERRY MCNERNEY",2010,2010Q1,"FRANKED MAIL",1161.21,1161.21
"HON. JERRY MCNERNEY",2010,2010Q1,"PERSONNEL COMPENSATION",221289.03,221289.03
"HON. JERRY MCNERNEY",2010,2010Q1,TRAVEL,8903.39,8903.39
"HON. JERRY MCNERNEY",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",27822.13,27822.13
"HON. JERRY MCNERNEY",2010,2010Q1,"PRINTING AND REPRODUCTION",253,253
"HON. JERRY MCNERNEY",2010,2010Q1,"OTHER SERVICES",11103,11103
"HON. JERRY MCNERNEY",2010,2010Q1,"SUPPLIES AND MATERIALS",2991.44,2991.44
"HON. JERRY MCNERNEY",2010,2010Q1,EQUIPMENT,2963.79,2963.79
"HON. KENDRICK B. MEEK",2010,2010Q1,"FRANKED MAIL",238.11,238.11
"HON. KENDRICK B. MEEK",2010,2010Q1,"PERSONNEL COMPENSATION",238535.65,238535.65
"HON. KENDRICK B. MEEK",2010,2010Q1,TRAVEL,9239.95,9239.95
"HON. KENDRICK B. MEEK",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",24696.08,24696.08
"HON. KENDRICK B. MEEK",2010,2010Q1,"PRINTING AND REPRODUCTION",167.3,167.3
"HON. KENDRICK B. MEEK",2010,2010Q1,"OTHER SERVICES",6375.78,6375.78
"HON. KENDRICK B. MEEK",2010,2010Q1,"SUPPLIES AND MATERIALS",1904.52,1904.52
"HON. KENDRICK B. MEEK",2010,2010Q1,EQUIPMENT,591,591
"HON. GREGORY W. MEEKS",2010,2010Q1,"FRANKED MAIL",87.65,87.65
"HON. GREGORY W. MEEKS",2010,2010Q1,"PERSONNEL COMPENSATION",218046.94,218046.94
"HON. GREGORY W. MEEKS",2010,2010Q1,TRAVEL,5040.55,5040.55
"HON. GREGORY W. MEEKS",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",41683.37,41683.37
"HON. GREGORY W. MEEKS",2010,2010Q1,"PRINTING AND REPRODUCTION",759.54,759.54
"HON. GREGORY W. MEEKS",2010,2010Q1,"OTHER SERVICES",5935,5935
"HON. GREGORY W. MEEKS",2010,2010Q1,"SUPPLIES AND MATERIALS",5986.29,5986.29
"HON. GREGORY W. MEEKS",2010,2010Q1,EQUIPMENT,1146.21,1146.21
"HON. CHARLIE MELANCON",2010,2010Q1,"FRANKED MAIL",308.37,308.37
"HON. CHARLIE MELANCON",2010,2010Q1,"PERSONNEL COMPENSATION",203133.38,203133.38
"HON. CHARLIE MELANCON",2010,2010Q1,TRAVEL,6734.09,6734.09
"HON. CHARLIE MELANCON",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",22721.27,22721.27
"HON. CHARLIE MELANCON",2010,2010Q1,"PRINTING AND REPRODUCTION",179.8,179.8
"HON. CHARLIE MELANCON",2010,2010Q1,"OTHER SERVICES",14277.91,14277.91
"HON. CHARLIE MELANCON",2010,2010Q1,"SUPPLIES AND MATERIALS",2408.28,2408.28
"HON. CHARLIE MELANCON",2010,2010Q1,EQUIPMENT,596,596
"HON. JOHN L MICA",2010,2010Q1,"FRANKED MAIL",34085.76,34085.76
"HON. JOHN L MICA",2010,2010Q1,"PERSONNEL COMPENSATION",244426.14,244426.14
"HON. JOHN L MICA",2010,2010Q1,TRAVEL,7754.35,7754.35
"HON. JOHN L MICA",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",32735.98,32735.98
"HON. JOHN L MICA",2010,2010Q1,"PRINTING AND REPRODUCTION",289.68,289.68
"HON. JOHN L MICA",2010,2010Q1,"OTHER SERVICES",9252,9252
"HON. JOHN L MICA",2010,2010Q1,"SUPPLIES AND MATERIALS",9745.84,9745.84
"HON. JOHN L MICA",2010,2010Q1,EQUIPMENT,1049.76,1049.76
"HON. MICHAEL H. MICHAUD",2010,2010Q1,"FRANKED MAIL",1750.07,1750.07
"HON. MICHAEL H. MICHAUD",2010,2010Q1,"PERSONNEL COMPENSATION",261718.99,261718.99
"HON. MICHAEL H. MICHAUD",2010,2010Q1,TRAVEL,15983.61,15983.61
"HON. MICHAEL H. MICHAUD",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",25171.41,25171.41
"HON. MICHAEL H. MICHAUD",2010,2010Q1,"PRINTING AND REPRODUCTION",119.9,119.9
"HON. MICHAEL H. MICHAUD",2010,2010Q1,"OTHER SERVICES",9462.6,9462.6
"HON. MICHAEL H. MICHAUD",2010,2010Q1,"SUPPLIES AND MATERIALS",18542.55,18542.55
"HON. MICHAEL H. MICHAUD",2010,2010Q1,EQUIPMENT,5165.8,5165.8
"HON. BRAD MILLER",2010,2010Q1,"FRANKED MAIL",1212.89,1212.89
"HON. BRAD MILLER",2010,2010Q1,"PERSONNEL COMPENSATION",242602.91,242602.91
"HON. BRAD MILLER",2010,2010Q1,TRAVEL,13294.45,13294.45
"HON. BRAD MILLER",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",19816.08,19816.08
"HON. BRAD MILLER",2010,2010Q1,"OTHER SERVICES",6663.65,6663.65
"HON. BRAD MILLER",2010,2010Q1,"SUPPLIES AND MATERIALS",4311.05,4311.05
"HON. BRAD MILLER",2010,2010Q1,EQUIPMENT,1012.74,1012.74
"HON. CANDICE S. MILLER",2010,2010Q1,"FRANKED MAIL",1960.98,1960.98
"HON. CANDICE S. MILLER",2010,2010Q1,"PERSONNEL COMPENSATION",218073.78,218073.78
"HON. CANDICE S. MILLER",2010,2010Q1,TRAVEL,11592.97,11592.97
"HON. CANDICE S. MILLER",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",18820.87,18820.87
"HON. CANDICE S. MILLER",2010,2010Q1,"PRINTING AND REPRODUCTION",157.65,157.65
"HON. CANDICE S. MILLER",2010,2010Q1,"OTHER SERVICES",8304,8304
"HON. CANDICE S. MILLER",2010,2010Q1,"SUPPLIES AND MATERIALS",5587.89,5587.89
"HON. CANDICE S. MILLER",2010,2010Q1,EQUIPMENT,674.49,674.49
"HON. GARY G. MILLER",2010,2010Q1,"FRANKED MAIL",377.65,377.65
"HON. GARY G. MILLER",2010,2010Q1,"PERSONNEL COMPENSATION",208970.88,208970.88
