"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. HOWARD P. ""BUCK"" MCKEON","2011","2011Q2","PRINTING AND REPRODUCTION","4,097.55","3,744.75"
"HON. HOWARD P. ""BUCK"" MCKEON","2011","2011Q2","OTHER SERVICES","30,937.89","16,893.74"
"HON. HOWARD P. ""BUCK"" MCKEON","2011","2011Q2","SUPPLIES AND MATERIALS","11,703.72","7,711.08"
"HON. HOWARD P. ""BUCK"" MCKEON","2011","2011Q2","EQUIPMENT","3,136.17","1,825.31"
"HON. DAVID B. MCKINLEY","2011","2011Q2","FRANKED MAIL","37,163.99","37,130.87"
"HON. DAVID B. MCKINLEY","2011","2011Q2","PERSONNEL COMPENSATION","292,341.69","165,705.60"
"HON. DAVID B. MCKINLEY","2011","2011Q2","TRAVEL","28,600.32","20,538.29"
"HON. DAVID B. MCKINLEY","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","42,822.15","36,841.60"
"HON. DAVID B. MCKINLEY","2011","2011Q2","PRINTING AND REPRODUCTION","24,182.66","21,553.01"
"HON. DAVID B. MCKINLEY","2011","2011Q2","OTHER SERVICES","22,045.16","12,055.16"
"HON. DAVID B. MCKINLEY","2011","2011Q2","SUPPLIES AND MATERIALS","29,287.21","21,464.65"
"HON. DAVID B. MCKINLEY","2011","2011Q2","EQUIPMENT","7,663.01","2,560.70"
"HON. CATHY MCMORRIS RODGERS","2011","2011Q2","FRANKED MAIL","1,506.95","1,079.86"
"HON. CATHY MCMORRIS RODGERS","2011","2011Q2","PERSONNEL COMPENSATION","484,151.18","243,314.97"
"HON. CATHY MCMORRIS RODGERS","2011","2011Q2","TRAVEL","38,663.31","16,553.20"
"HON. CATHY MCMORRIS RODGERS","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","44,469.93","34,324.55"
"HON. CATHY MCMORRIS RODGERS","2011","2011Q2","PRINTING AND REPRODUCTION","1,940.32","1,749.05"
"HON. CATHY MCMORRIS RODGERS","2011","2011Q2","OTHER SERVICES","23,454.76","12,412.18"
"HON. CATHY MCMORRIS RODGERS","2011","2011Q2","SUPPLIES AND MATERIALS","8,298.42","3,521.11"
"HON. CATHY MCMORRIS RODGERS","2011","2011Q2","EQUIPMENT","2,656.80","2,115.90"
"HON. JERRY MCNERNEY","2011","2011Q2","FRANKED MAIL","2,334.61","1,442.54"
"HON. JERRY MCNERNEY","2011","2011Q2","PERSONNEL COMPENSATION","461,501.25","220,942.81"
"HON. JERRY MCNERNEY","2011","2011Q2","TRAVEL","17,761.01","9,756.81"
"HON. JERRY MCNERNEY","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","52,008.35","26,833.43"
"HON. JERRY MCNERNEY","2011","2011Q2","PRINTING AND REPRODUCTION","629.62","571.12"
"HON. JERRY MCNERNEY","2011","2011Q2","OTHER SERVICES","23,084.41","11,753.50"
"HON. JERRY MCNERNEY","2011","2011Q2","SUPPLIES AND MATERIALS","4,318.61","1,828.35"
"HON. JERRY MCNERNEY","2011","2011Q2","EQUIPMENT","3,205.68","1,158.38"
"HON. PATRICK MEEHAN","2011","2011Q2","FRANKED MAIL","15,833.42","15,450.45"
"HON. PATRICK MEEHAN","2011","2011Q2","PERSONNEL COMPENSATION","321,638.18","167,833.21"
"HON. PATRICK MEEHAN","2011","2011Q2","TRAVEL","8,600.33","7,650.03"
"HON. PATRICK MEEHAN","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","46,991.54","24,926.47"
"HON. PATRICK MEEHAN","2011","2011Q2","PRINTING AND REPRODUCTION","13,771.78","12,632.34"
"HON. PATRICK MEEHAN","2011","2011Q2","OTHER SERVICES","23,980.00","11,490.00"
"HON. PATRICK MEEHAN","2011","2011Q2","SUPPLIES AND MATERIALS","14,626.50","6,660.06"
"HON. PATRICK MEEHAN","2011","2011Q2","EQUIPMENT","1,097.18","523.67"
"HON. GREGORY W. MEEKS","2011","2011Q2","FRANKED MAIL","1,169.87","295.13"
"HON. GREGORY W. MEEKS","2011","2011Q2","PERSONNEL COMPENSATION","488,857.85","254,069.35"
"HON. GREGORY W. MEEKS","2011","2011Q2","TRAVEL","17,947.89","11,720.39"
"HON. GREGORY W. MEEKS","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","85,860.58","45,776.83"
"HON. GREGORY W. MEEKS","2011","2011Q2","PRINTING AND REPRODUCTION","962.80","321.00"
"HON. GREGORY W. MEEKS","2011","2011Q2","OTHER SERVICES","13,552.58","6,240.00"
"HON. GREGORY W. MEEKS","2011","2011Q2","SUPPLIES AND MATERIALS","26,491.34","7,120.40"
"HON. GREGORY W. MEEKS","2011","2011Q2","EQUIPMENT","2,070.42","1,035.21"
"HON. JOHN L. MICA","2011","2011Q2","FRANKED MAIL","5,542.47","4,479.10"
"HON. JOHN L. MICA","2011","2011Q2","PERSONNEL COMPENSATION","463,423.72","224,101.66"
"HON. JOHN L. MICA","2011","2011Q2","TRAVEL","21,924.68","13,636.57"
"HON. JOHN L. MICA","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","54,404.06","28,914.35"
"HON. JOHN L. MICA","2011","2011Q2","PRINTING AND REPRODUCTION","7,231.17","5,956.51"
"HON. JOHN L. MICA","2011","2011Q2","OTHER SERVICES","22,778.50","12,018.50"
"HON. JOHN L. MICA","2011","2011Q2","SUPPLIES AND MATERIALS","14,607.06","6,703.16"
"HON. JOHN L. MICA","2011","2011Q2","EQUIPMENT","5,073.29","1,922.24"
"HON. MICHAEL H. MICHAUD","2011","2011Q2","FRANKED MAIL","3,942.92","2,304.76"
"HON. MICHAEL H. MICHAUD","2011","2011Q2","PERSONNEL COMPENSATION","540,000.09","281,211.80"
"HON. MICHAEL H. MICHAUD","2011","2011Q2","TRAVEL","46,119.98","23,409.87"
"HON. MICHAEL H. MICHAUD","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","55,309.18","32,661.80"
"HON. MICHAEL H. MICHAUD","2011","2011Q2","PRINTING AND REPRODUCTION","1,135.60","842.50"
"HON. MICHAEL H. MICHAUD","2011","2011Q2","OTHER SERVICES","20,300.25","10,816.75"
"HON. MICHAEL H. MICHAUD","2011","2011Q2","SUPPLIES AND MATERIALS","18,669.88","6,591.66"
"HON. MICHAEL H. MICHAUD","2011","2011Q2","EQUIPMENT","6,205.62","3,102.81"
"HON. BRAD MILLER","2011","2011Q2","FRANKED MAIL","1,666.41","617.41"
"HON. BRAD MILLER","2011","2011Q2","PERSONNEL COMPENSATION","553,691.25","283,947.78"
"HON. BRAD MILLER","2011","2011Q2","TRAVEL","15,753.02","10,852.29"
"HON. BRAD MILLER","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","44,708.53","24,140.53"
"HON. BRAD MILLER","2011","2011Q2","PRINTING AND REPRODUCTION","172.66","166.26"
"HON. BRAD MILLER","2011","2011Q2","OTHER SERVICES","17,116.74","7,423.50"
"HON. BRAD MILLER","2011","2011Q2","SUPPLIES AND MATERIALS","8,352.89","4,122.67"
"HON. BRAD MILLER","2011","2011Q2","EQUIPMENT","2,025.48","1,012.74"
"HON. CANDICE S. MILLER","2011","2011Q2","FRANKED MAIL","2,019.54","1,318.84"
"HON. CANDICE S. MILLER","2011","2011Q2","PERSONNEL COMPENSATION","466,966.54","232,545.97"
"HON. CANDICE S. MILLER","2011","2011Q2","TRAVEL","42,482.94","25,861.55"
"HON. CANDICE S. MILLER","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","49,402.19","30,049.80"
"HON. CANDICE S. MILLER","2011","2011Q2","PRINTING AND REPRODUCTION","3,639.20","410.95"
"HON. CANDICE S. MILLER","2011","2011Q2","OTHER SERVICES","15,260.88","8,536.44"
"HON. CANDICE S. MILLER","2011","2011Q2","SUPPLIES AND MATERIALS","12,200.27","6,446.82"
"HON. CANDICE S. MILLER","2011","2011Q2","EQUIPMENT","1,307.27","867.71"
"HON. GARY G. MILLER","2011","2011Q2","FRANKED MAIL","2,353.13","1,698.76"
"HON. GARY G. MILLER","2011","2011Q2","PERSONNEL COMPENSATION","433,033.29","221,711.09"
"HON. GARY G. MILLER","2011","2011Q2","TRAVEL","27,361.93","15,920.34"
"HON. GARY G. MILLER","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","52,888.02","29,264.45"
"HON. GARY G. MILLER","2011","2011Q2","PRINTING AND REPRODUCTION","1,419.04","0.00"
"HON. GARY G. MILLER","2011","2011Q2","OTHER SERVICES","24,267.56","12,150.51"
"HON. GARY G. MILLER","2011","2011Q2","SUPPLIES AND MATERIALS","11,918.18","7,431.98"
"HON. GARY G. MILLER","2011","2011Q2","EQUIPMENT","10,991.37","9,369.42"
"HON. GEORGE MILLER","2011","2011Q2","FRANKED MAIL","2,609.20","1,692.97"
"HON. GEORGE MILLER","2011","2011Q2","PERSONNEL COMPENSATION","494,786.05","253,307.88"
"HON. GEORGE MILLER","2011","2011Q2","TRAVEL","20,526.47","12,911.74"
"HON. GEORGE MILLER","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","67,283.42","38,646.37"
"HON. GEORGE MILLER","2011","2011Q2","PRINTING AND REPRODUCTION","637.48","345.07"
"HON. GEORGE MILLER","2011","2011Q2","OTHER SERVICES","11,878.30","5,607.71"
"HON. GEORGE MILLER","2011","2011Q2","SUPPLIES AND MATERIALS","11,371.15","6,945.41"
"HON. GEORGE MILLER","2011","2011Q2","EQUIPMENT","1,201.25","570.00"
"HON. JEFF MILLER","2011","2011Q2","FRANKED MAIL","3,243.36","2,260.43"
"HON. JEFF MILLER","2011","2011Q2","PERSONNEL COMPENSATION","382,107.31","200,566.67"
"HON. JEFF MILLER","2011","2011Q2","TRAVEL","15,938.41","7,870.38"
"HON. JEFF MILLER","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","71,865.10","36,567.07"
"HON. JEFF MILLER","2011","2011Q2","PRINTING AND REPRODUCTION","1,384.07","1,114.22"
"HON. JEFF MILLER","2011","2011Q2","OTHER SERVICES","41,826.99","23,691.60"
"HON. JEFF MILLER","2011","2011Q2","SUPPLIES AND MATERIALS","16,989.99","8,598.34"
"HON. JEFF MILLER","2011","2011Q2","EQUIPMENT","3,523.70","2,276.33"
"HON. GWEN MOORE","2011","2011Q2","FRANKED MAIL","1,917.30","1,290.26"
"HON. GWEN MOORE","2011","2011Q2","PERSONNEL COMPENSATION","491,961.36","232,303.45"
"HON. GWEN MOORE","2011","2011Q2","TRAVEL","14,881.90","6,108.36"
"HON. GWEN MOORE","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","28,704.22","16,047.30"
"HON. GWEN MOORE","2011","2011Q2","PRINTING AND REPRODUCTION","2,709.02","1,291.56"
"HON. GWEN MOORE","2011","2011Q2","OTHER SERVICES","16,834.88","8,732.44"
"HON. GWEN MOORE","2011","2011Q2","SUPPLIES AND MATERIALS","21,030.78","8,317.41"
"HON. GWEN MOORE","2011","2011Q2","EQUIPMENT","1,001.88","293.85"
"HON. JAMES P. MORAN","2011","2011Q2","FRANKED MAIL","16,863.30","16,557.31"
"HON. JAMES P. MORAN","2011","2011Q2","PERSONNEL COMPENSATION","389,834.57","198,540.98"
"HON. JAMES P. MORAN","2011","2011Q2","TRAVEL","390.16","154.19"
"HON. JAMES P. MORAN","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","47,802.83","27,483.86"
"HON. JAMES P. MORAN","2011","2011Q2","PRINTING AND REPRODUCTION","40,210.22","40,087.12"
"HON. JAMES P. MORAN","2011","2011Q2","OTHER SERVICES","21,008.26","10,673.26"
"HON. JAMES P. MORAN","2011","2011Q2","SUPPLIES AND MATERIALS","13,761.45","9,376.74"
"HON. JAMES P. MORAN","2011","2011Q2","EQUIPMENT","2,804.46","1,330.97"
"HON. MICK MULVANEY","2011","2011Q2","FRANKED MAIL","420.44","273.27"
"HON. MICK MULVANEY","2011","2011Q2","PERSONNEL COMPENSATION","405,751.70","204,832.25"
"HON. MICK MULVANEY","2011","2011Q2","TRAVEL","14,164.43","10,421.86"
"HON. MICK MULVANEY","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","31,491.52","13,122.40"
"HON. MICK MULVANEY","2011","2011Q2","PRINTING AND REPRODUCTION","3,102.77","918.52"
"HON. MICK MULVANEY","2011","2011Q2","OTHER SERVICES","25,451.55","13,329.25"
"HON. MICK MULVANEY","2011","2011Q2","SUPPLIES AND MATERIALS","12,520.31","7,455.53"
"HON. MICK MULVANEY","2011","2011Q2","EQUIPMENT","7,078.98","3,539.49"
"HON. CHRISTOPHER S. MURPHY","2011","2011Q2","FRANKED MAIL","34,655.63","34,242.33"
"HON. CHRISTOPHER S. MURPHY","2011","2011Q2","PERSONNEL COMPENSATION","447,377.48","221,782.40"
"HON. CHRISTOPHER S. MURPHY","2011","2011Q2","TRAVEL","26,219.48","17,332.98"
"HON. CHRISTOPHER S. MURPHY","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","43,432.26","26,263.14"
"HON. CHRISTOPHER S. MURPHY","2011","2011Q2","PRINTING AND REPRODUCTION","19,276.69","19,048.84"
"HON. CHRISTOPHER S. MURPHY","2011","2011Q2","OTHER SERVICES","20,562.52","13,530.08"
"HON. CHRISTOPHER S. MURPHY","2011","2011Q2","SUPPLIES AND MATERIALS","9,021.54","6,950.41"
"HON. CHRISTOPHER S. MURPHY","2011","2011Q2","EQUIPMENT","4,414.42","2,930.89"
"HON. TIM MURPHY","2011","2011Q2","FRANKED MAIL","42,281.77","41,511.17"
"HON. TIM MURPHY","2011","2011Q2","PERSONNEL COMPENSATION","458,287.24","232,869.45"
"HON. TIM MURPHY","2011","2011Q2","TRAVEL","40,550.73","27,834.95"
"HON. TIM MURPHY","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","44,561.14","26,188.28"
"HON. TIM MURPHY","2011","2011Q2","PRINTING AND REPRODUCTION","34,772.88","34,139.15"
"HON. TIM MURPHY","2011","2011Q2","OTHER SERVICES","20,844.08","10,322.61"
"HON. TIM MURPHY","2011","2011Q2","SUPPLIES AND MATERIALS","7,031.21","4,732.21"
"HON. TIM MURPHY","2011","2011Q2","EQUIPMENT","1,500.00","-233.25"
"HON. SUE WILKINS MYRICK","2011","2011Q2","FRANKED MAIL","2,173.29","1,594.69"
"HON. SUE WILKINS MYRICK","2011","2011Q2","PERSONNEL COMPENSATION","522,939.99","265,600.00"
"HON. SUE WILKINS MYRICK","2011","2011Q2","TRAVEL","34,567.58","15,847.39"
"HON. SUE WILKINS MYRICK","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","76,908.24","38,437.23"
"HON. SUE WILKINS MYRICK","2011","2011Q2","PRINTING AND REPRODUCTION","1,601.90","439.60"
"HON. SUE WILKINS MYRICK","2011","2011Q2","OTHER SERVICES","14,255.00","6,722.00"
"HON. SUE WILKINS MYRICK","2011","2011Q2","SUPPLIES AND MATERIALS","9,189.92","5,273.31"
"HON. SUE WILKINS MYRICK","2011","2011Q2","EQUIPMENT","2,185.30","1,148.05"
"HON. JERROLD NADLER","2011","2011Q2","FRANKED MAIL","511.90","296.05"
"HON. JERROLD NADLER","2011","2011Q2","PERSONNEL COMPENSATION","649,062.28","328,743.14"
"HON. JERROLD NADLER","2011","2011Q2","TRAVEL","10,710.94","4,013.74"
"HON. JERROLD NADLER","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","86,857.84","44,108.68"
"HON. JERROLD NADLER","2011","2011Q2","PRINTING AND REPRODUCTION","802.63","789.83"
"HON. JERROLD NADLER","2011","2011Q2","OTHER SERVICES","17,279.30","8,461.60"
"HON. JERROLD NADLER","2011","2011Q2","SUPPLIES AND MATERIALS","3,989.98","2,088.42"
"HON. JERROLD NADLER","2011","2011Q2","EQUIPMENT","1,882.56","946.53"
"HON. GRACE F. NAPOLITANO","2011","2011Q2","FRANKED MAIL","1,233.50","1,030.13"
"HON. GRACE F. NAPOLITANO","2011","2011Q2","PERSONNEL COMPENSATION","479,349.79","245,185.80"
"HON. GRACE F. NAPOLITANO","2011","2011Q2","TRAVEL","18,626.27","15,673.00"
"HON. GRACE F. NAPOLITANO","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","51,127.59","25,651.52"
"HON. GRACE F. NAPOLITANO","2011","2011Q2","PRINTING AND REPRODUCTION","719.58","442.78"
"HON. GRACE F. NAPOLITANO","2011","2011Q2","OTHER SERVICES","33,031.36","17,100.68"
"HON. GRACE F. NAPOLITANO","2011","2011Q2","SUPPLIES AND MATERIALS","4,841.15","3,345.77"
"HON. GRACE F. NAPOLITANO","2011","2011Q2","EQUIPMENT","10,157.11","1,147.74"
"HON. RICHARD E. NEAL","2011","2011Q2","FRANKED MAIL","51,730.69","2,659.91"
"HON. RICHARD E. NEAL","2011","2011Q2","PERSONNEL COMPENSATION","556,548.89","284,594.40"
"HON. RICHARD E. NEAL","2011","2011Q2","TRAVEL","15,819.00","9,962.00"
"HON. RICHARD E. NEAL","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","51,145.61","26,361.13"
"HON. RICHARD E. NEAL","2011","2011Q2","PRINTING AND REPRODUCTION","23,334.85","1,503.45"
"HON. RICHARD E. NEAL","2011","2011Q2","OTHER SERVICES","22,454.00","11,352.00"
"HON. RICHARD E. NEAL","2011","2011Q2","SUPPLIES AND MATERIALS","12,010.53","5,780.80"
"HON. RICHARD E. NEAL","2011","2011Q2","EQUIPMENT","9,400.39","9,144.91"
"HON. RANDY NEUGEBAUER","2011","2011Q2","FRANKED MAIL","1,041.06","1,126.14"
"HON. RANDY NEUGEBAUER","2011","2011Q2","PERSONNEL COMPENSATION","425,343.67","215,821.31"
"HON. RANDY NEUGEBAUER","2011","2011Q2","TRAVEL","45,344.27","32,193.23"
"HON. RANDY NEUGEBAUER","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","55,699.25","30,748.47"
"HON. RANDY NEUGEBAUER","2011","2011Q2","PRINTING AND REPRODUCTION","7,206.89","6,554.34"
"HON. RANDY NEUGEBAUER","2011","2011Q2","OTHER SERVICES","25,802.85","10,666.19"
"HON. RANDY NEUGEBAUER","2011","2011Q2","SUPPLIES AND MATERIALS","8,722.44","6,125.68"
"HON. RANDY NEUGEBAUER","2011","2011Q2","EQUIPMENT","1,689.48","844.74"
"HON. KRISTI L. NOEM","2011","2011Q2","FRANKED MAIL","15,410.27","15,083.77"
"HON. KRISTI L. NOEM","2011","2011Q2","PERSONNEL COMPENSATION","359,441.33","194,112.54"
"HON. KRISTI L. NOEM","2011","2011Q2","TRAVEL","29,141.50","20,073.54"
"HON. KRISTI L. NOEM","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","68,704.11","47,352.29"
"HON. KRISTI L. NOEM","2011","2011Q2","PRINTING AND REPRODUCTION","17,856.37","16,873.62"
"HON. KRISTI L. NOEM","2011","2011Q2","OTHER SERVICES","20,285.60","10,683.80"
"HON. KRISTI L. NOEM","2011","2011Q2","SUPPLIES AND MATERIALS","21,135.27","15,454.04"
"HON. KRISTI L. NOEM","2011","2011Q2","EQUIPMENT","5,523.31","3,671.54"
"HON. ELEANOR HOLMES NORTON","2011","2011Q2","FRANKED MAIL","47,434.70","119.68"
"HON. ELEANOR HOLMES NORTON","2011","2011Q2","PERSONNEL COMPENSATION","512,590.47","250,152.08"
"HON. ELEANOR HOLMES NORTON","2011","2011Q2","TRAVEL","4,321.75","1,937.65"
"HON. ELEANOR HOLMES NORTON","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","64,768.19","36,989.81"
"HON. ELEANOR HOLMES NORTON","2011","2011Q2","PRINTING AND REPRODUCTION","25,556.16","73.50"
"HON. ELEANOR HOLMES NORTON","2011","2011Q2","OTHER SERVICES","17,398.26","11,129.63"
"HON. ELEANOR HOLMES NORTON","2011","2011Q2","SUPPLIES AND MATERIALS","16,011.17","9,261.45"
"HON. ELEANOR HOLMES NORTON","2011","2011Q2","EQUIPMENT","18,319.46","16,029.89"
"HON. RICHARD B. NUGENT","2011","2011Q2","FRANKED MAIL","49,108.17","45,126.32"
"HON. RICHARD B. NUGENT","2011","2011Q2","PERSONNEL COMPENSATION","371,754.30","187,565.40"
"HON. RICHARD B. NUGENT","2011","2011Q2","TRAVEL","23,867.74","10,367.75"
"HON. RICHARD B. NUGENT","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","48,353.06","25,649.85"
"HON. RICHARD B. NUGENT","2011","2011Q2","PRINTING AND REPRODUCTION","35,730.51","31,889.74"
"HON. RICHARD B. NUGENT","2011","2011Q2","OTHER SERVICES","27,686.53","14,280.96"
"HON. RICHARD B. NUGENT","2011","2011Q2","SUPPLIES AND MATERIALS","29,835.56","15,763.15"
"HON. RICHARD B. NUGENT","2011","2011Q2","EQUIPMENT","6,478.26","3,989.13"
"HON. DEVIN NUNES","2011","2011Q2","FRANKED MAIL","3,214.95","2,174.39"
"HON. DEVIN NUNES","2011","2011Q2","PERSONNEL COMPENSATION","469,929.79","236,116.34"
"HON. DEVIN NUNES","2011","2011Q2","TRAVEL","77,012.75","39,442.31"
"HON. DEVIN NUNES","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","35,991.66","18,124.22"
"HON. DEVIN NUNES","2011","2011Q2","PRINTING AND REPRODUCTION","993.05","489.60"
"HON. DEVIN NUNES","2011","2011Q2","OTHER SERVICES","15,792.44","7,845.74"
"HON. DEVIN NUNES","2011","2011Q2","SUPPLIES AND MATERIALS","16,062.19","4,390.08"
"HON. DEVIN NUNES","2011","2011Q2","EQUIPMENT","3,969.00","2,772.00"
"HON. ALAN NUNNELEE","2011","2011Q2","FRANKED MAIL","17,421.06","9,203.09"
"HON. ALAN NUNNELEE","2011","2011Q2","PERSONNEL COMPENSATION","330,941.84","176,880.66"
"HON. ALAN NUNNELEE","2011","2011Q2","TRAVEL","32,125.70","22,156.40"
"HON. ALAN NUNNELEE","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","36,696.65","23,970.08"
"HON. ALAN NUNNELEE","2011","2011Q2","PRINTING AND REPRODUCTION","25,739.93","23,075.75"
"HON. ALAN NUNNELEE","2011","2011Q2","OTHER SERVICES","30,521.89","17,012.10"
"HON. ALAN NUNNELEE","2011","2011Q2","SUPPLIES AND MATERIALS","38,793.22","17,020.91"
"HON. ALAN NUNNELEE","2011","2011Q2","EQUIPMENT","14,386.35","11,935.50"
"HON. PETE OLSON","2011","2011Q2","FRANKED MAIL","11,219.51","10,801.87"
"HON. PETE OLSON","2011","2011Q2","PERSONNEL COMPENSATION","426,210.61","219,194.49"
"HON. PETE OLSON","2011","2011Q2","TRAVEL","55,255.73","30,581.34"
"HON. PETE OLSON","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","54,643.49","28,230.29"
"HON. PETE OLSON","2011","2011Q2","PRINTING AND REPRODUCTION","1,466.02","431.10"
"HON. PETE OLSON","2011","2011Q2","OTHER SERVICES","25,640.22","13,960.22"
"HON. PETE OLSON","2011","2011Q2","SUPPLIES AND MATERIALS","11,780.63","5,539.31"
"HON. PETE OLSON","2011","2011Q2","EQUIPMENT","3,518.00","2,172.08"
"HON. JOHN W. OLVER","2011","2011Q2","FRANKED MAIL","1,853.88","1,084.03"
"HON. JOHN W. OLVER","2011","2011Q2","PERSONNEL COMPENSATION","512,392.72","260,789.19"
"HON. JOHN W. OLVER","2011","2011Q2","TRAVEL","20,382.73","12,072.88"
"HON. JOHN W. OLVER","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","41,739.11","23,044.88"
"HON. JOHN W. OLVER","2011","2011Q2","PRINTING AND REPRODUCTION","816.16","173.74"
"HON. JOHN W. OLVER","2011","2011Q2","OTHER SERVICES","28,920.98","14,933.99"
"HON. JOHN W. OLVER","2011","2011Q2","SUPPLIES AND MATERIALS","8,719.56","5,762.07"
"HON. JOHN W. OLVER","2011","2011Q2","EQUIPMENT","1,428.70","778.70"
"HON. WILLIAM L. OWENS","2011","2011Q2","FRANKED MAIL","16,027.47","15,444.68"
"HON. WILLIAM L. OWENS","2011","2011Q2","PERSONNEL COMPENSATION","375,363.81","189,874.95"
"HON. WILLIAM L. OWENS","2011","2011Q2","TRAVEL","24,677.27","16,346.20"
"HON. WILLIAM L. OWENS","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","46,609.03","24,241.49"
"HON. WILLIAM L. OWENS","2011","2011Q2","PRINTING AND REPRODUCTION","15,014.92","14,920.12"
"HON. WILLIAM L. OWENS","2011","2011Q2","OTHER SERVICES","22,718.28","11,503.60"
"HON. WILLIAM L. OWENS","2011","2011Q2","SUPPLIES AND MATERIALS","17,671.80","15,797.52"
"HON. WILLIAM L. OWENS","2011","2011Q2","EQUIPMENT","1,569.33","763.26"
"HON. STEVEN M. PALAZZO","2011","2011Q2","FRANKED MAIL","34,268.89","34,182.03"
"HON. STEVEN M. PALAZZO","2011","2011Q2","PERSONNEL COMPENSATION","315,930.79","173,119.24"
"HON. STEVEN M. PALAZZO","2011","2011Q2","TRAVEL","25,884.71","17,252.72"
"HON. STEVEN M. PALAZZO","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","40,501.16","26,092.28"
"HON. STEVEN M. PALAZZO","2011","2011Q2","PRINTING AND REPRODUCTION","36,587.52","33,706.84"
"HON. STEVEN M. PALAZZO","2011","2011Q2","OTHER SERVICES","25,605.26","20,760.26"
"HON. STEVEN M. PALAZZO","2011","2011Q2","SUPPLIES AND MATERIALS","11,087.70","3,746.08"
"HON. STEVEN M. PALAZZO","2011","2011Q2","EQUIPMENT","20,812.66","18,988.96"
"HON. FRANK PALLONE, JR.","2011","2011Q2","FRANKED MAIL","1,579.14","1,000.50"
"HON. FRANK PALLONE, JR.","2011","2011Q2","PERSONNEL COMPENSATION","499,554.23","245,948.71"
"HON. FRANK PALLONE, JR.","2011","2011Q2","TRAVEL","3,873.42","2,266.76"
"HON. FRANK PALLONE, JR.","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","48,993.05","25,780.30"
"HON. FRANK PALLONE, JR.","2011","2011Q2","PRINTING AND REPRODUCTION","926.90","859.90"
"HON. FRANK PALLONE, JR.","2011","2011Q2","OTHER SERVICES","12,279.26","5,940.00"
"HON. FRANK PALLONE, JR.","2011","2011Q2","SUPPLIES AND MATERIALS","3,746.73","126.67"
"HON. FRANK PALLONE, JR.","2011","2011Q2","EQUIPMENT","1,733.90","911.15"
"HON. BILL PASCRELL, JR.","2011","2011Q2","FRANKED MAIL","1,250.21","1,125.20"
"HON. BILL PASCRELL, JR.","2011","2011Q2","PERSONNEL COMPENSATION","451,611.47","223,012.48"
"HON. BILL PASCRELL, JR.","2011","2011Q2","TRAVEL","10,914.14","6,910.22"
"HON. BILL PASCRELL, JR.","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","23,932.77","15,864.42"
"HON. BILL PASCRELL, JR.","2011","2011Q2","PRINTING AND REPRODUCTION","1,622.76","1,136.66"
"HON. BILL PASCRELL, JR.","2011","2011Q2","OTHER SERVICES","18,568.52","9,489.26"
"HON. BILL PASCRELL, JR.","2011","2011Q2","SUPPLIES AND MATERIALS","10,043.41","5,335.89"
