"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. TOM LATHAM","2010","2010Q4","SUPPLIES AND MATERIALS","27,690.05","12,410.98"
"HON. TOM LATHAM","2010","2010Q4","EQUIPMENT","12,445.22","1,965.51"
"HON. STEVEN C. LATOURETTE","2010","2010Q4","FRANKED MAIL","4,760.84","1,133.33"
"HON. STEVEN C. LATOURETTE","2010","2010Q4","PERSONNEL COMPENSATION","988,110.91","303,957.50"
"HON. STEVEN C. LATOURETTE","2010","2010Q4","TRAVEL","22,686.03","5,387.58"
"HON. STEVEN C. LATOURETTE","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","81,361.90","20,129.07"
"HON. STEVEN C. LATOURETTE","2010","2010Q4","PRINTING AND REPRODUCTION","3,799.31","557.05"
"HON. STEVEN C. LATOURETTE","2010","2010Q4","OTHER SERVICES","54,889.45","14,323.31"
"HON. STEVEN C. LATOURETTE","2010","2010Q4","SUPPLIES AND MATERIALS","55,443.67","38,755.90"
"HON. STEVEN C. LATOURETTE","2010","2010Q4","EQUIPMENT","5,420.00","579.00"
"HON. ROBERT E LATTA","2010","2010Q4","FRANKED MAIL","115,801.71","9,765.64"
"HON. ROBERT E LATTA","2010","2010Q4","PERSONNEL COMPENSATION","786,752.30","203,775.68"
"HON. ROBERT E LATTA","2010","2010Q4","TRAVEL","69,084.93","17,684.56"
"HON. ROBERT E LATTA","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","110,951.56","17,795.20"
"HON. ROBERT E LATTA","2010","2010Q4","PRINTING AND REPRODUCTION","66,476.41","33,737.77"
"HON. ROBERT E LATTA","2010","2010Q4","OTHER SERVICES","41,991.04","9,280.13"
"HON. ROBERT E LATTA","2010","2010Q4","SUPPLIES AND MATERIALS","51,874.70","24,180.18"
"HON. ROBERT E LATTA","2010","2010Q4","EQUIPMENT","27,459.49","20,833.50"
"HON. BARBARA LEE","2010","2010Q4","FRANKED MAIL","38,508.54","3,069.11"
"HON. BARBARA LEE","2010","2010Q4","PERSONNEL COMPENSATION","992,131.48","287,652.98"
"HON. BARBARA LEE","2010","2010Q4","PERSONNEL BENEFITS","295.00","295.00"
"HON. BARBARA LEE","2010","2010Q4","TRAVEL","34,295.01","7,188.89"
"HON. BARBARA LEE","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","166,608.56","44,165.42"
"HON. BARBARA LEE","2010","2010Q4","PRINTING AND REPRODUCTION","22,220.71","1,085.21"
"HON. BARBARA LEE","2010","2010Q4","OTHER SERVICES","87,105.15","34,456.26"
"HON. BARBARA LEE","2010","2010Q4","SUPPLIES AND MATERIALS","81,759.72","54,945.13"
"HON. BARBARA LEE","2010","2010Q4","EQUIPMENT","12,435.23","647.13"
"HON. CHRISTOPHER J. LEE","2010","2010Q4","FRANKED MAIL","150,457.63","2,620.71"
"HON. CHRISTOPHER J. LEE","2010","2010Q4","PERSONNEL COMPENSATION","830,427.80","238,357.36"
"HON. CHRISTOPHER J. LEE","2010","2010Q4","TRAVEL","38,697.99","8,368.82"
"HON. CHRISTOPHER J. LEE","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","143,235.27","21,890.08"
"HON. CHRISTOPHER J. LEE","2010","2010Q4","PRINTING AND REPRODUCTION","158,634.95","68,175.10"
"HON. CHRISTOPHER J. LEE","2010","2010Q4","OTHER SERVICES","57,744.56","20,544.63"
"HON. CHRISTOPHER J. LEE","2010","2010Q4","SUPPLIES AND MATERIALS","29,325.13","14,425.32"
"HON. CHRISTOPHER J. LEE","2010","2010Q4","EQUIPMENT","3,460.76","704.53"
"HON. SANDER M. LEVIN","2010","2010Q4","FRANKED MAIL","47,569.24","1,755.26"
"HON. SANDER M. LEVIN","2010","2010Q4","PERSONNEL COMPENSATION","1,141,972.79","313,222.19"
"HON. SANDER M. LEVIN","2010","2010Q4","TRAVEL","31,281.24","5,680.66"
"HON. SANDER M. LEVIN","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","87,575.74","21,144.98"
"HON. SANDER M. LEVIN","2010","2010Q4","PRINTING AND REPRODUCTION","30,413.73","185.82"
"HON. SANDER M. LEVIN","2010","2010Q4","OTHER SERVICES","52,024.31","8,905.00"
"HON. SANDER M. LEVIN","2010","2010Q4","SUPPLIES AND MATERIALS","23,963.70","2,862.12"
"HON. SANDER M. LEVIN","2010","2010Q4","EQUIPMENT","2,906.98","732.00"
"HON. JERRY LEWIS","2010","2010Q4","FRANKED MAIL","47,411.60","390.93"
"HON. JERRY LEWIS","2010","2010Q4","PERSONNEL COMPENSATION","1,155,559.29","401,860.06"
"HON. JERRY LEWIS","2010","2010Q4","TRAVEL","31,998.21","5,567.71"
"HON. JERRY LEWIS","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","89,677.18","22,744.73"
"HON. JERRY LEWIS","2010","2010Q4","PRINTING AND REPRODUCTION","31,473.37","254.70"
"HON. JERRY LEWIS","2010","2010Q4","OTHER SERVICES","42,641.50","10,758.00"
"HON. JERRY LEWIS","2010","2010Q4","SUPPLIES AND MATERIALS","34,834.40","4,875.27"
"HON. JERRY LEWIS","2010","2010Q4","EQUIPMENT","9,429.41","678.51"
"HON. JOHN LEWIS","2010","2010Q4","FRANKED MAIL","39,150.65","1,116.48"
"HON. JOHN LEWIS","2010","2010Q4","PERSONNEL COMPENSATION","952,333.21","262,143.60"
"HON. JOHN LEWIS","2010","2010Q4","TRAVEL","52,682.91","19,170.59"
"HON. JOHN LEWIS","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","134,823.50","32,620.82"
"HON. JOHN LEWIS","2010","2010Q4","PRINTING AND REPRODUCTION","28,836.61","480.65"
"HON. JOHN LEWIS","2010","2010Q4","OTHER SERVICES","57,972.43","15,388.00"
"HON. JOHN LEWIS","2010","2010Q4","SUPPLIES AND MATERIALS","55,941.63","16,106.26"
"HON. JOHN LEWIS","2010","2010Q4","EQUIPMENT","24,117.59","6,426.57"
"HON. JOHN LINDER","2010","2010Q4","FRANKED MAIL","2,611.82","526.63"
"HON. JOHN LINDER","2010","2010Q4","PERSONNEL COMPENSATION","1,093,712.75","438,452.28"
"HON. JOHN LINDER","2010","2010Q4","TRAVEL","9,512.66","840.46"
"HON. JOHN LINDER","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","39,818.65","10,776.87"
"HON. JOHN LINDER","2010","2010Q4","PRINTING AND REPRODUCTION","430.21","51.11"
"HON. JOHN LINDER","2010","2010Q4","OTHER SERVICES","31,853.28","9,498.96"
"HON. JOHN LINDER","2010","2010Q4","SUPPLIES AND MATERIALS","6,013.41","3,720.84"
"HON. JOHN LINDER","2010","2010Q4","EQUIPMENT","3,527.07","871.50"
"HON. DANIEL LIPINSKI","2010","2010Q4","FRANKED MAIL","99,310.20","1,350.82"
"HON. DANIEL LIPINSKI","2010","2010Q4","PERSONNEL COMPENSATION","885,144.26","237,124.95"
"HON. DANIEL LIPINSKI","2010","2010Q4","TRAVEL","24,167.27","4,048.44"
"HON. DANIEL LIPINSKI","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","130,822.36","33,982.21"
"HON. DANIEL LIPINSKI","2010","2010Q4","PRINTING AND REPRODUCTION","123,315.81","1,236.30"
"HON. DANIEL LIPINSKI","2010","2010Q4","OTHER SERVICES","40,145.35","14,308.60"
"HON. DANIEL LIPINSKI","2010","2010Q4","SUPPLIES AND MATERIALS","58,127.67","31,222.20"
"HON. DANIEL LIPINSKI","2010","2010Q4","EQUIPMENT","18,361.08","10,274.33"
"HON. FRANK A. LOBIONDO","2010","2010Q4","FRANKED MAIL","4,325.11","1,268.70"
"HON. FRANK A. LOBIONDO","2010","2010Q4","PERSONNEL COMPENSATION","988,316.78","270,337.33"
"HON. FRANK A. LOBIONDO","2010","2010Q4","TRAVEL","18,704.76","7,057.09"
"HON. FRANK A. LOBIONDO","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","63,919.08","16,190.29"
"HON. FRANK A. LOBIONDO","2010","2010Q4","PRINTING AND REPRODUCTION","2,959.97","903.60"
"HON. FRANK A. LOBIONDO","2010","2010Q4","OTHER SERVICES","42,657.93","10,588.89"
"HON. FRANK A. LOBIONDO","2010","2010Q4","SUPPLIES AND MATERIALS","66,778.11","55,674.58"
"HON. FRANK A. LOBIONDO","2010","2010Q4","EQUIPMENT","7,397.56","4,426.37"
"HON. DAVID LOEBSACK","2010","2010Q4","FRANKED MAIL","73,846.52","897.29"
"HON. DAVID LOEBSACK","2010","2010Q4","PERSONNEL COMPENSATION","987,759.83","297,424.71"
"HON. DAVID LOEBSACK","2010","2010Q4","TRAVEL","83,372.95","23,281.02"
"HON. DAVID LOEBSACK","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","91,695.96","25,035.70"
"HON. DAVID LOEBSACK","2010","2010Q4","PRINTING AND REPRODUCTION","109,414.08","23,538.18"
"HON. DAVID LOEBSACK","2010","2010Q4","OTHER SERVICES","35,568.57","9,047.00"
"HON. DAVID LOEBSACK","2010","2010Q4","SUPPLIES AND MATERIALS","18,540.91","150.42"
"HON. DAVID LOEBSACK","2010","2010Q4","EQUIPMENT","3,006.96","843.18"
"HON. ZOE LOFGREN","2010","2010Q4","FRANKED MAIL","4,519.39","1,200.03"
"HON. ZOE LOFGREN","2010","2010Q4","PERSONNEL COMPENSATION","1,203,386.26","356,334.25"
"HON. ZOE LOFGREN","2010","2010Q4","TRAVEL","15,564.94","2,081.46"
"HON. ZOE LOFGREN","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","90,941.99","21,618.42"
"HON. ZOE LOFGREN","2010","2010Q4","PRINTING AND REPRODUCTION","5,730.55","1,611.50"
"HON. ZOE LOFGREN","2010","2010Q4","OTHER SERVICES","38,056.38","8,800.14"
"HON. ZOE LOFGREN","2010","2010Q4","SUPPLIES AND MATERIALS","37,754.78","18,159.72"
"HON. ZOE LOFGREN","2010","2010Q4","EQUIPMENT","3,629.70","825.48"
"HON. NITA M. LOWEY","2010","2010Q4","FRANKED MAIL","114,873.13","3,965.92"
"HON. NITA M. LOWEY","2010","2010Q4","PERSONNEL COMPENSATION","879,338.30","286,473.21"
"HON. NITA M. LOWEY","2010","2010Q4","TRAVEL","19,344.96","3,619.32"
"HON. NITA M. LOWEY","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","144,546.51","30,826.67"
"HON. NITA M. LOWEY","2010","2010Q4","PRINTING AND REPRODUCTION","123,657.22","2,105.70"
"HON. NITA M. LOWEY","2010","2010Q4","OTHER SERVICES","47,832.00","12,268.00"
"HON. NITA M. LOWEY","2010","2010Q4","SUPPLIES AND MATERIALS","27,200.09","11,136.81"
"HON. NITA M. LOWEY","2010","2010Q4","EQUIPMENT","5,508.51","1,311.60"
"HON. FRANK D. LUCAS","2010","2010Q4","FRANKED MAIL","51,987.89","1,640.37"
"HON. FRANK D. LUCAS","2010","2010Q4","PERSONNEL COMPENSATION","858,296.69","263,191.65"
"HON. FRANK D. LUCAS","2010","2010Q4","TRAVEL","103,970.24","23,298.61"
"HON. FRANK D. LUCAS","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","117,006.62","30,534.12"
"HON. FRANK D. LUCAS","2010","2010Q4","PRINTING AND REPRODUCTION","41,361.90","2,369.21"
"HON. FRANK D. LUCAS","2010","2010Q4","OTHER SERVICES","38,926.27","9,283.25"
"HON. FRANK D. LUCAS","2010","2010Q4","SUPPLIES AND MATERIALS","39,752.02","16,691.24"
"HON. FRANK D. LUCAS","2010","2010Q4","EQUIPMENT","6,415.74","1,536.18"
"HON. BLAINE LUETKEMEYER","2010","2010Q4","FRANKED MAIL","100,671.77","1,714.79"
"HON. BLAINE LUETKEMEYER","2010","2010Q4","PERSONNEL COMPENSATION","870,718.15","240,161.15"
"HON. BLAINE LUETKEMEYER","2010","2010Q4","TRAVEL","45,915.30","9,234.02"
"HON. BLAINE LUETKEMEYER","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","109,385.31","24,837.68"
"HON. BLAINE LUETKEMEYER","2010","2010Q4","PRINTING AND REPRODUCTION","76,219.70","505.52"
"HON. BLAINE LUETKEMEYER","2010","2010Q4","OTHER SERVICES","42,497.72","11,231.77"
"HON. BLAINE LUETKEMEYER","2010","2010Q4","SUPPLIES AND MATERIALS","15,013.59","7,363.97"
"HON. BLAINE LUETKEMEYER","2010","2010Q4","EQUIPMENT","5,974.16","903.54"
"HON. BEN RAY LUJAN","2010","2010Q4","FRANKED MAIL","87,749.55","1,274.55"
"HON. BEN RAY LUJAN","2010","2010Q4","PERSONNEL COMPENSATION","1,006,464.68","324,350.63"
"HON. BEN RAY LUJAN","2010","2010Q4","TRAVEL","96,942.15","27,651.54"
"HON. BEN RAY LUJAN","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","93,761.02","19,383.67"
"HON. BEN RAY LUJAN","2010","2010Q4","PRINTING AND REPRODUCTION","81,560.33","40,035.71"
"HON. BEN RAY LUJAN","2010","2010Q4","OTHER SERVICES","50,644.53","15,036.68"
"HON. BEN RAY LUJAN","2010","2010Q4","SUPPLIES AND MATERIALS","15,961.82","6,585.10"
"HON. BEN RAY LUJAN","2010","2010Q4","EQUIPMENT","8,943.96","2,220.24"
"HON. CYNTHIA M. LUMMIS","2010","2010Q4","FRANKED MAIL","3,040.33","894.34"
"HON. CYNTHIA M. LUMMIS","2010","2010Q4","PERSONNEL COMPENSATION","1,021,480.71","248,181.58"
"HON. CYNTHIA M. LUMMIS","2010","2010Q4","TRAVEL","124,108.22","14,980.89"
"HON. CYNTHIA M. LUMMIS","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","69,261.59","16,424.81"
"HON. CYNTHIA M. LUMMIS","2010","2010Q4","PRINTING AND REPRODUCTION","2,412.42","119.37"
"HON. CYNTHIA M. LUMMIS","2010","2010Q4","OTHER SERVICES","70,266.20","34,132.78"
"HON. CYNTHIA M. LUMMIS","2010","2010Q4","SUPPLIES AND MATERIALS","20,261.93","5,573.66"
"HON. CYNTHIA M. LUMMIS","2010","2010Q4","EQUIPMENT","7,952.85","957.00"
"HON. DANIEL E LUNGREN","2010","2010Q4","FRANKED MAIL","102,850.28","9,907.64"
"HON. DANIEL E LUNGREN","2010","2010Q4","PERSONNEL COMPENSATION","990,105.39","245,808.45"
"HON. DANIEL E LUNGREN","2010","2010Q4","TRAVEL","71,893.67","19,994.71"
"HON. DANIEL E LUNGREN","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","149,053.08","30,719.29"
"HON. DANIEL E LUNGREN","2010","2010Q4","PRINTING AND REPRODUCTION","71,201.76","1,063.66"
"HON. DANIEL E LUNGREN","2010","2010Q4","OTHER SERVICES","54,814.58","11,473.50"
"HON. DANIEL E LUNGREN","2010","2010Q4","SUPPLIES AND MATERIALS","22,523.27","5,062.55"
"HON. DANIEL E LUNGREN","2010","2010Q4","EQUIPMENT","1,759.48","402.99"
"HON. STEPHEN F. LYNCH","2010","2010Q4","FRANKED MAIL","38,455.61","346.03"
"HON. STEPHEN F. LYNCH","2010","2010Q4","PERSONNEL COMPENSATION","1,028,617.52","269,335.34"
"HON. STEPHEN F. LYNCH","2010","2010Q4","TRAVEL","19,885.00","1,548.27"
"HON. STEPHEN F. LYNCH","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","153,696.89","38,986.63"
"HON. STEPHEN F. LYNCH","2010","2010Q4","PRINTING AND REPRODUCTION","40,014.50","177.40"
"HON. STEPHEN F. LYNCH","2010","2010Q4","OTHER SERVICES","52,155.45","11,622.10"
"HON. STEPHEN F. LYNCH","2010","2010Q4","SUPPLIES AND MATERIALS","23,246.96","13,913.72"
"HON. STEPHEN F. LYNCH","2010","2010Q4","EQUIPMENT","3,113.64","641.15"
"HON. CONNIE MACK","2010","2010Q4","FRANKED MAIL","48,942.57","852.10"
"HON. CONNIE MACK","2010","2010Q4","PERSONNEL COMPENSATION","915,177.95","294,125.01"
"HON. CONNIE MACK","2010","2010Q4","TRAVEL","59,923.20","20,137.20"
"HON. CONNIE MACK","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","85,066.64","20,370.20"
"HON. CONNIE MACK","2010","2010Q4","PRINTING AND REPRODUCTION","55,126.99","20,872.56"
"HON. CONNIE MACK","2010","2010Q4","OTHER SERVICES","43,314.38","17,275.99"
"HON. CONNIE MACK","2010","2010Q4","SUPPLIES AND MATERIALS","23,408.13","10,977.03"
"HON. CONNIE MACK","2010","2010Q4","EQUIPMENT","4,887.44","1,311.60"
"HON. DANIEL B. MAFFEI","2010","2010Q4","FRANKED MAIL","57,334.34","1,448.35"
"HON. DANIEL B. MAFFEI","2010","2010Q4","PERSONNEL COMPENSATION","1,056,520.27","423,193.63"
"HON. DANIEL B. MAFFEI","2010","2010Q4","TRAVEL","26,388.77","5,015.60"
"HON. DANIEL B. MAFFEI","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","81,784.08","18,166.77"
"HON. DANIEL B. MAFFEI","2010","2010Q4","PRINTING AND REPRODUCTION","77,633.57","772.63"
"HON. DANIEL B. MAFFEI","2010","2010Q4","OTHER SERVICES","43,510.02","9,181.37"
"HON. DANIEL B. MAFFEI","2010","2010Q4","SUPPLIES AND MATERIALS","18,573.85","733.94"
"HON. DANIEL B. MAFFEI","2010","2010Q4","EQUIPMENT","9,141.92","1,293.15"
"HON. CAROLYN B. MALONEY","2010","2010Q4","FRANKED MAIL","80,400.01","2,410.22"
"HON. CAROLYN B. MALONEY","2010","2010Q4","PERSONNEL COMPENSATION","1,201,129.80","287,994.10"
"HON. CAROLYN B. MALONEY","2010","2010Q4","TRAVEL","31,980.39","8,189.69"
"HON. CAROLYN B. MALONEY","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","133,041.27","34,679.96"
"HON. CAROLYN B. MALONEY","2010","2010Q4","PRINTING AND REPRODUCTION","36,830.78","175.50"
"HON. CAROLYN B. MALONEY","2010","2010Q4","OTHER SERVICES","57,424.49","14,830.99"
"HON. CAROLYN B. MALONEY","2010","2010Q4","SUPPLIES AND MATERIALS","49,116.29","5,946.42"
"HON. CAROLYN B. MALONEY","2010","2010Q4","EQUIPMENT","10,124.61","2,008.62"
"HON. DONALD A. MANZULLO","2010","2010Q4","FRANKED MAIL","14,780.97","3,998.39"
"HON. DONALD A. MANZULLO","2010","2010Q4","PERSONNEL COMPENSATION","1,027,452.57","316,972.46"
"HON. DONALD A. MANZULLO","2010","2010Q4","TRAVEL","34,468.37","6,878.21"
"HON. DONALD A. MANZULLO","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","86,927.25","22,295.67"
"HON. DONALD A. MANZULLO","2010","2010Q4","PRINTING AND REPRODUCTION","4,665.67","882.27"
"HON. DONALD A. MANZULLO","2010","2010Q4","OTHER SERVICES","57,791.87","14,129.50"
"HON. DONALD A. MANZULLO","2010","2010Q4","SUPPLIES AND MATERIALS","20,500.11","5,851.47"
"HON. DONALD A. MANZULLO","2010","2010Q4","EQUIPMENT","3,899.36","540.00"
"HON. KENNY MARCHANT","2010","2010Q4","FRANKED MAIL","35,842.77","6,539.31"
"HON. KENNY MARCHANT","2010","2010Q4","PERSONNEL COMPENSATION","795,725.68","218,147.09"
"HON. KENNY MARCHANT","2010","2010Q4","TRAVEL","46,118.32","6,960.57"
"HON. KENNY MARCHANT","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","82,569.24","21,571.00"
"HON. KENNY MARCHANT","2010","2010Q4","PRINTING AND REPRODUCTION","31,384.13","2,042.43"
"HON. KENNY MARCHANT","2010","2010Q4","OTHER SERVICES","55,131.37","15,587.21"
"HON. KENNY MARCHANT","2010","2010Q4","SUPPLIES AND MATERIALS","44,370.00","25,657.96"
"HON. KENNY MARCHANT","2010","2010Q4","EQUIPMENT","7,875.52","3,829.73"
"HON. BETSY MARKEY","2010","2010Q4","FRANKED MAIL","87,499.96","4,922.33"
"HON. BETSY MARKEY","2010","2010Q4","PERSONNEL COMPENSATION","898,745.37","229,679.95"
"HON. BETSY MARKEY","2010","2010Q4","TRAVEL","114,300.38","38,334.52"
"HON. BETSY MARKEY","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","89,174.00","19,130.96"
"HON. BETSY MARKEY","2010","2010Q4","PRINTING AND REPRODUCTION","101,564.43","54.40"
"HON. BETSY MARKEY","2010","2010Q4","OTHER SERVICES","49,415.75","12,431.38"
"HON. BETSY MARKEY","2010","2010Q4","SUPPLIES AND MATERIALS","18,095.16","2,589.18"
"HON. BETSY MARKEY","2010","2010Q4","EQUIPMENT","3,529.52","489.99"
"HON. EDWARD J. MARKEY","2010","2010Q4","FRANKED MAIL","1,357.13","466.57"
"HON. EDWARD J. MARKEY","2010","2010Q4","PERSONNEL COMPENSATION","1,076,977.16","363,194.54"
"HON. EDWARD J. MARKEY","2010","2010Q4","TRAVEL","17,955.67","4,195.44"
"HON. EDWARD J. MARKEY","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","94,358.62","22,795.19"
"HON. EDWARD J. MARKEY","2010","2010Q4","PRINTING AND REPRODUCTION","616.84","25.49"
"HON. EDWARD J. MARKEY","2010","2010Q4","OTHER SERVICES","37,100.43","7,752.00"
"HON. EDWARD J. MARKEY","2010","2010Q4","SUPPLIES AND MATERIALS","32,187.14","12,207.92"
"HON. EDWARD J. MARKEY","2010","2010Q4","EQUIPMENT","5,172.05","1,230.76"
"HON. JIM MARSHALL","2010","2010Q4","FRANKED MAIL","9,620.13","1,910.13"
"HON. JIM MARSHALL","2010","2010Q4","PERSONNEL COMPENSATION","995,478.76","427,952.26"
"HON. JIM MARSHALL","2010","2010Q4","TRAVEL","25,703.71","6,961.50"
"HON. JIM MARSHALL","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","63,042.60","15,707.31"
"HON. JIM MARSHALL","2010","2010Q4","PRINTING AND REPRODUCTION","3,182.27","2,436.69"
"HON. JIM MARSHALL","2010","2010Q4","OTHER SERVICES","66,396.00","19,721.00"
"HON. JIM MARSHALL","2010","2010Q4","SUPPLIES AND MATERIALS","8,781.84","2,451.66"
"HON. JIM MARSHALL","2010","2010Q4","EQUIPMENT","3,335.88","702.72"
"HON. ERIC J. J. MASSA","2010","2010Q4","FRANKED MAIL","2,963.81","78.82"
"HON. ERIC J. J. MASSA","2010","2010Q4","PERSONNEL COMPENSATION","841,002.75","98,618.24"
"HON. ERIC J. J. MASSA","2010","2010Q4","TRAVEL","26,603.09","3,192.48"
"HON. ERIC J. J. MASSA","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","80,401.44","8,990.26"
"HON. ERIC J. J. MASSA","2010","2010Q4","PRINTING AND REPRODUCTION","12,004.40","390.00"
"HON. ERIC J. J. MASSA","2010","2010Q4","OTHER SERVICES","39,282.03","10,059.14"
"HON. ERIC J. J. MASSA","2010","2010Q4","SUPPLIES AND MATERIALS","5,755.28","1,026.96"
"HON. ERIC J. J. MASSA","2010","2010Q4","EQUIPMENT","20,527.25","7,323.09"
"HON. JIM MATHESON","2010","2010Q4","FRANKED MAIL","56,372.08","1,452.65"
"HON. JIM MATHESON","2010","2010Q4","PERSONNEL COMPENSATION","1,035,516.26","372,279.02"
"HON. JIM MATHESON","2010","2010Q4","TRAVEL","73,937.69","13,296.83"
"HON. JIM MATHESON","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","90,638.40","20,235.81"
"HON. JIM MATHESON","2010","2010Q4","PRINTING AND REPRODUCTION","46,926.67","670.48"
"HON. JIM MATHESON","2010","2010Q4","OTHER SERVICES","55,112.39","18,114.00"
"HON. JIM MATHESON","2010","2010Q4","SUPPLIES AND MATERIALS","55,654.66","42,104.61"
"HON. JIM MATHESON","2010","2010Q4","EQUIPMENT","5,374.55","1,574.37"
"HON. DORIS MATSUI","2010","2010Q4","FRANKED MAIL","48,353.37","2,210.65"
"HON. DORIS MATSUI","2010","2010Q4","PERSONNEL COMPENSATION","1,087,354.32","407,416.15"
"HON. DORIS MATSUI","2010","2010Q4","TRAVEL","43,925.01","12,997.12"
"HON. DORIS MATSUI","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","141,812.51","34,526.53"
"HON. DORIS MATSUI","2010","2010Q4","PRINTING AND REPRODUCTION","37,373.08","300.57"
"HON. DORIS MATSUI","2010","2010Q4","OTHER SERVICES","72,496.78","28,764.82"
"HON. DORIS MATSUI","2010","2010Q4","SUPPLIES AND MATERIALS","20,781.49","10,486.15"
"HON. DORIS MATSUI","2010","2010Q4","EQUIPMENT","6,070.76","3,128.93"
"HON. CAROLYN MCCARTHY","2010","2010Q4","FRANKED MAIL","88,499.05","5,790.24"
"HON. CAROLYN MCCARTHY","2010","2010Q4","PERSONNEL COMPENSATION","1,031,657.12","365,889.39"
"HON. CAROLYN MCCARTHY","2010","2010Q4","TRAVEL","29,274.90","9,617.80"
"HON. CAROLYN MCCARTHY","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","112,732.55","27,126.59"
"HON. CAROLYN MCCARTHY","2010","2010Q4","PRINTING AND REPRODUCTION","115,129.63","378.81"
"HON. CAROLYN MCCARTHY","2010","2010Q4","OTHER SERVICES","32,714.36","7,334.00"
"HON. CAROLYN MCCARTHY","2010","2010Q4","SUPPLIES AND MATERIALS","24,606.40","6,387.89"
"HON. CAROLYN MCCARTHY","2010","2010Q4","EQUIPMENT","5,480.37","694.02"
"HON. KEVIN MCCARTHY","2010","2010Q4","FRANKED MAIL","31,213.12","2,424.10"
"HON. KEVIN MCCARTHY","2010","2010Q4","PERSONNEL COMPENSATION","1,032,384.33","277,250.01"
"HON. KEVIN MCCARTHY","2010","2010Q4","TRAVEL","44,436.56","8,009.68"
"HON. KEVIN MCCARTHY","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","125,544.43","27,758.83"
"HON. KEVIN MCCARTHY","2010","2010Q4","PRINTING AND REPRODUCTION","40,038.63","1,218.90"
"HON. KEVIN MCCARTHY","2010","2010Q4","OTHER SERVICES","89,720.43","29,643.51"
"HON. KEVIN MCCARTHY","2010","2010Q4","SUPPLIES AND MATERIALS","31,506.32","7,953.10"
"HON. KEVIN MCCARTHY","2010","2010Q4","EQUIPMENT","15,283.79","1,966.44"
"HON. MICHAEL T. MCCAUL","2010","2010Q4","FRANKED MAIL","48,675.58","706.86"
"HON. MICHAEL T. MCCAUL","2010","2010Q4","PERSONNEL COMPENSATION","1,059,006.82","300,857.64"
"HON. MICHAEL T. MCCAUL","2010","2010Q4","TRAVEL","75,347.39","21,267.50"
"HON. MICHAEL T. MCCAUL","2010","2010Q4","RENT, COMMUNICATION, UTILITIES","129,775.86","35,791.31"
