"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. LEONARD LANCE","2010","2011Q1","OTHER SERVICES","9,990.00","9,990.00"
"HON. LEONARD LANCE","2010","2011Q1","SUPPLIES AND MATERIALS","6,534.53","6,534.53"
"HON. LEONARD LANCE","2010","2011Q1","EQUIPMENT","1,794.30","1,794.30"
"HON. LEONARD LANCE","2010","2011Q1","FRANKED MAIL","189.50","189.50"
"HON. LEONARD LANCE","2010","2011Q1","PERSONNEL COMPENSATION","254,994.51","254,994.51"
"HON. LEONARD LANCE","2010","2011Q1","TRAVEL","7,822.22","7,822.22"
"HON. LEONARD LANCE","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","27,122.01","27,122.01"
"HON. LEONARD LANCE","2010","2011Q1","PRINTING AND REPRODUCTION","135.50","135.50"
"HON. LEONARD LANCE","2010","2011Q1","OTHER SERVICES","9,880.35","9,880.35"
"HON. LEONARD LANCE","2010","2011Q1","SUPPLIES AND MATERIALS","3,544.73","3,544.73"
"HON. LEONARD LANCE","2010","2011Q1","EQUIPMENT","1,120.24","1,120.24"
"HON. JAMES R. LANGEVIN","2009","2011Q1","FRANKED MAIL","91.89","91.89"
"HON. JAMES R. LANGEVIN","2009","2011Q1","PERSONNEL COMPENSATION","181,391.68","181,391.68"
"HON. JAMES R. LANGEVIN","2009","2011Q1","TRAVEL","10,087.56","10,087.56"
"HON. JAMES R. LANGEVIN","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","25,575.02","25,575.02"
"HON. JAMES R. LANGEVIN","2009","2011Q1","PRINTING AND REPRODUCTION","2,514.05","2,514.05"
"HON. JAMES R. LANGEVIN","2009","2011Q1","OTHER SERVICES","11,008.50","11,008.50"
"HON. JAMES R. LANGEVIN","2009","2011Q1","SUPPLIES AND MATERIALS","13,511.98","13,511.98"
"HON. JAMES R. LANGEVIN","2009","2011Q1","EQUIPMENT","1,395.30","1,395.30"
"HON. JAMES R. LANGEVIN","2009","2011Q1","FRANKED MAIL","209.40","209.40"
"HON. JAMES R. LANGEVIN","2009","2011Q1","PERSONNEL COMPENSATION","215,972.33","215,972.33"
"HON. JAMES R. LANGEVIN","2009","2011Q1","TRAVEL","11,757.31","11,757.31"
"HON. JAMES R. LANGEVIN","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","21,334.19","21,334.19"
"HON. JAMES R. LANGEVIN","2009","2011Q1","PRINTING AND REPRODUCTION","221.20","221.20"
"HON. JAMES R. LANGEVIN","2009","2011Q1","OTHER SERVICES","13,714.35","13,714.35"
"HON. JAMES R. LANGEVIN","2009","2011Q1","SUPPLIES AND MATERIALS","5,140.44","5,140.44"
"HON. JAMES R. LANGEVIN","2009","2011Q1","EQUIPMENT","441.00","441.00"
"HON. RICK LARSEN","2009","2011Q1","FRANKED MAIL","155.38","155.38"
"HON. RICK LARSEN","2009","2011Q1","PERSONNEL COMPENSATION","246,613.47","246,613.47"
"HON. RICK LARSEN","2009","2011Q1","TRAVEL","9,884.00","9,884.00"
"HON. RICK LARSEN","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","22,576.84","22,576.84"
"HON. RICK LARSEN","2009","2011Q1","PRINTING AND REPRODUCTION","256.00","256.00"
"HON. RICK LARSEN","2009","2011Q1","OTHER SERVICES","11,453.67","11,453.67"
"HON. RICK LARSEN","2009","2011Q1","SUPPLIES AND MATERIALS","11,193.75","11,193.75"
"HON. RICK LARSEN","2009","2011Q1","EQUIPMENT","758.25","758.25"
"HON. JOHN B. LARSON","2010","2011Q1","FRANKED MAIL","5,696.91","5,696.91"
"HON. JOHN B. LARSON","2010","2011Q1","PERSONNEL COMPENSATION","198,151.08","198,151.08"
"HON. JOHN B. LARSON","2010","2011Q1","TRAVEL","10,027.86","10,027.86"
"HON. JOHN B. LARSON","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","17,950.71","17,950.71"
"HON. JOHN B. LARSON","2010","2011Q1","PRINTING AND REPRODUCTION","92.32","92.32"
"HON. JOHN B. LARSON","2010","2011Q1","OTHER SERVICES","10,856.60","10,856.60"
"HON. JOHN B. LARSON","2010","2011Q1","SUPPLIES AND MATERIALS","-114.05","-114.05"
"HON. JOHN B. LARSON","2010","2011Q1","EQUIPMENT","1,395.51","1,395.51"
"HON. TOM LATHAM","2010","2011Q1","FRANKED MAIL","608.57","608.57"
"HON. TOM LATHAM","2010","2011Q1","PERSONNEL COMPENSATION","202,859.76","202,859.76"
"HON. TOM LATHAM","2010","2011Q1","TRAVEL","3,479.47","3,479.47"
"HON. TOM LATHAM","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","18,835.64","18,835.64"
"HON. TOM LATHAM","2010","2011Q1","PRINTING AND REPRODUCTION","261.00","261.00"
"HON. TOM LATHAM","2010","2011Q1","OTHER SERVICES","12,946.00","12,946.00"
"HON. TOM LATHAM","2010","2011Q1","SUPPLIES AND MATERIALS","2,574.04","2,574.04"
"HON. TOM LATHAM","2010","2011Q1","EQUIPMENT","579.00","579.00"
"HON. STEVEN C. LATOURETTE","2010","2011Q1","FRANKED MAIL","805.16","805.16"
"HON. STEVEN C. LATOURETTE","2010","2011Q1","PERSONNEL COMPENSATION","209,718.40","209,718.40"
"HON. STEVEN C. LATOURETTE","2010","2011Q1","TRAVEL","10,933.79","10,933.79"
"HON. STEVEN C. LATOURETTE","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","16,667.83","16,667.83"
"HON. STEVEN C. LATOURETTE","2010","2011Q1","PRINTING AND REPRODUCTION","2,457.30","2,457.30"
"HON. STEVEN C. LATOURETTE","2010","2011Q1","OTHER SERVICES","6,163.50","6,163.50"
"HON. STEVEN C. LATOURETTE","2010","2011Q1","SUPPLIES AND MATERIALS","27,013.09","27,013.09"
"HON. STEVEN C. LATOURETTE","2010","2011Q1","EQUIPMENT","1,333.50","1,333.50"
"HON. ROBERT E. LATTA","2009","2011Q1","FRANKED MAIL","361.05","361.05"
"HON. ROBERT E. LATTA","2009","2011Q1","PERSONNEL COMPENSATION","242,491.62","242,491.62"
"HON. ROBERT E. LATTA","2009","2011Q1","TRAVEL","13,126.70","13,126.70"
"HON. ROBERT E. LATTA","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","40,241.32","40,241.32"
"HON. ROBERT E. LATTA","2009","2011Q1","PRINTING AND REPRODUCTION","978.20","978.20"
"HON. ROBERT E. LATTA","2009","2011Q1","OTHER SERVICES","9,548.83","9,548.83"
"HON. ROBERT E. LATTA","2009","2011Q1","SUPPLIES AND MATERIALS","8,238.29","8,238.29"
"HON. ROBERT E. LATTA","2009","2011Q1","EQUIPMENT","598.70","598.70"
"HON. BARBARA LEE","2010","2011Q1","FRANKED MAIL","28,769.96","28,769.96"
"HON. BARBARA LEE","2010","2011Q1","PERSONNEL COMPENSATION","188,122.66","188,122.66"
"HON. BARBARA LEE","2010","2011Q1","TRAVEL","5,465.06","5,465.06"
"HON. BARBARA LEE","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","22,627.23","22,627.23"
"HON. BARBARA LEE","2010","2011Q1","PRINTING AND REPRODUCTION","385.47","385.47"
"HON. BARBARA LEE","2010","2011Q1","OTHER SERVICES","10,567.80","10,567.80"
"HON. BARBARA LEE","2010","2011Q1","SUPPLIES AND MATERIALS","4,182.16","4,182.16"
"HON. BARBARA LEE","2010","2011Q1","EQUIPMENT","562.03","562.03"
"HON. CHRISTOPHER JOHN LEE","2010","2011Q1","FRANKED MAIL","483.42","483.42"
"HON. CHRISTOPHER JOHN LEE","2010","2011Q1","PERSONNEL COMPENSATION","278,853.94","278,853.94"
"HON. CHRISTOPHER JOHN LEE","2010","2011Q1","TRAVEL","8,940.35","8,940.35"
"HON. CHRISTOPHER JOHN LEE","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","17,091.51","17,091.51"
"HON. CHRISTOPHER JOHN LEE","2010","2011Q1","PRINTING AND REPRODUCTION","128.97","128.97"
"HON. CHRISTOPHER JOHN LEE","2010","2011Q1","OTHER SERVICES","6,005.00","6,005.00"
"HON. CHRISTOPHER JOHN LEE","2010","2011Q1","SUPPLIES AND MATERIALS","4,353.73","4,353.73"
"HON. CHRISTOPHER JOHN LEE","2010","2011Q1","EQUIPMENT","732.00","732.00"
"HON. SANDER M. LEVIN","2010","2011Q1","FRANKED MAIL","365.52","365.52"
"HON. SANDER M. LEVIN","2010","2011Q1","PERSONNEL COMPENSATION","248,689.59","248,689.59"
"HON. SANDER M. LEVIN","2010","2011Q1","TRAVEL","3,261.51","3,261.51"
"HON. SANDER M. LEVIN","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","15,835.47","15,835.47"
"HON. SANDER M. LEVIN","2010","2011Q1","PRINTING AND REPRODUCTION","225.05","225.05"
"HON. SANDER M. LEVIN","2010","2011Q1","OTHER SERVICES","10,545.80","10,545.80"
"HON. SANDER M. LEVIN","2010","2011Q1","SUPPLIES AND MATERIALS","5,391.91","5,391.91"
"HON. SANDER M. LEVIN","2010","2011Q1","EQUIPMENT","678.51","678.51"
"HON. JERRY LEWIS","2009","2011Q1","FRANKED MAIL","485.74","485.74"
"HON. JERRY LEWIS","2009","2011Q1","PERSONNEL COMPENSATION","250,526.08","250,526.08"
"HON. JERRY LEWIS","2009","2011Q1","TRAVEL","19,477.07","19,477.07"
"HON. JERRY LEWIS","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","33,391.17","33,391.17"
"HON. JERRY LEWIS","2009","2011Q1","PRINTING AND REPRODUCTION","326.05","326.05"
"HON. JERRY LEWIS","2009","2011Q1","OTHER SERVICES","12,549.70","12,549.70"
"HON. JERRY LEWIS","2009","2011Q1","SUPPLIES AND MATERIALS","14,667.62","14,667.62"
"HON. JERRY LEWIS","2009","2011Q1","EQUIPMENT","6,584.49","6,584.49"
"HON. JOHN LINDER","2009","2011Q1","FRANKED MAIL","916.89","916.89"
"HON. JOHN LINDER","2009","2011Q1","PERSONNEL COMPENSATION","214,744.49","214,744.49"
"HON. JOHN LINDER","2009","2011Q1","TRAVEL","5,811.11","5,811.11"
"HON. JOHN LINDER","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","32,405.05","32,405.05"
"HON. JOHN LINDER","2009","2011Q1","PRINTING AND REPRODUCTION","1,049.69","1,049.69"
"HON. JOHN LINDER","2009","2011Q1","OTHER SERVICES","6,880.00","6,880.00"
"HON. JOHN LINDER","2009","2011Q1","SUPPLIES AND MATERIALS","6,986.72","6,986.72"
"HON. JOHN LINDER","2009","2011Q1","EQUIPMENT","1,250.04","1,250.04"
"HON. DANIEL LIPINSKI","2010","2011Q1","FRANKED MAIL","463.51","463.51"
"HON. DANIEL LIPINSKI","2010","2011Q1","PERSONNEL COMPENSATION","245,357.72","245,357.72"
"HON. DANIEL LIPINSKI","2010","2011Q1","TRAVEL","3,953.02","3,953.02"
"HON. DANIEL LIPINSKI","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","3,061.65","3,061.65"
"HON. DANIEL LIPINSKI","2010","2011Q1","PRINTING AND REPRODUCTION","667.94","667.94"
"HON. DANIEL LIPINSKI","2010","2011Q1","OTHER SERVICES","10,795.95","10,795.95"
"HON. DANIEL LIPINSKI","2010","2011Q1","SUPPLIES AND MATERIALS","5,563.07","5,563.07"
"HON. DANIEL LIPINSKI","2010","2011Q1","EQUIPMENT","1,618.88","1,618.88"
"HON. FRANK A. LOBIONDO","2010","2011Q1","FRANKED MAIL","271.75","271.75"
"HON. FRANK A. LOBIONDO","2010","2011Q1","PERSONNEL COMPENSATION","220,180.10","220,180.10"
"HON. FRANK A. LOBIONDO","2010","2011Q1","TRAVEL","15,401.86","15,401.86"
"HON. FRANK A. LOBIONDO","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","16,883.12","16,883.12"
"HON. FRANK A. LOBIONDO","2010","2011Q1","PRINTING AND REPRODUCTION","1,347.80","1,347.80"
"HON. FRANK A. LOBIONDO","2010","2011Q1","OTHER SERVICES","8,179.50","8,179.50"
"HON. FRANK A. LOBIONDO","2010","2011Q1","SUPPLIES AND MATERIALS","14,596.68","14,596.68"
"HON. FRANK A. LOBIONDO","2010","2011Q1","EQUIPMENT","840.51","840.51"
"HON. DAVID LOEBSACK","2010","2011Q1","FRANKED MAIL","355.42","355.42"
"HON. DAVID LOEBSACK","2010","2011Q1","PERSONNEL COMPENSATION","285,709.68","285,709.68"
"HON. DAVID LOEBSACK","2010","2011Q1","TRAVEL","3,672.13","3,672.13"
"HON. DAVID LOEBSACK","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","18,691.51","18,691.51"
"HON. DAVID LOEBSACK","2010","2011Q1","PRINTING AND REPRODUCTION","108.75","108.75"
"HON. DAVID LOEBSACK","2010","2011Q1","OTHER SERVICES","15,734.37","15,734.37"
"HON. DAVID LOEBSACK","2010","2011Q1","SUPPLIES AND MATERIALS","2,046.02","2,046.02"
"HON. DAVID LOEBSACK","2010","2011Q1","EQUIPMENT","661.74","661.74"
"HON. ZOE LOFGREN","2010","2011Q1","FRANKED MAIL","35.60","35.60"
"HON. ZOE LOFGREN","2010","2011Q1","PERSONNEL COMPENSATION","204,497.76","204,497.76"
"HON. ZOE LOFGREN","2010","2011Q1","TRAVEL","5,832.59","5,832.59"
"HON. ZOE LOFGREN","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","31,405.13","31,405.13"
"HON. ZOE LOFGREN","2010","2011Q1","PRINTING AND REPRODUCTION","2,672.44","2,672.44"
"HON. ZOE LOFGREN","2010","2011Q1","OTHER SERVICES","11,245.70","11,245.70"
"HON. ZOE LOFGREN","2010","2011Q1","SUPPLIES AND MATERIALS","15,570.40","15,570.40"
"HON. ZOE LOFGREN","2010","2011Q1","EQUIPMENT","1,852.83","1,852.83"
"HON. ZOE LOFGREN","2010","2011Q1","FRANKED MAIL","872.28","872.28"
"HON. ZOE LOFGREN","2010","2011Q1","PERSONNEL COMPENSATION","193,185.66","193,185.66"
"HON. ZOE LOFGREN","2010","2011Q1","TRAVEL","2,475.07","2,475.07"
"HON. ZOE LOFGREN","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","37,074.83","37,074.83"
"HON. ZOE LOFGREN","2010","2011Q1","PRINTING AND REPRODUCTION","366.80","366.80"
"HON. ZOE LOFGREN","2010","2011Q1","OTHER SERVICES","11,602.50","11,602.50"
"HON. ZOE LOFGREN","2010","2011Q1","SUPPLIES AND MATERIALS","1,915.46","1,915.46"
"HON. ZOE LOFGREN","2010","2011Q1","EQUIPMENT","2,160.99","2,160.99"
"HON. NITA M. LOWEY","2010","2011Q1","FRANKED MAIL","547.28","547.28"
"HON. NITA M. LOWEY","2010","2011Q1","PERSONNEL COMPENSATION","210,805.02","210,805.02"
"HON. NITA M. LOWEY","2010","2011Q1","TRAVEL","15,959.36","15,959.36"
"HON. NITA M. LOWEY","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","26,163.76","26,163.76"
"HON. NITA M. LOWEY","2010","2011Q1","PRINTING AND REPRODUCTION","115.65","115.65"
"HON. NITA M. LOWEY","2010","2011Q1","OTHER SERVICES","9,910.00","9,910.00"
"HON. NITA M. LOWEY","2010","2011Q1","SUPPLIES AND MATERIALS","16,059.00","16,059.00"
"HON. NITA M. LOWEY","2010","2011Q1","EQUIPMENT","1,182.52","1,182.52"
"HON. FRANK D. LUCAS","2010","2011Q1","FRANKED MAIL","2,176.02","2,176.02"
"HON. FRANK D. LUCAS","2010","2011Q1","PERSONNEL COMPENSATION","218,777.88","218,777.88"
"HON. FRANK D. LUCAS","2010","2011Q1","TRAVEL","7,725.28","7,725.28"
"HON. FRANK D. LUCAS","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","40,607.02","40,607.02"
"HON. FRANK D. LUCAS","2010","2011Q1","PRINTING AND REPRODUCTION","111.40","111.40"
"HON. FRANK D. LUCAS","2010","2011Q1","OTHER SERVICES","6,429.38","6,429.38"
"HON. FRANK D. LUCAS","2010","2011Q1","SUPPLIES AND MATERIALS","3,015.27","3,015.27"
"HON. FRANK D. LUCAS","2010","2011Q1","EQUIPMENT","1,073.28","1,073.28"
"HON. BLAINE LUETKEMEYER","2009","2011Q1","FRANKED MAIL","625.27","625.27"
"HON. BLAINE LUETKEMEYER","2009","2011Q1","PERSONNEL COMPENSATION","243,320.17","243,320.17"
"HON. BLAINE LUETKEMEYER","2009","2011Q1","TRAVEL","8,558.96","8,558.96"
"HON. BLAINE LUETKEMEYER","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","16,616.85","16,616.85"
"HON. BLAINE LUETKEMEYER","2009","2011Q1","PRINTING AND REPRODUCTION","309.21","309.21"
"HON. BLAINE LUETKEMEYER","2009","2011Q1","OTHER SERVICES","2,801.78","2,801.78"
"HON. BLAINE LUETKEMEYER","2009","2011Q1","SUPPLIES AND MATERIALS","755.73","755.73"
"HON. BLAINE LUETKEMEYER","2009","2011Q1","EQUIPMENT","896.04","896.04"
"HON. BEN RAY LUJAN","2009","2011Q1","FRANKED MAIL","636.46","636.46"
"HON. BEN RAY LUJAN","2009","2011Q1","PERSONNEL COMPENSATION","241,838.76","241,838.76"
"HON. BEN RAY LUJAN","2009","2011Q1","TRAVEL","13,241.80","13,241.80"
"HON. BEN RAY LUJAN","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","15,435.32","15,435.32"
"HON. BEN RAY LUJAN","2009","2011Q1","PRINTING AND REPRODUCTION","652.36","652.36"
"HON. BEN RAY LUJAN","2009","2011Q1","OTHER SERVICES","11,902.55","11,902.55"
"HON. BEN RAY LUJAN","2009","2011Q1","SUPPLIES AND MATERIALS","5,490.98","5,490.98"
"HON. BEN RAY LUJAN","2009","2011Q1","EQUIPMENT","1,091.25","1,091.25"
"HON. CYNTHIA M. LUMMIS","2009","2011Q1","FRANKED MAIL","1,661.86","1,661.86"
"HON. CYNTHIA M. LUMMIS","2009","2011Q1","PERSONNEL COMPENSATION","248,037.32","248,037.32"
"HON. CYNTHIA M. LUMMIS","2009","2011Q1","TRAVEL","5,588.30","5,588.30"
"HON. CYNTHIA M. LUMMIS","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","24,253.93","24,253.93"
"HON. CYNTHIA M. LUMMIS","2009","2011Q1","PRINTING AND REPRODUCTION","837.65","837.65"
"HON. CYNTHIA M. LUMMIS","2009","2011Q1","OTHER SERVICES","11,008.70","11,008.70"
"HON. CYNTHIA M. LUMMIS","2009","2011Q1","SUPPLIES AND MATERIALS","2,451.21","2,451.21"
"HON. CYNTHIA M. LUMMIS","2009","2011Q1","EQUIPMENT","402.99","402.99"
"HON. DANIEL E. LUNGREN","2009","2011Q1","FRANKED MAIL","325.56","325.56"
"HON. DANIEL E. LUNGREN","2009","2011Q1","PERSONNEL COMPENSATION","255,913.82","255,913.82"
"HON. DANIEL E. LUNGREN","2009","2011Q1","TRAVEL","3,863.72","3,863.72"
"HON. DANIEL E. LUNGREN","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","38,219.44","38,219.44"
"HON. DANIEL E. LUNGREN","2009","2011Q1","PRINTING AND REPRODUCTION","484.20","484.20"
"HON. DANIEL E. LUNGREN","2009","2011Q1","OTHER SERVICES","11,242.16","11,242.16"
"HON. DANIEL E. LUNGREN","2009","2011Q1","SUPPLIES AND MATERIALS","2,073.70","2,073.70"
"HON. DANIEL E. LUNGREN","2009","2011Q1","EQUIPMENT","641.15","641.15"
"HON. STEPHEN F. LYNCH","2009","2011Q1","FRANKED MAIL","29,688.60","29,688.60"
"HON. STEPHEN F. LYNCH","2009","2011Q1","PERSONNEL COMPENSATION","216,966.76","216,966.76"
"HON. STEPHEN F. LYNCH","2009","2011Q1","TRAVEL","19,219.15","19,219.15"
"HON. STEPHEN F. LYNCH","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","23,701.00","23,701.00"
"HON. STEPHEN F. LYNCH","2009","2011Q1","PRINTING AND REPRODUCTION","148.80","148.80"
"HON. STEPHEN F. LYNCH","2009","2011Q1","OTHER SERVICES","8,478.61","8,478.61"
"HON. STEPHEN F. LYNCH","2009","2011Q1","SUPPLIES AND MATERIALS","4,252.41","4,252.41"
"HON. STEPHEN F. LYNCH","2009","2011Q1","EQUIPMENT","1,311.60","1,311.60"
"HON. DANIEL B. MAFFEI","2009","2011Q1","FRANKED MAIL","233.71","233.71"
"HON. DANIEL B. MAFFEI","2009","2011Q1","PERSONNEL COMPENSATION","288,471.50","288,471.50"
"HON. DANIEL B. MAFFEI","2009","2011Q1","TRAVEL","4,475.13","4,475.13"
"HON. DANIEL B. MAFFEI","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","7,132.02","7,132.02"
"HON. DANIEL B. MAFFEI","2009","2011Q1","PRINTING AND REPRODUCTION","358.90","358.90"
"HON. DANIEL B. MAFFEI","2009","2011Q1","OTHER SERVICES","12,396.31","12,396.31"
"HON. DANIEL B. MAFFEI","2009","2011Q1","SUPPLIES AND MATERIALS","8,963.92","8,963.92"
"HON. DANIEL B. MAFFEI","2009","2011Q1","EQUIPMENT","1,962.24","1,962.24"
"HON. CAROLYN B. MALONEY","2010","2011Q1","FRANKED MAIL","1,321.74","1,321.74"
"HON. CAROLYN B. MALONEY","2010","2011Q1","PERSONNEL COMPENSATION","240,176.37","240,176.37"
"HON. CAROLYN B. MALONEY","2010","2011Q1","TRAVEL","11,625.56","11,625.56"
"HON. CAROLYN B. MALONEY","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","18,676.32","18,676.32"
"HON. CAROLYN B. MALONEY","2010","2011Q1","PRINTING AND REPRODUCTION","178.94","178.94"
"HON. CAROLYN B. MALONEY","2010","2011Q1","OTHER SERVICES","896.00","896.00"
"HON. CAROLYN B. MALONEY","2010","2011Q1","SUPPLIES AND MATERIALS","2,980.56","2,980.56"
"HON. CAROLYN B. MALONEY","2010","2011Q1","EQUIPMENT","540.00","540.00"
"HON. DONALD A. MANZULLO","2010","2011Q1","FRANKED MAIL","23,172.88","23,172.88"
"HON. DONALD A. MANZULLO","2010","2011Q1","PERSONNEL COMPENSATION","175,709.28","175,709.28"
"HON. DONALD A. MANZULLO","2010","2011Q1","TRAVEL","9,290.50","9,290.50"
"HON. DONALD A. MANZULLO","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","17,034.70","17,034.70"
"HON. DONALD A. MANZULLO","2010","2011Q1","PRINTING AND REPRODUCTION","21,369.13","21,369.13"
"HON. DONALD A. MANZULLO","2010","2011Q1","OTHER SERVICES","12,436.35","12,436.35"
"HON. DONALD A. MANZULLO","2010","2011Q1","SUPPLIES AND MATERIALS","2,653.58","2,653.58"
"HON. DONALD A. MANZULLO","2010","2011Q1","EQUIPMENT","384.00","384.00"
"HON. KENNY MARCHANT","2010","2011Q1","FRANKED MAIL","581.26","581.26"
"HON. KENNY MARCHANT","2010","2011Q1","PERSONNEL COMPENSATION","184,286.06","184,286.06"
"HON. KENNY MARCHANT","2010","2011Q1","TRAVEL","7,477.47","7,477.47"
"HON. KENNY MARCHANT","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","14,120.02","14,120.02"
"HON. KENNY MARCHANT","2010","2011Q1","PRINTING AND REPRODUCTION","621.65","621.65"
"HON. KENNY MARCHANT","2010","2011Q1","OTHER SERVICES","9,601.80","9,601.80"
"HON. KENNY MARCHANT","2010","2011Q1","SUPPLIES AND MATERIALS","15,567.60","15,567.60"
"HON. KENNY MARCHANT","2010","2011Q1","EQUIPMENT","4,330.48","4,330.48"
"HON. BETSY MARKEY","2009","2011Q1","FRANKED MAIL","250.09","250.09"
"HON. BETSY MARKEY","2009","2011Q1","PERSONNEL COMPENSATION","258,560.12","258,560.12"
"HON. BETSY MARKEY","2009","2011Q1","TRAVEL","1,532.89","1,532.89"
"HON. BETSY MARKEY","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","32,126.93","32,126.93"
"HON. BETSY MARKEY","2009","2011Q1","PRINTING AND REPRODUCTION","195.00","195.00"
"HON. BETSY MARKEY","2009","2011Q1","OTHER SERVICES","7,443.33","7,443.33"
"HON. BETSY MARKEY","2009","2011Q1","SUPPLIES AND MATERIALS","2,185.95","2,185.95"
"HON. BETSY MARKEY","2009","2011Q1","EQUIPMENT","2,284.77","2,284.77"
"HON. ERIC J. J. MASSA","2009","2011Q1","FRANKED MAIL","349.31","349.31"
"HON. ERIC J. J. MASSA","2009","2011Q1","PERSONNEL COMPENSATION","228,543.49","228,543.49"
"HON. ERIC J. J. MASSA","2009","2011Q1","TRAVEL","21,702.68","21,702.68"
"HON. ERIC J. J. MASSA","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","30,596.82","30,596.82"
"HON. ERIC J. J. MASSA","2009","2011Q1","PRINTING AND REPRODUCTION","874.50","874.50"
"HON. ERIC J. J. MASSA","2009","2011Q1","OTHER SERVICES","7,711.50","7,711.50"
"HON. ERIC J. J. MASSA","2009","2011Q1","SUPPLIES AND MATERIALS","2,290.45","2,290.45"
"HON. ERIC J. J. MASSA","2009","2011Q1","EQUIPMENT","1,562.27","1,562.27"
"HON. JIM MATHESON","2009","2011Q1","FRANKED MAIL","1,013.23","1,013.23"
"HON. JIM MATHESON","2009","2011Q1","PERSONNEL COMPENSATION","243,616.27","243,616.27"
"HON. JIM MATHESON","2009","2011Q1","TRAVEL","8,870.98","8,870.98"
"HON. JIM MATHESON","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","33,263.37","33,263.37"
"HON. JIM MATHESON","2009","2011Q1","PRINTING AND REPRODUCTION","472.62","472.62"
"HON. JIM MATHESON","2009","2011Q1","OTHER SERVICES","10,679.45","10,679.45"
"HON. JIM MATHESON","2009","2011Q1","SUPPLIES AND MATERIALS","4,195.00","4,195.00"
"HON. JIM MATHESON","2009","2011Q1","EQUIPMENT","980.61","980.61"
"HON. DORIS O. MATSUI","2010","2011Q1","FRANKED MAIL","1,559.37","1,559.37"
"HON. DORIS O. MATSUI","2010","2011Q1","PERSONNEL COMPENSATION","231,604.83","231,604.83"
"HON. DORIS O. MATSUI","2010","2011Q1","TRAVEL","5,494.82","5,494.82"
"HON. DORIS O. MATSUI","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","24,797.88","24,797.88"
"HON. DORIS O. MATSUI","2010","2011Q1","PRINTING AND REPRODUCTION","240.60","240.60"
"HON. DORIS O. MATSUI","2010","2011Q1","OTHER SERVICES","9,536.22","9,536.22"
"HON. DORIS O. MATSUI","2010","2011Q1","SUPPLIES AND MATERIALS","1,859.11","1,859.11"
"HON. DORIS O. MATSUI","2010","2011Q1","EQUIPMENT","610.59","610.59"
"HON. CAROLYN MCCARTHY","2009","2011Q1","FRANKED MAIL","1,271.39","1,271.39"
