"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. TOM MCCLINTOCK","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","110,134.83","42,437.01"
"HON. TOM MCCLINTOCK","2010","2010Q3","PRINTING AND REPRODUCTION","65,841.01","16,651.16"
"HON. TOM MCCLINTOCK","2010","2010Q3","OTHER SERVICES","43,016.86","9,367.85"
"HON. TOM MCCLINTOCK","2010","2010Q3","SUPPLIES AND MATERIALS","19,186.30","9,014.84"
"HON. TOM MCCLINTOCK","2010","2010Q3","EQUIPMENT","6,894.38","1,409.43"
"HON. BETTY MCCOLLUM","2010","2010Q3","FRANKED MAIL","27,757.46","2,118.92"
"HON. BETTY MCCOLLUM","2010","2010Q3","PERSONNEL COMPENSATION","700,390.19","231,627.78"
"HON. BETTY MCCOLLUM","2010","2010Q3","TRAVEL","39,566.80","9,977.62"
"HON. BETTY MCCOLLUM","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","73,503.11","25,870.56"
"HON. BETTY MCCOLLUM","2010","2010Q3","PRINTING AND REPRODUCTION","31,886.74","953.85"
"HON. BETTY MCCOLLUM","2010","2010Q3","OTHER SERVICES","46,630.55","15,325.13"
"HON. BETTY MCCOLLUM","2010","2010Q3","SUPPLIES AND MATERIALS","27,163.10","10,782.20"
"HON. BETTY MCCOLLUM","2010","2010Q3","EQUIPMENT","9,090.98","2,016.98"
"HON. THADDEUS G. MCCOTTER","2010","2010Q3","FRANKED MAIL","63,284.49","35,254.69"
"HON. THADDEUS G. MCCOTTER","2010","2010Q3","PERSONNEL COMPENSATION","703,967.52","247,124.94"
"HON. THADDEUS G. MCCOTTER","2010","2010Q3","TRAVEL","67,695.61","17,462.37"
"HON. THADDEUS G. MCCOTTER","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","92,938.22","29,496.65"
"HON. THADDEUS G. MCCOTTER","2010","2010Q3","PRINTING AND REPRODUCTION","89,401.26","52,701.68"
"HON. THADDEUS G. MCCOTTER","2010","2010Q3","OTHER SERVICES","57,042.25","42,052.00"
"HON. THADDEUS G. MCCOTTER","2010","2010Q3","SUPPLIES AND MATERIALS","21,975.09","4,498.45"
"HON. THADDEUS G. MCCOTTER","2010","2010Q3","EQUIPMENT","4,451.92","1,332.21"
"HON. JIM MCDERMOTT","2010","2010Q3","FRANKED MAIL","28,013.22","299.07"
"HON. JIM MCDERMOTT","2010","2010Q3","PERSONNEL COMPENSATION","881,229.51","292,906.96"
"HON. JIM MCDERMOTT","2010","2010Q3","TRAVEL","39,080.51","10,733.30"
"HON. JIM MCDERMOTT","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","88,228.02","28,446.03"
"HON. JIM MCDERMOTT","2010","2010Q3","PRINTING AND REPRODUCTION","19,460.12","11,942.62"
"HON. JIM MCDERMOTT","2010","2010Q3","OTHER SERVICES","37,413.94","13,343.75"
"HON. JIM MCDERMOTT","2010","2010Q3","SUPPLIES AND MATERIALS","21,376.18","7,754.41"
"HON. JIM MCDERMOTT","2010","2010Q3","EQUIPMENT","10,407.81","10,159.00"
"HON. JAMES P. MCGOVERN","2010","2010Q3","FRANKED MAIL","21,679.41","521.93"
"HON. JAMES P. MCGOVERN","2010","2010Q3","PERSONNEL COMPENSATION","765,023.78","255,249.82"
"HON. JAMES P. MCGOVERN","2010","2010Q3","TRAVEL","35,575.68","12,558.90"
"HON. JAMES P. MCGOVERN","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","104,011.51","33,710.79"
"HON. JAMES P. MCGOVERN","2010","2010Q3","PRINTING AND REPRODUCTION","36,040.23","34,453.26"
"HON. JAMES P. MCGOVERN","2010","2010Q3","OTHER SERVICES","40,682.36","14,367.16"
"HON. JAMES P. MCGOVERN","2010","2010Q3","SUPPLIES AND MATERIALS","29,706.30","6,149.07"
"HON. JAMES P. MCGOVERN","2010","2010Q3","EQUIPMENT","4,244.99","1,578.95"
"HON. PATRICK T. MCHENRY","2010","2010Q3","FRANKED MAIL","62,069.87","17,155.36"
"HON. PATRICK T. MCHENRY","2010","2010Q3","PERSONNEL COMPENSATION","674,641.54","228,950.15"
"HON. PATRICK T. MCHENRY","2010","2010Q3","TRAVEL","41,865.58","19,996.95"
"HON. PATRICK T. MCHENRY","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","62,615.27","19,598.01"
"HON. PATRICK T. MCHENRY","2010","2010Q3","PRINTING AND REPRODUCTION","73,115.85","30,409.87"
"HON. PATRICK T. MCHENRY","2010","2010Q3","OTHER SERVICES","30,692.00","11,156.00"
"HON. PATRICK T. MCHENRY","2010","2010Q3","SUPPLIES AND MATERIALS","13,143.50","5,804.05"
"HON. PATRICK T. MCHENRY","2010","2010Q3","EQUIPMENT","3,538.77","1,063.62"
"HON. MIKE MCINTYRE","2010","2010Q3","FRANKED MAIL","20,373.16","17,365.06"
"HON. MIKE MCINTYRE","2010","2010Q3","PERSONNEL COMPENSATION","857,839.59","285,402.53"
"HON. MIKE MCINTYRE","2010","2010Q3","TRAVEL","37,065.39","18,815.67"
"HON. MIKE MCINTYRE","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","87,485.69","45,070.13"
"HON. MIKE MCINTYRE","2010","2010Q3","PRINTING AND REPRODUCTION","27,769.94","27,356.97"
"HON. MIKE MCINTYRE","2010","2010Q3","OTHER SERVICES","42,967.10","22,211.10"
"HON. MIKE MCINTYRE","2010","2010Q3","SUPPLIES AND MATERIALS","20,565.64","10,255.95"
"HON. MIKE MCINTYRE","2010","2010Q3","EQUIPMENT","2,880.92","1,731.12"
"HON. HOWARD ""BUCK"" MCKEON","2010","2010Q3","FRANKED MAIL","82,159.82","35,750.79"
"HON. HOWARD ""BUCK"" MCKEON","2010","2010Q3","PERSONNEL COMPENSATION","731,150.76","248,177.75"
"HON. HOWARD ""BUCK"" MCKEON","2010","2010Q3","TRAVEL","35,917.03","16,728.62"
"HON. HOWARD ""BUCK"" MCKEON","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","117,256.17","44,065.24"
"HON. HOWARD ""BUCK"" MCKEON","2010","2010Q3","PRINTING AND REPRODUCTION","49,838.16","13,653.27"
"HON. HOWARD ""BUCK"" MCKEON","2010","2010Q3","OTHER SERVICES","48,898.63","15,971.19"
"HON. HOWARD ""BUCK"" MCKEON","2010","2010Q3","SUPPLIES AND MATERIALS","20,570.91","8,110.34"
"HON. HOWARD ""BUCK"" MCKEON","2010","2010Q3","EQUIPMENT","7,185.74","2,746.61"
"HON. MICHAEL E. MCMAHON","2010","2010Q3","FRANKED MAIL","21,695.28","2,235.39"
"HON. MICHAEL E. MCMAHON","2010","2010Q3","PERSONNEL COMPENSATION","747,318.46","244,444.50"
"HON. MICHAEL E. MCMAHON","2010","2010Q3","TRAVEL","19,361.46","6,884.47"
"HON. MICHAEL E. MCMAHON","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","95,734.68","33,258.17"
"HON. MICHAEL E. MCMAHON","2010","2010Q3","PRINTING AND REPRODUCTION","39,390.98","14,544.79"
"HON. MICHAEL E. MCMAHON","2010","2010Q3","OTHER SERVICES","51,691.37","13,358.87"
"HON. MICHAEL E. MCMAHON","2010","2010Q3","SUPPLIES AND MATERIALS","33,094.69","8,421.34"
"HON. MICHAEL E. MCMAHON","2010","2010Q3","EQUIPMENT","19,067.70","10,115.84"
"HON. CATHY MCMORRIS RODGERS","2010","2010Q3","FRANKED MAIL","51,018.70","609.64"
"HON. CATHY MCMORRIS RODGERS","2010","2010Q3","PERSONNEL COMPENSATION","734,933.81","245,823.95"
"HON. CATHY MCMORRIS RODGERS","2010","2010Q3","TRAVEL","57,882.92","19,872.87"
"HON. CATHY MCMORRIS RODGERS","2010","2010Q3","TRANSPORTATION OF THINGS","298.93","0.00"
"HON. CATHY MCMORRIS RODGERS","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","77,420.52","24,846.28"
"HON. CATHY MCMORRIS RODGERS","2010","2010Q3","PRINTING AND REPRODUCTION","90,462.46","15,557.97"
"HON. CATHY MCMORRIS RODGERS","2010","2010Q3","OTHER SERVICES","49,858.40","14,373.50"
"HON. CATHY MCMORRIS RODGERS","2010","2010Q3","SUPPLIES AND MATERIALS","13,002.05","3,939.55"
"HON. CATHY MCMORRIS RODGERS","2010","2010Q3","EQUIPMENT","1,446.74","540.90"
"HON. JERRY MCNERNEY","2010","2010Q3","FRANKED MAIL","73,992.36","53,310.13"
"HON. JERRY MCNERNEY","2010","2010Q3","PERSONNEL COMPENSATION","694,233.59","234,147.25"
"HON. JERRY MCNERNEY","2010","2010Q3","TRAVEL","60,304.15","24,588.10"
"HON. JERRY MCNERNEY","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","101,984.02","49,530.19"
"HON. JERRY MCNERNEY","2010","2010Q3","PRINTING AND REPRODUCTION","80,844.70","54,174.50"
"HON. JERRY MCNERNEY","2010","2010Q3","OTHER SERVICES","35,776.50","11,593.50"
"HON. JERRY MCNERNEY","2010","2010Q3","SUPPLIES AND MATERIALS","12,001.67","3,511.73"
"HON. JERRY MCNERNEY","2010","2010Q3","EQUIPMENT","9,217.77","3,177.69"
"HON. KENDRICK B. MEEK","2010","2010Q3","FRANKED MAIL","1,277.43","400.21"
"HON. KENDRICK B. MEEK","2010","2010Q3","PERSONNEL COMPENSATION","695,303.17","218,198.15"
"HON. KENDRICK B. MEEK","2010","2010Q3","TRAVEL","41,349.02","14,930.46"
"HON. KENDRICK B. MEEK","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","85,746.16","29,370.14"
"HON. KENDRICK B. MEEK","2010","2010Q3","PRINTING AND REPRODUCTION","1,327.35","384.69"
"HON. KENDRICK B. MEEK","2010","2010Q3","OTHER SERVICES","17,957.49","6,014.34"
"HON. KENDRICK B. MEEK","2010","2010Q3","SUPPLIES AND MATERIALS","15,812.11","6,651.04"
"HON. KENDRICK B. MEEK","2010","2010Q3","EQUIPMENT","1,773.00","591.00"
"HON. GREGORY W. MEEKS","2010","2010Q3","FRANKED MAIL","1,782.81","1,125.97"
"HON. GREGORY W. MEEKS","2010","2010Q3","PERSONNEL COMPENSATION","684,556.57","235,212.88"
"HON. GREGORY W. MEEKS","2010","2010Q3","TRAVEL","34,788.70","13,684.41"
"HON. GREGORY W. MEEKS","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","131,144.00","44,870.67"
"HON. GREGORY W. MEEKS","2010","2010Q3","PRINTING AND REPRODUCTION","8,114.28","3,757.54"
"HON. GREGORY W. MEEKS","2010","2010Q3","OTHER SERVICES","20,937.12","7,885.00"
"HON. GREGORY W. MEEKS","2010","2010Q3","SUPPLIES AND MATERIALS","18,872.12","6,469.45"
"HON. GREGORY W. MEEKS","2010","2010Q3","EQUIPMENT","5,566.36","3,291.21"
"HON. CHARLIE MELANCON","2010","2010Q3","FRANKED MAIL","85,254.87","244.20"
"HON. CHARLIE MELANCON","2010","2010Q3","PERSONNEL COMPENSATION","651,903.07","227,813.79"
"HON. CHARLIE MELANCON","2010","2010Q3","TRAVEL","43,246.06","13,177.23"
"HON. CHARLIE MELANCON","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","90,468.67","26,230.21"
"HON. CHARLIE MELANCON","2010","2010Q3","PRINTING AND REPRODUCTION","128,305.90","65,044.40"
"HON. CHARLIE MELANCON","2010","2010Q3","OTHER SERVICES","42,386.57","13,723.08"
"HON. CHARLIE MELANCON","2010","2010Q3","SUPPLIES AND MATERIALS","9,037.56","3,430.82"
"HON. CHARLIE MELANCON","2010","2010Q3","EQUIPMENT","1,220.00","312.00"
"HON. JOHN L MICA","2010","2010Q3","FRANKED MAIL","126,694.34","78,045.76"
"HON. JOHN L MICA","2010","2010Q3","PERSONNEL COMPENSATION","755,061.65","255,306.09"
"HON. JOHN L MICA","2010","2010Q3","TRAVEL","34,900.64","12,068.30"
"HON. JOHN L MICA","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","117,598.63","47,729.60"
"HON. JOHN L MICA","2010","2010Q3","PRINTING AND REPRODUCTION","104,502.30","72,535.82"
"HON. JOHN L MICA","2010","2010Q3","OTHER SERVICES","31,327.00","11,634.50"
"HON. JOHN L MICA","2010","2010Q3","SUPPLIES AND MATERIALS","23,377.78","6,935.49"
"HON. JOHN L MICA","2010","2010Q3","EQUIPMENT","4,388.38","2,288.86"
"HON. MICHAEL H. MICHAUD","2010","2010Q3","FRANKED MAIL","9,170.19","5,063.25"
"HON. MICHAEL H. MICHAUD","2010","2010Q3","PERSONNEL COMPENSATION","826,125.53","256,852.78"
"HON. MICHAEL H. MICHAUD","2010","2010Q3","TRAVEL","73,085.83","32,673.55"
"HON. MICHAEL H. MICHAUD","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","83,052.09","29,374.97"
"HON. MICHAEL H. MICHAUD","2010","2010Q3","PRINTING AND REPRODUCTION","1,497.61","999.34"
"HON. MICHAEL H. MICHAUD","2010","2010Q3","OTHER SERVICES","32,498.83","10,091.54"
"HON. MICHAEL H. MICHAUD","2010","2010Q3","SUPPLIES AND MATERIALS","50,823.46","25,915.15"
"HON. MICHAEL H. MICHAUD","2010","2010Q3","EQUIPMENT","20,828.86","4,106.25"
"HON. BRAD MILLER","2010","2010Q3","FRANKED MAIL","27,435.52","25,333.87"
"HON. BRAD MILLER","2010","2010Q3","PERSONNEL COMPENSATION","776,008.40","283,754.32"
"HON. BRAD MILLER","2010","2010Q3","TRAVEL","31,366.13","7,755.37"
"HON. BRAD MILLER","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","65,131.34","22,248.17"
"HON. BRAD MILLER","2010","2010Q3","PRINTING AND REPRODUCTION","25,646.01","25,104.46"
"HON. BRAD MILLER","2010","2010Q3","OTHER SERVICES","28,588.83","6,552.00"
"HON. BRAD MILLER","2010","2010Q3","SUPPLIES AND MATERIALS","10,584.23","2,037.20"
"HON. BRAD MILLER","2010","2010Q3","EQUIPMENT","5,291.48","3,266.00"
"HON. CANDICE S. MILLER","2010","2010Q3","FRANKED MAIL","53,273.57","3,315.21"
"HON. CANDICE S. MILLER","2010","2010Q3","PERSONNEL COMPENSATION","651,748.83","213,788.99"
"HON. CANDICE S. MILLER","2010","2010Q3","TRAVEL","61,557.71","26,039.62"
"HON. CANDICE S. MILLER","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","61,099.77","19,037.83"
"HON. CANDICE S. MILLER","2010","2010Q3","PRINTING AND REPRODUCTION","51,300.74","628.17"
"HON. CANDICE S. MILLER","2010","2010Q3","OTHER SERVICES","21,868.00","6,991.00"
"HON. CANDICE S. MILLER","2010","2010Q3","SUPPLIES AND MATERIALS","15,051.43","4,363.65"
"HON. CANDICE S. MILLER","2010","2010Q3","EQUIPMENT","2,044.34","695.36"
"HON. GARY G. MILLER","2010","2010Q3","FRANKED MAIL","92,405.62","63,518.24"
"HON. GARY G. MILLER","2010","2010Q3","PERSONNEL COMPENSATION","641,875.42","218,447.89"
"HON. GARY G. MILLER","2010","2010Q3","TRAVEL","59,219.59","21,640.00"
"HON. GARY G. MILLER","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","79,839.64","27,408.28"
"HON. GARY G. MILLER","2010","2010Q3","PRINTING AND REPRODUCTION","124,879.59","80,223.90"
"HON. GARY G. MILLER","2010","2010Q3","OTHER SERVICES","37,786.68","13,682.47"
"HON. GARY G. MILLER","2010","2010Q3","SUPPLIES AND MATERIALS","26,977.91","13,574.19"
"HON. GARY G. MILLER","2010","2010Q3","EQUIPMENT","4,865.85","1,621.95"
"HON. GEORGE MILLER","2010","2010Q3","FRANKED MAIL","53,045.13","21,225.65"
"HON. GEORGE MILLER","2010","2010Q3","PERSONNEL COMPENSATION","709,706.29","251,321.85"
"HON. GEORGE MILLER","2010","2010Q3","TRAVEL","30,539.60","12,884.09"
"HON. GEORGE MILLER","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","119,694.75","44,445.55"
"HON. GEORGE MILLER","2010","2010Q3","PRINTING AND REPRODUCTION","37,135.69","14,218.97"
"HON. GEORGE MILLER","2010","2010Q3","OTHER SERVICES","22,755.91","5,604.12"
"HON. GEORGE MILLER","2010","2010Q3","SUPPLIES AND MATERIALS","32,099.24","11,757.03"
"HON. GEORGE MILLER","2010","2010Q3","EQUIPMENT","7,380.99","2,168.97"
"HON. JEFF MILLER","2010","2010Q3","FRANKED MAIL","5,781.51","1,455.71"
"HON. JEFF MILLER","2010","2010Q3","PERSONNEL COMPENSATION","569,362.05","203,063.97"
"HON. JEFF MILLER","2010","2010Q3","TRAVEL","32,826.47","13,586.00"
"HON. JEFF MILLER","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","117,160.32","38,336.22"
"HON. JEFF MILLER","2010","2010Q3","PRINTING AND REPRODUCTION","1,179.05","665.05"
"HON. JEFF MILLER","2010","2010Q3","OTHER SERVICES","57,793.51","19,618.35"
"HON. JEFF MILLER","2010","2010Q3","SUPPLIES AND MATERIALS","16,531.59","6,120.41"
"HON. JEFF MILLER","2010","2010Q3","EQUIPMENT","4,174.77","1,746.37"
"HON. WALTER MINNICK","2010","2010Q3","FRANKED MAIL","85,440.33","31,555.87"
"HON. WALTER MINNICK","2010","2010Q3","PERSONNEL COMPENSATION","662,579.67","222,993.94"
"HON. WALTER MINNICK","2010","2010Q3","TRAVEL","69,470.96","25,583.02"
"HON. WALTER MINNICK","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","93,142.32","34,497.37"
"HON. WALTER MINNICK","2010","2010Q3","PRINTING AND REPRODUCTION","77,209.67","838.47"
"HON. WALTER MINNICK","2010","2010Q3","OTHER SERVICES","41,906.69","10,482.63"
"HON. WALTER MINNICK","2010","2010Q3","SUPPLIES AND MATERIALS","10,322.19","4,141.27"
"HON. WALTER MINNICK","2010","2010Q3","EQUIPMENT","4,392.14","1,573.07"
"HON. HARRY E. MITCHELL","2010","2010Q3","FRANKED MAIL","95,444.90","15,531.12"
"HON. HARRY E. MITCHELL","2010","2010Q3","PERSONNEL COMPENSATION","660,631.40","210,740.78"
"HON. HARRY E. MITCHELL","2010","2010Q3","TRAVEL","73,162.19","23,794.04"
"HON. HARRY E. MITCHELL","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","46,987.79","16,712.41"
"HON. HARRY E. MITCHELL","2010","2010Q3","PRINTING AND REPRODUCTION","80,423.50","29,278.27"
"HON. HARRY E. MITCHELL","2010","2010Q3","OTHER SERVICES","28,120.96","7,202.00"
"HON. HARRY E. MITCHELL","2010","2010Q3","SUPPLIES AND MATERIALS","15,463.92","7,484.16"
"HON. HARRY E. MITCHELL","2010","2010Q3","EQUIPMENT","4,333.00","1,437.00"
"HON. ALAN B MOLLOHAN","2010","2010Q3","FRANKED MAIL","6,854.61","553.57"
"HON. ALAN B MOLLOHAN","2010","2010Q3","PERSONNEL COMPENSATION","848,857.62","281,090.01"
"HON. ALAN B MOLLOHAN","2010","2010Q3","TRAVEL","16,224.07","6,207.48"
"HON. ALAN B MOLLOHAN","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","85,224.71","29,120.65"
"HON. ALAN B MOLLOHAN","2010","2010Q3","PRINTING AND REPRODUCTION","5,668.22","43.80"
"HON. ALAN B MOLLOHAN","2010","2010Q3","OTHER SERVICES","34,083.50","16,391.79"
"HON. ALAN B MOLLOHAN","2010","2010Q3","SUPPLIES AND MATERIALS","12,983.72","8,068.27"
"HON. ALAN B MOLLOHAN","2010","2010Q3","EQUIPMENT","2,270.65","720.67"
"HON. DENNIS MOORE","2010","2010Q3","FRANKED MAIL","11,864.26","4,236.34"
"HON. DENNIS MOORE","2010","2010Q3","PERSONNEL COMPENSATION","817,366.64","266,354.18"
"HON. DENNIS MOORE","2010","2010Q3","TRAVEL","17,519.66","5,928.56"
"HON. DENNIS MOORE","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","73,658.09","24,997.60"
"HON. DENNIS MOORE","2010","2010Q3","PRINTING AND REPRODUCTION","875.09","518.34"
"HON. DENNIS MOORE","2010","2010Q3","OTHER SERVICES","44,798.22","12,865.41"
"HON. DENNIS MOORE","2010","2010Q3","SUPPLIES AND MATERIALS","16,401.49","5,048.07"
"HON. DENNIS MOORE","2010","2010Q3","EQUIPMENT","4,972.68","2,321.92"
"HON. GWEN MOORE","2010","2010Q3","FRANKED MAIL","43,371.94","41,696.08"
"HON. GWEN MOORE","2010","2010Q3","PERSONNEL COMPENSATION","749,872.73","251,625.70"
"HON. GWEN MOORE","2010","2010Q3","PERSONNEL BENEFITS","-16.50","0.00"
"HON. GWEN MOORE","2010","2010Q3","TRAVEL","14,221.25","3,286.91"
"HON. GWEN MOORE","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","40,672.30","14,049.55"
"HON. GWEN MOORE","2010","2010Q3","PRINTING AND REPRODUCTION","3,084.75","1,111.37"
"HON. GWEN MOORE","2010","2010Q3","OTHER SERVICES","19,536.00","6,682.00"
"HON. GWEN MOORE","2010","2010Q3","SUPPLIES AND MATERIALS","16,160.58","4,956.67"
"HON. GWEN MOORE","2010","2010Q3","EQUIPMENT","2,124.09","708.03"
"HON. JAMES P MORAN JR","2010","2010Q3","FRANKED MAIL","78,440.75","75,785.69"
"HON. JAMES P MORAN JR","2010","2010Q3","PERSONNEL COMPENSATION","599,615.73","195,674.84"
"HON. JAMES P MORAN JR","2010","2010Q3","TRAVEL","523.57","118.63"
"HON. JAMES P MORAN JR","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","90,314.18","37,597.72"
"HON. JAMES P MORAN JR","2010","2010Q3","PRINTING AND REPRODUCTION","156,580.50","154,288.70"
"HON. JAMES P MORAN JR","2010","2010Q3","OTHER SERVICES","27,731.77","13,753.77"
"HON. JAMES P MORAN JR","2010","2010Q3","SUPPLIES AND MATERIALS","24,759.54","4,872.49"
"HON. JAMES P MORAN JR","2010","2010Q3","EQUIPMENT","322.59","211.53"
"HON. JERRY MORAN","2010","2010Q3","FRANKED MAIL","8,199.60","1,425.89"
"HON. JERRY MORAN","2010","2010Q3","PERSONNEL COMPENSATION","797,146.84","272,237.27"
"HON. JERRY MORAN","2010","2010Q3","TRAVEL","77,790.61","28,870.60"
"HON. JERRY MORAN","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","54,464.22","18,002.74"
"HON. JERRY MORAN","2010","2010Q3","PRINTING AND REPRODUCTION","6,468.06","469.32"
"HON. JERRY MORAN","2010","2010Q3","OTHER SERVICES","35,344.00","12,332.50"
"HON. JERRY MORAN","2010","2010Q3","SUPPLIES AND MATERIALS","15,193.11","5,198.24"
"HON. JERRY MORAN","2010","2010Q3","EQUIPMENT","8,108.28","3,646.30"
"HON. CHRISTOPHER S. MURPHY","2010","2010Q3","FRANKED MAIL","133,551.42","70,709.07"
"HON. CHRISTOPHER S. MURPHY","2010","2010Q3","PERSONNEL COMPENSATION","665,620.07","210,838.88"
"HON. CHRISTOPHER S. MURPHY","2010","2010Q3","TRAVEL","35,864.05","14,798.79"
"HON. CHRISTOPHER S. MURPHY","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","81,190.16","32,025.04"
"HON. CHRISTOPHER S. MURPHY","2010","2010Q3","PRINTING AND REPRODUCTION","140,954.93","77,179.74"
"HON. CHRISTOPHER S. MURPHY","2010","2010Q3","OTHER SERVICES","32,624.12","11,151.12"
"HON. CHRISTOPHER S. MURPHY","2010","2010Q3","SUPPLIES AND MATERIALS","16,944.96","4,374.87"
"HON. CHRISTOPHER S. MURPHY","2010","2010Q3","EQUIPMENT","7,514.84","1,483.53"
"HON. PATRICK J. MURPHY","2010","2010Q3","FRANKED MAIL","78,103.99","75,570.29"
"HON. PATRICK J. MURPHY","2010","2010Q3","PERSONNEL COMPENSATION","724,535.30","215,129.67"
"HON. PATRICK J. MURPHY","2010","2010Q3","TRAVEL","10,326.50","2,598.00"
"HON. PATRICK J. MURPHY","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","85,315.90","26,925.99"
"HON. PATRICK J. MURPHY","2010","2010Q3","PRINTING AND REPRODUCTION","106,894.42","102,638.58"
"HON. PATRICK J. MURPHY","2010","2010Q3","OTHER SERVICES","44,186.24","14,446.24"
"HON. PATRICK J. MURPHY","2010","2010Q3","SUPPLIES AND MATERIALS","31,034.32","4,364.47"
"HON. PATRICK J. MURPHY","2010","2010Q3","EQUIPMENT","3,180.92","870.22"
"HON. SCOTT MURPHY","2010","2010Q3","FRANKED MAIL","127,215.82","39,413.87"
"HON. SCOTT MURPHY","2010","2010Q3","PERSONNEL COMPENSATION","608,611.29","201,090.64"
"HON. SCOTT MURPHY","2010","2010Q3","TRAVEL","64,412.48","29,825.72"
"HON. SCOTT MURPHY","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","121,362.28","47,380.15"
"HON. SCOTT MURPHY","2010","2010Q3","PRINTING AND REPRODUCTION","181,286.90","153,082.64"
"HON. SCOTT MURPHY","2010","2010Q3","OTHER SERVICES","25,272.28","11,268.28"
"HON. SCOTT MURPHY","2010","2010Q3","SUPPLIES AND MATERIALS","16,764.83","4,967.56"
"HON. SCOTT MURPHY","2010","2010Q3","EQUIPMENT","2,690.68","909.99"
"HON. TIM MURPHY","2010","2010Q3","FRANKED MAIL","152,950.91","66,269.74"
"HON. TIM MURPHY","2010","2010Q3","PERSONNEL COMPENSATION","595,887.72","204,162.17"
"HON. TIM MURPHY","2010","2010Q3","TRAVEL","50,337.15","20,371.71"
"HON. TIM MURPHY","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","93,092.42","40,724.52"
"HON. TIM MURPHY","2010","2010Q3","PRINTING AND REPRODUCTION","126,443.96","57,195.51"
"HON. TIM MURPHY","2010","2010Q3","OTHER SERVICES","33,708.95","11,718.36"
"HON. TIM MURPHY","2010","2010Q3","SUPPLIES AND MATERIALS","22,985.66","4,194.74"
"HON. TIM MURPHY","2010","2010Q3","EQUIPMENT","6,239.95","1,733.25"
"HON. JOHN P. MURTHA","2010","2010Q3","FRANKED MAIL","1,180.57","0.00"
"HON. JOHN P. MURTHA","2010","2010Q3","PERSONNEL COMPENSATION","448,733.54","0.00"
"HON. JOHN P. MURTHA","2010","2010Q3","TRAVEL","6,258.90","0.00"
"HON. JOHN P. MURTHA","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","53,288.82","42.11"
"HON. JOHN P. MURTHA","2010","2010Q3","PRINTING AND REPRODUCTION","462.20","12.80"
"HON. JOHN P. MURTHA","2010","2010Q3","OTHER SERVICES","21,261.05","7,704.23"
"HON. JOHN P. MURTHA","2010","2010Q3","SUPPLIES AND MATERIALS","3,891.63","646.91"
"HON. JOHN P. MURTHA","2010","2010Q3","EQUIPMENT","2,625.00","2,625.00"
"HON. SUE MYRICK","2010","2010Q3","FRANKED MAIL","3,294.69","1,282.75"
"HON. SUE MYRICK","2010","2010Q3","PERSONNEL COMPENSATION","802,408.13","266,220.99"
"HON. SUE MYRICK","2010","2010Q3","TRAVEL","64,100.79","23,854.27"
"HON. SUE MYRICK","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","123,242.86","41,733.92"
"HON. SUE MYRICK","2010","2010Q3","PRINTING AND REPRODUCTION","3,617.74","1,891.49"
"HON. SUE MYRICK","2010","2010Q3","OTHER SERVICES","27,482.54","16,398.04"
"HON. SUE MYRICK","2010","2010Q3","SUPPLIES AND MATERIALS","24,370.85","7,748.39"
